,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.067379012345679,0.0017946226983623084,0.05833353354454761,0.005853714338810233,2.6634743310798874,10.034904424810685,1.15506481866427
Band2,0.07340740740740741,0.0024807295709910774,0.06474273902987365,0.006450018557990321,3.3793995164863313,9.96253580654681,1.1338322799956873
Band3,0.08044444444444444,0.0029648975166016475,0.07179656565642954,0.0070980610700050505,3.6856460841733183,9.886351812385616,1.120449755624773
Band4,0.09173703703703703,0.003042718263449152,0.07845492654314437,0.007584851531858157,3.3167827975746746,9.667782338292106,1.1692960669154218
Band5,0.10348395061728395,0.003028606687355945,0.08276147221462053,0.00789733894329726,2.9266438605119363,9.54228910140403,1.2503879866820762
Band6,0.10680370370370369,0.0028994867338230593,0.08670140039794405,0.008117230844450719,2.7147810733856717,9.362283431633248,1.2318567314194884
Band7,0.11179876543209878,0.0029224331916731156,0.09412204319566503,0.008583954458743511,2.6140120424210425,9.120025625558096,1.1878064015215501
Band8,0.12541358024691357,0.0033909739700833234,0.10003515810250348,0.008861940669536713,2.7038331601786605,8.858826074384876,1.2536950270864315
Band8a,0.12459259259259259,0.002645600950554478,0.10316897296209514,0.008977268901734715,2.123401476366555,8.701520083012761,1.207655645058797
Band11,0.19577654320987653,0.001178225450028928,0.16109564095799964,0.011012994025586295,0.6018215618230861,6.836307897652905,1.215281444275198
Band12,0.1639567901234568,0.0012470150307097483,0.12915799183260687,0.00964870444464214,0.7605754112231438,7.470466447904507,1.2694281460798054
