,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07470177777777777,0.003554027004767589,0.07393548699383366,0.005150369965743487,4.757620381324899,6.966032381950815,1.010364316448041
Band2,0.0853128888888889,0.005880246639658058,0.08480241354929097,0.006231286338135138,6.892565374636959,7.3480058848952865,1.0060195850357634
Band3,0.09899955555555556,0.006598117561700813,0.09738483581188805,0.007376222673533076,6.6647951343560825,7.574303136662103,1.0165808129182101
Band4,0.11705688888888889,0.007635092030944202,0.11234081515975605,0.008997800427000362,6.522548227120129,8.00937790437509,1.0419800561570278
Band5,0.1315777777777778,0.008520304869060049,0.12195391998337317,0.009792183609020757,6.475489260390173,8.029412757175656,1.0789138864557755
Band6,0.143176,0.010109575307048703,0.13332553168856412,0.01463713789740727,7.06094269084812,10.978495800487972,1.0738828353930412
Band7,0.14378577777777776,0.009984769398970477,0.14056022919263414,0.015630514076000735,6.9441982046388695,11.120154090371837,1.0229478039675297
Band8,0.1545902222222222,0.01061889688535153,0.15151897610182138,0.01623913202792533,6.869061142875485,10.717556602951543,1.0202697127410427
Band8a,0.16258266666666665,0.010681024170618347,0.15742854691313468,0.016561896269892296,6.56959587980987,10.520262426757172,1.0327394227704831
Band11,0.21514888888888892,0.006029498679076699,0.24079945399672412,0.018271947629607026,2.8024772566641336,7.588035324139731,0.8934774781167728
Band12,0.1553848888888889,0.004213707062655939,0.20500893776079201,0.01821468295447301,2.7117869007642277,8.884823829352367,0.7579420223629211
