,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.16799666666666668,0.008045864855305567,0.1606076138420542,0.011835747854933514,4.789300296814758,7.3693566399492765,1.0460068651034133
Band2,0.21888238095238094,0.012066463720246216,0.22119226829834834,0.013451689996255067,5.512761542406349,6.081446743025923,0.9895571062960854
Band3,0.38317238095238093,0.011330174589821097,0.4000436731918685,0.012506662608101354,2.956939266253943,3.126324310621686,0.9578263740434265
Band4,0.5114785714285714,0.016617585861488593,0.5191781430076257,0.01728777289672988,3.248930999215723,3.329834495069635,0.9851696923632991
Band5,0.5711709523809524,0.017551270854749525,0.5470545517872575,0.019044491631127116,3.072857746281782,3.4812783421521143,1.0440840872540138
Band6,0.5907585714285714,0.018454650926428454,0.5744277955989532,0.020258580492765285,3.1238905060321764,3.5267409843288933,1.0284296406871993
Band7,0.5886695238095238,0.017914110553306845,0.5939471013283872,0.020663891415353425,3.0431523679665347,3.479079427972252,0.9911143980548773
Band8,0.6257095238095238,0.020725349207510176,0.6024105630620328,0.024092982899581707,3.3122956290208734,3.9994290234749332,1.0386762154851057
Band8a,0.6116061904761905,0.019435017727261195,0.6032560390507204,0.024445447112281134,3.177701277374136,4.052250707800343,1.0138418032890475
Band11,0.720322380952381,0.02261108501951282,0.6987512438811118,0.027537951799890898,3.139022973243919,3.9410236534156797,1.0308709819984798
Band12,0.5775523809523809,0.022103018950180044,0.5780202873778938,0.02806972071258325,3.8270154671914396,4.8561826159973585,0.9991905017250597
