,filename,date_saved,Latitude,Longitude,Line,Spec_number,Inst_number,Solar_angle,band1,band2,band3,band4,band5,band6,band7,band8,band8a,band11,band12
86,mul_ln300028.asd.rad,2021-09-05 00:12:31,-35.12281,148.86363616666668,3,28,18179/3,49.39270181257597,0.020402419324471885,0.026517199180705,0.05378087800182111,0.0371601134926146,0.09023492942711206,0.279200983570344,0.3453098691388223,0.37511639331958824,0.3913315622356034,0.20365901451497914,0.09449940047916947
87,mul_ln300029.asd.rad,2021-09-05 00:12:35,-35.12280333333333,148.86367466666667,3,29,18179/3,49.38437358198957,0.019326286732599222,0.025460462712929427,0.054641131127606664,0.03459285641751344,0.09273153735982556,0.31759892258829225,0.3960738831447931,0.4260348352724504,0.4422321231635405,0.20123502413241168,0.08976496589261868
88,mul_ln300030.asd.rad,2021-09-05 00:12:38,-35.122793333333334,148.863708,3,30,18179/3,49.37812356938398,0.02302534216489124,0.03087352267531427,0.06036282528283375,0.04673493406748645,0.10119108299650574,0.28547690665393083,0.3487561943627568,0.37634971780886733,0.391392753116871,0.2035318310970046,0.0998481858789049
89,mul_ln300031.asd.rad,2021-09-05 00:12:42,-35.12278833333333,148.86374266666667,3,31,18179/3,49.36980482823886,0.020522109169878167,0.027576806612212516,0.058641233526078834,0.040280085767790276,0.10064662413897042,0.3111997932760574,0.384316388270122,0.41614956039597656,0.43339703281671127,0.20731318921041067,0.09213423668399791
90,mul_ln300032.asd.rad,2021-09-05 00:12:46,-35.12278166666667,148.86378216666665,3,32,18179/3,49.36148594214,0.02520471964951391,0.033573631727409674,0.064408657268143,0.04988128687867985,0.105875931526316,0.29656889793015623,0.3636037670342418,0.39252351255489365,0.40824562197744757,0.20456077408851833,0.09806384464960832
91,mul_ln300033.asd.rad,2021-09-05 00:12:49,-35.12278166666667,148.863814,3,33,18179/3,49.35525200666867,0.017888837236696903,0.02360555494334211,0.05628513034436535,0.02748091447210482,0.09198354537638602,0.3678759003075946,0.4572847466332549,0.48365572301139875,0.49855156101952547,0.2153314416657253,0.09236110548271438
92,mul_ln400000.asd.rad,2021-09-05 00:13:39,-35.12269333333333,148.86380683333334,4,0,18179/3,49.25184585068049,0.023278306838256706,0.030439549620629086,0.058678334335103305,0.045203051543956076,0.09855535154295589,0.271339165907852,0.33495062486049576,0.36434361290223555,0.38165432067728833,0.19169296828750707,0.08943604183821345
93,mul_ln400001.asd.rad,2021-09-05 00:13:42,-35.12269666666667,148.86377416666667,4,1,18179/3,49.24568207721369,0.018333372716707656,0.024350886788899385,0.0511741309959025,0.03523786646651161,0.08729671497106747,0.2592383510625223,0.32487692645898625,0.3536144973806734,0.37056696758921054,0.17686631796354177,0.08051743474073189
94,mul_ln400002.asd.rad,2021-09-05 00:13:46,-35.1227,148.8637385,4,2,18179/3,49.23746206508409,0.02150719754899547,0.028789404750725778,0.058523660592299846,0.04258757966851286,0.09778344555258052,0.2727500395920123,0.33560630164011684,0.36098266262389567,0.37601609253638096,0.17674434961261293,0.08256903127998458
95,mul_ln400003.asd.rad,2021-09-05 00:13:49,-35.122708333333335,148.86369983333333,4,3,18179/3,49.23130993738051,0.02259979363942382,0.030635193798204056,0.05670856007940318,0.05167211249647229,0.09769776896490852,0.22458286066736857,0.2707777370499715,0.2942889398556858,0.3084222813133299,0.17779818647048312,0.09052679292329775
96,mul_ln400004.asd.rad,2021-09-05 00:13:53,-35.12271166666667,148.86366016666668,4,4,18179/3,49.223098165722305,0.027031788033636806,0.03595379057036173,0.06600840535915667,0.056980536673894855,0.10947364528458058,0.2796234847999234,0.3419155411618031,0.36735654665839856,0.38288937385823424,0.2024863149147164,0.0992208375780089
97,mul_ln400005.asd.rad,2021-09-05 00:13:57,-35.12272,148.863623,4,5,18179/3,49.21489273724575,0.022531147069403734,0.0297714520407311,0.054098534459410826,0.047042315069534255,0.09081846382668847,0.2266240600336124,0.27784282102114916,0.301308700807267,0.3155123565894175,0.17624957846367978,0.08614185566202952
98,mul_ln400006.asd.rad,2021-09-05 00:14:00,-35.122728333333335,148.86358333333334,4,6,18179/3,49.20874849212395,0.03173597862432945,0.04087217403853149,0.06979471661807292,0.06303549342913914,0.11263309901140087,0.2750583709251199,0.33414949887370016,0.3597135068886367,0.3752569061736641,0.23120419260842,0.11773224572498737
99,mul_ln400007.asd.rad,2021-09-05 00:14:04,-35.122735,148.86354783333334,4,7,18179/3,49.200547191434225,0.026728166316089822,0.03476149088583177,0.06349283525048019,0.0518528974894929,0.10480509980817491,0.2697920404893205,0.3300932955278285,0.3566860903916317,0.37251800296609394,0.19826838069754632,0.0978277591048712
100,mul_ln400008.asd.rad,2021-09-05 00:14:07,-35.122745,148.86350716666666,4,8,18179/3,49.19440947760144,0.02404014512782593,0.031028943207747583,0.05646141764327391,0.046016237271355453,0.09300110218757024,0.24347349063709953,0.30012306578619385,0.325996575376675,0.3415890378620031,0.1817723095118416,0.08357086629371059
101,mul_ln400009.asd.rad,2021-09-05 00:14:11,-35.122753333333335,148.8634695,4,9,18179/3,49.18621685953478,0.02585179583813888,0.03303693427851101,0.061991005878307075,0.04595210689391718,0.10188481938201291,0.29900781604028387,0.3724802463995986,0.4038428949424936,0.4228322884236364,0.22121677599961156,0.10508251649966045
102,mul_ln400010.asd.rad,2021-09-05 00:14:15,-35.12276,148.86343333333335,4,10,18179/3,49.17802576694301,0.029105129889084706,0.03842864281224487,0.06558938659862391,0.06217166643869754,0.10830723923141633,0.23867604784710128,0.28780407350784026,0.31376651566057184,0.32908319920955165,0.20840246037576157,0.10750017034326503
103,mul_ln400011.asd.rad,2021-09-05 00:14:18,-35.122766666666664,148.8633935,4,11,18179/3,49.17189238703018,0.025950042876474084,0.033548781232822594,0.05883832508236543,0.05271936146091272,0.09923601044065267,0.2288397940313993,0.2799060947064487,0.3089818223095156,0.3257570497452762,0.1972770709741692,0.09874112271880577
104,mul_ln400012.asd.rad,2021-09-05 00:14:22,-35.12277666666667,148.86335466666668,4,12,18179/3,49.163711562859426,0.02287631957245647,0.03114067197016774,0.05734574925229535,0.05428519314280204,0.10086131892337996,0.21653061929657408,0.2617638878974507,0.2897620120278233,0.305586498497178,0.19206827421458741,0.0960492252877707
105,mul_ln400013.asd.rad,2021-09-05 00:14:25,-35.122785,148.86331383333334,4,13,18179/3,49.157584724717196,0.02344244146720307,0.031036836699682258,0.05555429852423113,0.051661130494940345,0.09659183778375195,0.21659101284449153,0.2636388226769178,0.29165659127710447,0.30726972487460796,0.17350602838733428,0.08518975170970094
106,mul_ln400014.asd.rad,2021-09-05 00:14:29,-35.122793333333334,148.86327216666666,4,14,18179/3,49.149410257840145,0.02291937046955269,0.030979669947766863,0.05533692782380599,0.05576458183171132,0.10007312891922157,0.2180919617471045,0.2639331633769539,0.2895350454742789,0.30322246002106606,0.18883656436450916,0.09527543573421832
107,mul_ln400015.asd.rad,2021-09-05 00:14:32,-35.1228,148.86323316666667,4,15,18179/3,49.14328590826833,0.02455237704910183,0.03210235361038693,0.05652906759100718,0.0554325292901829,0.10243759996300351,0.24285719872054526,0.2983328729200775,0.3248276799542266,0.33851060790306314,0.20196859148228455,0.0998181805645022
108,mul_ln400016.asd.rad,2021-09-05 00:14:36,-35.12280666666667,148.86319833333334,4,16,18179/3,49.135113057701425,0.0205785658062521,0.026763565811031197,0.04707450238302074,0.045500272029729394,0.08546225384458402,0.2112639272302392,0.26203878850723566,0.28641099449368146,0.2989428902348713,0.16836723196447523,0.0832356460631685
109,mul_ln400017.asd.rad,2021-09-05 00:14:40,-35.122816666666665,148.86316133333332,4,17,18179/3,49.1269475446542,0.021870754898703583,0.02852556792365223,0.05267860112328359,0.04464594494853283,0.0908645070975024,0.24614232747321244,0.3070001453662929,0.33272986071179544,0.3457529344195834,0.17644650180545238,0.08435766307667371
110,mul_ln400018.asd.rad,2021-09-05 00:14:43,-35.122825,148.86312266666667,4,18,18179/3,49.12083179708476,0.023959159943006673,0.030909484484452694,0.060366480745356235,0.042396963766189774,0.09959920693261982,0.3118832261266448,0.38296041769288175,0.40658758308736836,0.4184932712099247,0.19997573745284972,0.09149347359633771
111,mul_ln400019.asd.rad,2021-09-05 00:14:47,-35.12282833333333,148.86308683333334,4,19,18179/3,49.11266668962406,0.022178701822267458,0.028353844115961653,0.05732734309715861,0.036901729140841645,0.09293052151520682,0.3189495228978293,0.396761733067577,0.4216846732878065,0.43453510337809886,0.19066267321240796,0.09104801195031703
112,mul_ln400020.asd.rad,2021-09-05 00:14:50,-35.122835,148.863049,4,20,18179/3,49.106553933083944,0.023115707189241826,0.02962583828152746,0.059931420450535726,0.03789331357615687,0.09503518472706278,0.32367026241863067,0.4039263064438311,0.42831056410280116,0.4406496143618662,0.2144103554898574,0.09606128019931308
113,mul_ln400021.asd.rad,2021-09-05 00:14:54,-35.122835,148.8630105,4,21,18179/3,49.09839377903874,0.022160095961676052,0.028756295250005302,0.06074856164389856,0.036604117103395624,0.09782485146178165,0.349151515463062,0.43600160378126407,0.4604592231465658,0.4727808104339305,0.2063412749282814,0.09263767192311301
114,mul_ln400022.asd.rad,2021-09-05 00:14:57,-35.122841666666666,148.86297716666667,4,22,18179/3,49.09228355688885,0.02013336635126014,0.025963118876821883,0.05632326649138634,0.03183029283125632,0.0899695184822459,0.3405382128662104,0.42634810012759655,0.44814290691274195,0.4593126790082457,0.20566695836527116,0.09340551612452462
115,mul_ln400023.asd.rad,2021-09-05 00:15:01,-35.12284833333333,148.86293983333334,4,23,18179/3,49.08413449604406,0.021804919170650996,0.02945228344995325,0.059214509913013164,0.04445354631021696,0.09909168215451954,0.2876758032489215,0.3496800552398733,0.3762860756799334,0.3903983914771393,0.21499770670223162,0.10273034168092145
116,mul_ln400024.asd.rad,2021-09-05 00:15:04,-35.122856666666664,148.862902,4,24,18179/3,49.07803255554707,0.02280618949000858,0.029554944514442637,0.05538208618192263,0.04317908372461637,0.09084459208696527,0.2550992931607983,0.3097889131362906,0.33441061163486624,0.3477942947313005,0.19926260602036733,0.09473253958853546
117,mul_ln400025.asd.rad,2021-09-05 00:15:08,-35.122865,148.86286583333333,4,25,18179/3,49.06989059123157,0.026420692044000074,0.03444333696372399,0.06322704954200842,0.051636002236119485,0.10407913821287762,0.2789550858040725,0.33511394534379746,0.3615710218981876,0.37627473018433694,0.2440140657661722,0.11466133137448678
118,mul_ln400026.asd.rad,2021-09-05 00:15:11,-35.12287,148.86282916666667,4,26,18179/3,49.06379015548464,0.02637715517677132,0.03528055651511968,0.06699761788098332,0.05641316860948372,0.11245392128498151,0.2782014437641001,0.33446084552727534,0.3629508831581811,0.37846165991464664,0.2490625618084151,0.12115589321454724
119,mul_ln400027.asd.rad,2021-09-05 00:15:15,-35.122875,148.8627915,4,27,18179/3,49.055652587687256,0.024398411000325422,0.033044036495293215,0.0568401797798646,0.05680715209289329,0.09596884403493645,0.19283958425221814,0.22784756270877307,0.24930453075265893,0.2609552040395961,0.19533471075169367,0.10197223594131587
120,mul_ln400028.asd.rad,2021-09-05 00:15:19,-35.12287666666667,148.86275983333334,4,28,18179/3,49.047513039283366,0.030911795238159005,0.04085162812729219,0.06814165110104393,0.06743355719744697,0.11072199693554034,0.21300914296012127,0.2479649637826145,0.26830779821264783,0.27926691435986795,0.21510746019851504,0.11968582992727864
121,mul_ln400029.asd.rad,2021-09-05 00:15:22,-35.12287833333333,148.86273233333333,4,29,18179/3,49.04141292249167,0.0348276009979042,0.04577206396208875,0.07656043122786092,0.07485270619499718,0.12522601881506662,0.2503354948124712,0.29241532327031666,0.3156974016864028,0.32826570507005487,0.24733081110415248,0.13924514667985113
122,mul_ln400030.asd.rad,2021-09-05 00:15:25,-35.12288,148.86270033333332,4,30,18179/3,49.03531704099476,0.02694204989331469,0.03510238882652893,0.061983886476337444,0.05411532228163786,0.10194882046194483,0.22958852303172164,0.2701094620394822,0.2904848037988758,0.301496385239315,0.2085711131945818,0.10585141315932244
123,mul_ln400031.asd.rad,2021-09-05 00:15:29,-35.12287833333333,148.86268,4,31,18179/3,49.02717835636565,0.03450506982226122,0.044025506003744594,0.08178741188267796,0.06233755793782807,0.1317861963677576,0.3396517002812237,0.40294710253347443,0.43148130387345934,0.44720031606505606,0.27826973222280965,0.1377833044951667
124,mul_ln500002.asd.rad,2021-09-05 00:17:13,-35.122766666666664,148.86266083333334,5,2,18179/3,48.81655304270557,0.026676211802518838,0.03762299160304294,0.0691087645388698,0.06833741313376898,0.122642265464526,0.24504514564266436,0.2905568146418702,0.3193525997963717,0.33521590914787835,0.24241456887677598,0.12686076720891823
125,mul_ln500003.asd.rad,2021-09-05 00:17:16,-35.12276166666667,148.862693,5,3,18179/3,48.81049697785293,0.025674164914456322,0.03537980884265737,0.06477567863418837,0.06136726320020543,0.11199747490472448,0.2350607867969152,0.279317075260484,0.30628422842375963,0.32120701941622737,0.22814714796409885,0.11708974634289332
126,mul_ln500004.asd.rad,2021-09-05 00:17:20,-35.12275666666667,148.86273233333333,5,4,18179/3,48.80242853152288,0.03095423488537123,0.04185798063329506,0.0699993478304418,0.07000007095780644,0.11448528234433691,0.22247358394042457,0.2602646735139369,0.28159084380647237,0.2933175507579854,0.2214475603181143,0.12688584346956536
127,mul_ln500005.asd.rad,2021-09-05 00:17:23,-35.122755,148.86276483333333,5,5,18179/3,48.79637987261252,0.04272148338966649,0.05630166118909756,0.09386520533119955,0.09298353812214795,0.15408239265985696,0.29295244231894224,0.3412795697897513,0.3689518221028434,0.3840878236013339,0.279077516496004,0.15712024990186343
128,mul_ln500006.asd.rad,2021-09-05 00:17:27,-35.122746666666664,148.8628015,5,6,18179/3,48.788316512326375,0.028342428146691523,0.03808743758062043,0.0687545348800876,0.06165375326283538,0.11488779075833612,0.2500640505555922,0.2954098837731244,0.3181802175756596,0.330613743138547,0.20754331625883612,0.11025675578512104
129,mul_ln500007.asd.rad,2021-09-05 00:17:30,-35.12274166666667,148.8628385,5,7,18179/3,48.78226786955745,0.024158202124107055,0.032276327284943986,0.0640330880844955,0.048272934114279326,0.10671084179409965,0.2927975962071239,0.35415434500932946,0.3822165077881764,0.39796631819228045,0.20907422075571655,0.10170222354061728
130,mul_ln500008.asd.rad,2021-09-05 00:17:34,-35.122735,148.86287616666667,5,8,18179/3,48.774211877768515,0.02613855464305966,0.03598032827839729,0.06953264759377285,0.060693731679397865,0.12168776593461104,0.285540638259541,0.34535176077028423,0.37747999589114023,0.39519628400975654,0.2112470656608752,0.10216405056212115
131,mul_ln500009.asd.rad,2021-09-05 00:17:38,-35.122726666666665,148.86291583333335,5,9,18179/3,48.76615729334614,0.024369991288919923,0.03262976496880697,0.06162814140109338,0.052988694487536646,0.10523818136460089,0.25319006396264876,0.3056630690217357,0.33300125660099683,0.3484199461083959,0.1884566194404533,0.09436056912038739
132,mul_ln500010.asd.rad,2021-09-05 00:17:41,-35.12272333333333,148.86295533333333,5,10,18179/3,48.7601164720715,0.01869921220714363,0.026430662741339962,0.05424671159433553,0.044836689114435176,0.09659163510545167,0.24695354481444404,0.29652751226536317,0.32522780579510796,0.34181510699036394,0.20390916782293933,0.10389206096035382
133,mul_ln500011.asd.rad,2021-09-05 00:17:45,-35.12271833333333,148.86299216666666,5,11,18179/3,48.7520724595864,0.0262346537298216,0.034616067515154524,0.060126405078273645,0.05712120693630465,0.10142134692983028,0.22120301931120603,0.26277040727995227,0.287208697522316,0.3013453129090607,0.20003911103241703,0.11238962676576816
134,mul_ln500012.asd.rad,2021-09-05 00:17:48,-35.122715,148.86302933333334,5,12,18179/3,48.74603765009464,0.021609891050729538,0.028926700442178103,0.057245514492172515,0.043696944831514685,0.09540301655224974,0.25748541664688895,0.30885093487878773,0.33281356783730176,0.3468943102604323,0.19391148173139863,0.09701879169725192
135,mul_ln500013.asd.rad,2021-09-05 00:17:52,-35.122706666666666,148.86306683333333,5,13,18179/3,48.73799713636688,0.022817998149356873,0.03073262586544592,0.06009149573502297,0.04654387099670049,0.10009604723270106,0.29106644004685384,0.35212248492339904,0.3761068347863295,0.390377375325586,0.20766421813031993,0.10346528692680279
136,mul_ln500014.asd.rad,2021-09-05 00:17:56,-35.122701666666664,148.86311033333334,5,14,18179/3,48.72996017035765,0.015694016681265008,0.022732474856649185,0.045266034221432855,0.04379194253676991,0.08411812545549632,0.17936295294885968,0.21352390986497355,0.2356256374105472,0.24849896413073394,0.1761803330883932,0.08994331103591802
137,mul_ln500015.asd.rad,2021-09-05 00:17:59,-35.12269166666667,148.86315433333334,5,15,18179/3,48.723924376704424,0.018696904573267493,0.025219701253809353,0.0518384852225246,0.0395871170181897,0.08977553885516915,0.25450270718755624,0.31390300266372523,0.3445240494533704,0.36265772659123574,0.20338595673366586,0.09419495376056278
138,mul_ln500016.asd.rad,2021-09-05 00:18:03,-35.122685,148.86319133333333,5,16,18179/3,48.71589570654845,0.021093675764890286,0.02871304465611718,0.05492035281697537,0.04784937577466367,0.09692259616650446,0.23175403992881463,0.28112565868074785,0.3098875807887808,0.32680194079072566,0.1886598902278665,0.0905666016558729
139,mul_ln500017.asd.rad,2021-09-05 00:18:07,-35.12267666666666,148.86322683333333,5,17,18179/3,48.70787013454147,0.028705338320690797,0.03767526101307181,0.06526455931395789,0.05976027764410772,0.10925564961531245,0.24389588708792642,0.2954686969791949,0.324621956258442,0.341613358472497,0.20729187950260347,0.10563402721903443
140,mul_ln500018.asd.rad,2021-09-05 00:18:10,-35.12267,148.86326433333332,5,18,18179/3,48.70184785912832,0.024532387087656492,0.032820729971721876,0.05855794543032277,0.05614587217419554,0.10371425184572221,0.22053705019051756,0.2679164785470882,0.2994079830947211,0.3174243255640418,0.20187999137691698,0.10576611580111336
141,mul_ln500019.asd.rad,2021-09-05 00:18:14,-35.12266666666667,148.863302,5,19,18179/3,48.69383183837126,0.02814483952000561,0.037849887600252076,0.06887817036104713,0.06342143706157752,0.11779928624058487,0.24834006603703238,0.2981084761557949,0.3283296112405047,0.3456438832357206,0.2078716825475401,0.10697435953477721
142,mul_ln500020.asd.rad,2021-09-05 00:18:18,-35.12266,148.86334033333333,5,20,18179/3,48.68581653236628,0.021603386284451458,0.029129832090140976,0.05649692681910317,0.04701184037253212,0.09717852550740555,0.236336681318807,0.2865598015421745,0.3139050325374095,0.3296017447092452,0.19007829106886798,0.09391795568155532
143,mul_ln500021.asd.rad,2021-09-05 00:18:21,-35.12265166666667,148.863374,5,21,18179/3,48.67980245056717,0.023774229152846847,0.032127439174679875,0.05785610616917958,0.055949603121095044,0.10262479582771686,0.21467787949883826,0.25746195983109976,0.2848598298629193,0.30048041175562146,0.20256360309227875,0.10584193198237722
144,mul_ln500022.asd.rad,2021-09-05 00:18:24,-35.122643333333336,148.863412,5,22,18179/3,48.67378840163428,0.023916259580410593,0.03211365839118266,0.0543027850680068,0.05786448083833343,0.09547930374694452,0.18239598604048504,0.21794316156597443,0.24313165086004884,0.2576390025378376,0.20239700029322447,0.10788575640822157
145,mul_ln500023.asd.rad,2021-09-05 00:18:28,-35.122636666666665,148.86344533333335,5,23,18179/3,48.66578483621636,0.020556485339061018,0.027515298944956773,0.050611308558008404,0.04619393093059337,0.08845357574740767,0.20525413734340434,0.2503334699488953,0.27843935435369094,0.2947735291662055,0.18676741986103754,0.09338108320666712
146,mul_ln500024.asd.rad,2021-09-05 00:18:31,-35.12263166666666,148.863485,5,24,18179/3,48.65977761165798,0.01760708431601343,0.023959573443876125,0.04868030400341287,0.03814537522145327,0.08531087044112512,0.24199541491449375,0.2992514238309313,0.32629978693531,0.34203368229705716,0.16886431150778072,0.08310670299192648
147,mul_ln500025.asd.rad,2021-09-05 00:18:35,-35.12262833333333,148.86352116666666,5,25,18179/3,48.651781951476366,0.019020283243115273,0.02680867736980975,0.05380344791771553,0.046310791933733726,0.09619120290025855,0.23765894777517146,0.28961946457905346,0.31665628873545937,0.3322079491187855,0.18511487386275682,0.08911945575986131
148,mul_ln500026.asd.rad,2021-09-05 00:18:39,-35.12262333333334,148.86356283333333,5,26,18179/3,48.64378605994941,0.022405034762325297,0.030497805039719425,0.06090480198045788,0.048433224307110896,0.10502386276942878,0.2922208097004584,0.36159636569635845,0.39082000343252,0.40798799156538246,0.20457656909399585,0.09508713934994746
149,mul_ln500027.asd.rad,2021-09-05 00:18:42,-35.122615,148.86359583333333,5,27,18179/3,48.63778704445774,0.022222196460713765,0.02930804870810596,0.056776990233909364,0.04255188712557972,0.09520299958014225,0.26946776233395814,0.3319862370857227,0.3585900193578377,0.3743804898842964,0.19165034663752,0.09370226239944117
150,mul_ln500028.asd.rad,2021-09-05 00:18:45,-35.12260666666667,148.86363333333333,5,28,18179/3,48.6317879928693,0.02274426608511076,0.029575697033273264,0.05510663310863201,0.04699900064011551,0.09716612217145194,0.2506438542140978,0.3060525101908976,0.3338686779506818,0.3501745978853596,0.194921373684071,0.09282179809825847
151,mul_ln500029.asd.rad,2021-09-05 00:18:49,-35.1226,148.86366916666665,5,29,18179/3,48.623802907253975,0.02397969608085126,0.03128723575782935,0.053985833334420856,0.05210503776353329,0.09491361899450242,0.21419538839926774,0.2613515402508636,0.2893934866812041,0.30566482084685215,0.17988331073240002,0.09274372346838597
152,mul_ln500030.asd.rad,2021-09-05 00:18:53,-35.122593333333334,148.8637065,5,30,18179/3,48.61582085911994,0.021850424619873507,0.028672486544227962,0.05258848306436623,0.04609266039314689,0.09337152588448362,0.2285630488201013,0.28192698943974726,0.3133210111576643,0.33139105318763473,0.17912249336906771,0.08649586525394655
153,mul_ln500031.asd.rad,2021-09-05 00:18:56,-35.12258833333333,148.8637455,5,31,18179/3,48.609831548314645,0.024819442279961704,0.03282429804667358,0.061529557886889845,0.04982118954579803,0.10446775602359404,0.2613296310669469,0.32401764976991926,0.358680940788369,0.37860606877571434,0.19973161759437558,0.10004678529181832
154,mul_ln600000.asd.rad,2021-09-05 00:19:45,-35.122501666666665,148.8637555,6,0,18179/3,48.51259911785531,0.03446037672621997,0.04656009925925636,0.0779970355317895,0.07913203423281338,0.13243061105591866,0.23386445088280075,0.2705879893272134,0.29346995576540014,0.3064467436257842,0.2182634630769939,0.13205466389730403
155,mul_ln600001.asd.rad,2021-09-05 00:19:49,-35.122506666666666,148.86372883333334,6,1,18179/3,48.50470951281483,0.03643150220095877,0.04829593610496238,0.07876600144912244,0.08274351174412369,0.1310546140681719,0.23215653958293636,0.26936987564708464,0.29323455927322667,0.30691871689238737,0.23708892954946809,0.13236764404953524
156,mul_ln600002.asd.rad,2021-09-05 00:19:53,-35.12251333333333,148.8636945,6,2,18179/3,48.49682865099886,0.028756223377604424,0.03831349675974638,0.06569197536413707,0.06526123532797051,0.11300802641806552,0.22643171960273548,0.2711062536350927,0.2989838765826775,0.31484016033913165,0.21585634068787918,0.11141964562716346
157,mul_ln600003.asd.rad,2021-09-05 00:19:56,-35.12252333333333,148.86365766666665,6,3,18179/3,48.490929790192034,0.02657437448228742,0.03391583559014142,0.057067331253636826,0.0523265471631829,0.09468241134994929,0.21936927347604285,0.27042843639400616,0.2980240154326659,0.31393815241883694,0.19790858373076653,0.10395385547272842
158,mul_ln600004.asd.rad,2021-09-05 00:20:00,-35.122528333333335,148.863616,6,4,18179/3,48.483057606801566,0.026665831939064726,0.034697660392436894,0.058585462558619746,0.05614608906468808,0.0987983486257451,0.2166313766052876,0.26549296429820873,0.294726130804555,0.31130605871058326,0.18927218473085697,0.09515400793537741
159,mul_ln600005.asd.rad,2021-09-05 00:20:04,-35.12253166666667,148.86358516666667,6,5,18179/3,48.47518270042894,0.025676727123201244,0.03393309435687215,0.060338934231564896,0.05474660237112068,0.10293045780276844,0.2314184643147092,0.28151810149687534,0.31079301785702423,0.3275853549702261,0.201848622125645,0.09962482674200239
160,mul_ln600006.asd.rad,2021-09-05 00:20:07,-35.12253833333333,148.8635475,6,6,18179/3,48.469289258299796,0.019814053987134102,0.026589991590846483,0.05277442472751601,0.04250181831027011,0.09292772449759383,0.24548921677587937,0.3013964303289943,0.3312096404243864,0.34826899943690115,0.190265991740286,0.08911293458708529
161,mul_ln600007.asd.rad,2021-09-05 00:20:11,-35.122545,148.86351316666668,6,7,18179/3,48.46142530774041,0.02047780823043612,0.02720300046415663,0.05464060632053684,0.040742495796479775,0.09453226783914497,0.27630541087212834,0.3441443405382153,0.3789461030492954,0.3991001458935973,0.20768306604866538,0.09222364306051885
162,mul_ln600008.asd.rad,2021-09-05 00:20:14,-35.122551666666666,148.86348033333334,6,8,18179/3,48.455534518818986,0.02438047698401191,0.0325728097389634,0.06171663673296866,0.05074426177201617,0.10404433739497307,0.27097856697242567,0.3331942884522183,0.36231570555672465,0.3789007884400924,0.19533928152016314,0.08970929474488425
163,mul_ln600009.asd.rad,2021-09-05 00:20:18,-35.12256166666667,148.8634485,6,9,18179/3,48.44767870063111,0.02026109903193173,0.02717386073064054,0.053851830141317884,0.042362102477851035,0.09054221361979553,0.24212911971586454,0.29772923809578294,0.32078257424293216,0.3338453315148142,0.16207745858161035,0.07552757012299693
164,mul_ln600010.asd.rad,2021-09-05 00:20:21,-35.12256333333333,148.86342283333335,6,10,18179/3,48.44178538873603,0.019811083131035957,0.026569090816160802,0.051501530542331315,0.043993343526254586,0.08939519522609557,0.21931959945666588,0.2686231079039469,0.29329889580756124,0.30739394636741674,0.15784001393643937,0.07635771511948346
165,mul_ln600011.asd.rad,2021-09-05 00:20:25,-35.122568333333334,148.863387,6,11,18179/3,48.43393396602953,0.025040611703663666,0.032744207422054444,0.06090154160014731,0.04996359505081632,0.10117220204897134,0.2486632027009102,0.30284937431013914,0.3286249822913219,0.34347486966857815,0.1861121763192758,0.094885810090724
166,mul_ln600012.asd.rad,2021-09-05 00:20:29,-35.122575,148.863347,6,12,18179/3,48.4260896382337,0.03033539703433584,0.040040359745267644,0.07084920835845489,0.06766987557516324,0.1233329317859786,0.2695491077269789,0.3284575706648443,0.362600090804221,0.38198207675339807,0.2297014151521657,0.11604806561894557
167,mul_ln600013.asd.rad,2021-09-05 00:20:32,-35.12258166666667,148.86331016666668,6,13,18179/3,48.420213446807786,0.02876676081947082,0.03926842692304421,0.06948191009806537,0.0679377287215035,0.11916866660003722,0.24314777489428502,0.29152096780703285,0.32151772302399756,0.3386334065911677,0.21533189919396156,0.11193869929803679
168,mul_ln600014.asd.rad,2021-09-05 00:20:36,-35.122585,148.8632765,6,14,18179/3,48.412370010400664,0.0235960929957079,0.03244730196559265,0.06159589965124544,0.05788585754196714,0.1132914199662196,0.24778792837975563,0.3007487696617268,0.33561211356566467,0.35559245574161674,0.2030256758443054,0.09925431373108781
169,mul_ln600015.asd.rad,2021-09-05 00:20:39,-35.122595,148.863234,6,15,18179/3,48.4065041609742,0.0228426291588313,0.030456615061984153,0.056045493503972414,0.05132585239102256,0.09883427371482942,0.222085730784152,0.2716107614615059,0.30217538506490965,0.31969400458270086,0.188367794954829,0.0924099303315064
170,mul_ln600016.asd.rad,2021-09-05 00:20:43,-35.122605,148.863191,6,16,18179/3,48.398677173848704,0.024901883074156535,0.03392850289590475,0.05804132496835055,0.06320994715134073,0.10432331887769865,0.1935818603499296,0.2302408461980227,0.2558496121783261,0.2704218028610151,0.19774659421157043,0.10564961766823983
171,mul_ln600017.asd.rad,2021-09-05 00:20:46,-35.122605,148.86315483333334,6,17,18179/3,48.3928051147613,0.023520308825586436,0.0309443823581024,0.0550816757933939,0.05124501287889443,0.09537057942195741,0.20613700941743748,0.24755044996493308,0.2713844712756326,0.2851301778831296,0.18593245197221236,0.09540530640259383
172,mul_ln600018.asd.rad,2021-09-05 00:20:50,-35.12261,148.86312083333334,6,18,18179/3,48.384976414931494,0.02285478530861383,0.029596023927396173,0.05444655563993003,0.04870900770902144,0.09598557243861772,0.24003432053670146,0.29365526144752024,0.3183920855094419,0.3325849056855123,0.1676268790658726,0.08278753513218133
