,Latitude,Longitude
216,-32.309460279999996,115.8642181
217,-32.3094611,115.86420150000001
218,-32.30946192,115.8641849
219,-32.30946274,115.8641683
220,-32.30946356,115.86415170000001
221,-32.30946438,115.8641351
222,-32.3094652,115.8641185
223,-32.30946602,115.86410190000001
224,-32.30946684,115.8640853
225,-32.309467659999996,115.8640687
226,-32.30946848,115.86405210000001
227,-32.309469299999996,115.8640355
228,-32.30947012,115.8640189
229,-32.30947094,115.86400230000001
230,-32.30947176,115.8639857
231,-32.30947258,115.8639691
232,-32.3094734,115.86395250000001
233,-32.30947422,115.8639359
234,-32.30947504,115.8639193
235,-32.30947586,115.86390270000001
236,-32.30947668,115.8638861
237,-32.3094775,115.8638695
238,-32.30947832,115.86385290000001
239,-32.3095518,115.86388400000001
240,-32.30955092765958,115.86390165957448
241,-32.30955005531915,115.86391931914895
242,-32.30954918297873,115.86393697872342
243,-32.3095483106383,115.86395463829788
244,-32.30954743829788,115.86397229787235
245,-32.30954656595745,115.86398995744682
246,-32.309545693617025,115.86400761702129
247,-32.309544821276596,115.86402527659575
248,-32.309543948936174,115.86404293617022
249,-32.309543076595745,115.86406059574469
250,-32.30954220425532,115.86407825531916
251,-32.30954133191489,115.86409591489362
252,-32.30954045957447,115.86411357446809
253,-32.30953958723404,115.86413123404256
254,-32.30953871489362,115.86414889361703
255,-32.30953784255319,115.8641665531915
256,-32.30953697021277,115.86418421276596
257,-32.30953609787234,115.86420187234043
258,-32.30953522553192,115.8642195319149
259,-32.30953435319149,115.86423719148937
260,-32.309533480851066,115.86425485106383
261,-32.30953260851064,115.8642725106383
262,-32.309531736170214,115.86429017021277
263,-32.309530863829785,115.86430782978725
264,-32.30952999148936,115.86432548936172
265,-32.309529119148934,115.86434314893619
266,-32.30952824680851,115.86436080851065
267,-32.30952737446808,115.86437846808512
268,-32.30952650212766,115.86439612765959
269,-32.30952562978723,115.86441378723406
270,-32.30952475744681,115.86443144680852
271,-32.30952388510638,115.86444910638299
272,-32.30952301276596,115.86446676595746
273,-32.30952214042553,115.86448442553193
274,-32.309521268085106,115.8645020851064
275,-32.30952039574468,115.86451974468086
276,-32.309519523404255,115.86453740425533
277,-32.309518651063826,115.8645550638298
278,-32.309517778723404,115.86457272340427
279,-32.309516906382974,115.86459038297873
280,-32.30951603404255,115.8646080425532
281,-32.30951516170212,115.86462570212767
282,-32.3095142893617,115.86464336170214
283,-32.30951341702127,115.8646610212766
284,-32.30951254468085,115.86467868085107
285,-32.30951167234042,115.86469634042554
286,-32.3095108,115.864714
287,-32.30958597234042,115.86471084042553
288,-32.30958684468085,115.86469318085106
289,-32.30958771702127,115.8646755212766
290,-32.3095885893617,115.86465786170213
291,-32.309589461702124,115.86464020212766
292,-32.309590334042554,115.86462254255319
293,-32.309591206382976,115.86460488297872
294,-32.309592078723405,115.86458722340426
295,-32.30959295106383,115.86456956382979
296,-32.309593823404256,115.86455190425532
297,-32.30959469574468,115.86453424468085
298,-32.30959556808511,115.86451658510639
299,-32.30959644042553,115.86449892553192
300,-32.30959731276596,115.86448126595745
301,-32.30959818510638,115.86446360638298
302,-32.30959905744681,115.86444594680852
303,-32.30959992978723,115.86442828723405
304,-32.30960080212766,115.86441062765958
305,-32.309601674468084,115.86439296808511
306,-32.30960254680851,115.86437530851065
307,-32.309603419148935,115.86435764893618
308,-32.309604291489364,115.86433998936171
309,-32.30960516382979,115.86432232978724
310,-32.309606036170216,115.86430467021276
311,-32.30960690851064,115.8642870106383
312,-32.30960778085107,115.86426935106383
313,-32.30960865319149,115.86425169148936
314,-32.30960952553192,115.86423403191489
315,-32.30961039787234,115.86421637234042
316,-32.30961127021277,115.86419871276595
317,-32.30961214255319,115.86418105319149
318,-32.30961301489362,115.86416339361702
319,-32.30961388723404,115.86414573404255
320,-32.30961475957447,115.86412807446808
321,-32.309615631914895,115.86411041489362
322,-32.309616504255324,115.86409275531915
323,-32.309617376595746,115.86407509574468
324,-32.309618248936175,115.86405743617021
325,-32.3096191212766,115.86403977659575
326,-32.30961999361703,115.86402211702128
327,-32.30962086595745,115.86400445744681
328,-32.30962173829788,115.86398679787234
329,-32.3096226106383,115.86396913829788
330,-32.30962348297873,115.86395147872341
331,-32.30962435531915,115.86393381914894
332,-32.30962522765958,115.86391615957447
333,-32.3096261,115.8638985
334,-32.309626972340425,115.86388084042554
335,-32.3097004,115.86391300000001
336,-32.30969948888889,115.86393144444446
337,-32.30969857777777,115.8639498888889
338,-32.309697666666665,115.86396833333335
339,-32.30969675555555,115.86398677777778
340,-32.30969584444444,115.86400522222223
341,-32.30969493333333,115.86402366666668
342,-32.30969402222222,115.86404211111112
343,-32.30969311111111,115.86406055555557
344,-32.30969219999999,115.864079
345,-32.309691288888885,115.86409744444445
346,-32.30969037777778,115.8641158888889
347,-32.30968946666666,115.86413433333334
348,-32.30968855555555,115.86415277777779
349,-32.30968764444444,115.86417122222223
350,-32.30968673333333,115.86418966666668
351,-32.30968582222222,115.86420811111113
352,-32.309684911111106,115.86422655555556
353,-32.309684,115.86424500000001
354,-32.30968308888888,115.86426344444445
355,-32.30968217777777,115.8642818888889
356,-32.309681266666665,115.86430033333335
357,-32.30968035555555,115.86431877777778
358,-32.30967944444444,115.86433722222223
359,-32.309678533333326,115.86435566666667
360,-32.30967762222222,115.86437411111112
361,-32.30967671111111,115.86439255555557
362,-32.309675799999994,115.864411
363,-32.309674888888885,115.86442944444445
364,-32.30967397777777,115.86444788888889
365,-32.30967306666666,115.86446633333334
366,-32.30967215555555,115.86448477777779
367,-32.30967124444444,115.86450322222223
368,-32.30967033333333,115.86452166666668
369,-32.309669422222214,115.86454011111111
370,-32.309668511111106,115.86455855555556
371,-32.3096676,115.86457700000001
372,-32.30966668888888,115.86459544444445
373,-32.309665777777774,115.8646138888889
374,-32.30966486666666,115.86463233333333
375,-32.30966395555555,115.86465077777778
376,-32.30966304444444,115.86466922222223
377,-32.309662133333326,115.86468766666667
378,-32.30966122222222,115.86470611111112
379,-32.3096603111111,115.86472455555555
380,-32.309659399999994,115.864743
381,-32.309734611111104,115.86473905555555
382,-32.30973552222222,115.86472061111111
383,-32.30973643333333,115.86470216666666
384,-32.30973734444444,115.86468372222222
385,-32.30973825555555,115.86466527777777
386,-32.30973916666666,115.86464683333332
387,-32.309740077777775,115.86462838888889
388,-32.30974098888888,115.86460994444444
389,-32.3097419,115.8645915
390,-32.30974281111111,115.86457305555555
391,-32.309743722222215,115.8645546111111
392,-32.30974463333333,115.86453616666667
393,-32.30974554444444,115.86451772222222
394,-32.309746455555555,115.86449927777778
395,-32.30974736666666,115.86448083333333
396,-32.30974827777777,115.86446238888888
397,-32.30974918888889,115.86444394444445
398,-32.309750099999995,115.8644255
399,-32.30975101111111,115.86440705555556
400,-32.30975192222222,115.86438861111111
401,-32.30975283333333,115.86437016666666
402,-32.30975374444444,115.86435172222222
403,-32.30975465555555,115.86433327777777
404,-32.30975556666667,115.86431483333334
405,-32.309756477777775,115.86429638888889
406,-32.30975738888888,115.86427794444444
407,-32.3097583,115.8642595
408,-32.30975921111111,115.86424105555555
409,-32.30976012222222,115.86422261111112
410,-32.30976103333333,115.86420416666667
411,-32.30976194444444,115.86418572222222
412,-32.309762855555554,115.86416727777778
413,-32.30976376666666,115.86414883333333
414,-32.30976467777778,115.8641303888889
415,-32.30976558888889,115.86411194444445
416,-32.309766499999995,115.8640935
417,-32.30976741111111,115.86407505555556
418,-32.30976832222222,115.86405661111111
419,-32.309769233333334,115.86403816666667
420,-32.30977014444444,115.86401972222222
421,-32.30977105555555,115.86400127777777
422,-32.309771966666666,115.86398283333334
423,-32.309772877777775,115.86396438888889
424,-32.30977378888889,115.86394594444445
425,-32.3097747,115.8639275
426,-32.30977561111111,115.86390905555555
427,-32.309849,115.86394200000001
428,-32.30984792105263,115.86396384210528
429,-32.309846842105266,115.86398568421053
430,-32.309845763157895,115.8640075263158
431,-32.309844684210525,115.86402936842106
432,-32.309843605263154,115.86405121052633
433,-32.30984252631579,115.86407305263158
434,-32.30984144736842,115.86409489473685
435,-32.30984036842105,115.8641167368421
436,-32.309839289473686,115.86413857894738
437,-32.309838210526316,115.86416042105265
438,-32.309837131578945,115.8641822631579
439,-32.309836052631574,115.86420410526317
440,-32.30983497368421,115.86422594736842
441,-32.30983389473684,115.8642477894737
442,-32.30983281578947,115.86426963157895
443,-32.309831736842106,115.86429147368422
444,-32.309830657894736,115.86431331578947
445,-32.309829578947365,115.86433515789474
446,-32.309828499999995,115.86435700000001
447,-32.30982742105263,115.86437884210527
448,-32.30982634210526,115.86440068421054
449,-32.30982526315789,115.86442252631579
450,-32.30982418421053,115.86444436842106
451,-32.309823105263156,115.86446621052632
452,-32.309822026315786,115.86448805263159
453,-32.30982094736842,115.86450989473684
454,-32.30981986842105,115.86453173684211
455,-32.30981878947368,115.86455357894737
456,-32.30981771052631,115.86457542105263
457,-32.30981663157895,115.8645972631579
458,-32.30981555263158,115.86461910526316
459,-32.309814473684206,115.86464094736843
460,-32.30981339473684,115.86466278947368
461,-32.30981231578947,115.86468463157895
462,-32.3098112368421,115.86470647368421
463,-32.30981015789473,115.86472831578948
464,-32.30980907894737,115.86475015789473
465,-32.309808,115.864772
466,-32.30988337894737,115.86476465789474
467,-32.30988445789473,115.86474281578948
468,-32.3098855368421,115.86472097368421
469,-32.30988661578947,115.86469913157896
470,-32.309887694736844,115.86467728947369
471,-32.30988877368421,115.86465544736843
472,-32.30988985263158,115.86463360526317
473,-32.30989093157895,115.86461176315791
474,-32.30989201052631,115.86458992105264
475,-32.30989308947368,115.86456807894737
476,-32.30989416842105,115.86454623684212
477,-32.309895247368424,115.86452439473685
478,-32.30989632631579,115.86450255263159
479,-32.30989740526316,115.86448071052632
480,-32.30989848421053,115.86445886842107
481,-32.30989956315789,115.8644370263158
482,-32.30990064210526,115.86441518421054
483,-32.30990172105263,115.86439334210527
484,-32.3099028,115.8643715
485,-32.30990387894737,115.86434965789475
486,-32.30990495789474,115.86432781578948
487,-32.30990603684211,115.86430597368422
488,-32.30990711578947,115.86428413157896
489,-32.30990819473684,115.8642622894737
490,-32.30990927368421,115.86424044736843
491,-32.309910352631576,115.86421860526318
492,-32.309911431578946,115.8641967631579
493,-32.30991251052632,115.86417492105265
494,-32.30991358947369,115.86415307894738
495,-32.30991466842105,115.86413123684211
496,-32.30991574736842,115.86410939473686
497,-32.30991682631579,115.86408755263159
498,-32.309917905263156,115.86406571052633
499,-32.309918984210526,115.86404386842106
500,-32.3099200631579,115.86402202631581
501,-32.30992114210527,115.86400018421054
502,-32.30992222105263,115.86397834210528
503,-32.3099233,115.86395650000001
504,-32.30992437894737,115.86393465789475
