Wavelength,1,2,3,4,5,6
461,0.19387939147078975,0.18438943268683655,0.17736904155377922,0.18468172763313054,0.19229893047397248,0.19264687537190617
462,0.19411931637930877,0.18461323735565607,0.17758214839859943,0.184922708722568,0.19258667180435282,0.19294950528000637
463,0.1943750337922937,0.18485211062800622,0.17780930970652953,0.1851817478381593,0.19288903739270055,0.19326532983716532
464,0.19467039444698442,0.18512839555973234,0.17807145594251725,0.1854796680119862,0.1932277353251204,0.19361322452470164
465,0.19501556251017502,0.1854560005650229,0.1783795944916729,0.18581822696871567,0.19361505263073725,0.1940067376075546
466,0.19541057063735004,0.1858338723374682,0.1787383079084183,0.1862031014707991,0.19404683540207446,0.19444402140322586
467,0.19585877595444307,0.18626249608740814,0.17914880435656852,0.18663758492756025,0.1945219718092784,0.19492679573331345
468,0.19636434533796593,0.1867436323016123,0.17961026094444232,0.187122983476384,0.1950417055648741,0.1954579688338421
469,0.1969245046141129,0.18728313803803864,0.1801219526323749,0.18765395943685095,0.1956103395497958,0.19603442044044686
470,0.19754291781235034,0.18788347469219693,0.18069642238976652,0.18824619186571825,0.1962348505491464,0.19666511065896183
471,0.19822507626585606,0.1885455454616337,0.18133663949888285,0.18890464778190239,0.19691693233451096,0.19735119517602745
472,0.19897646295321522,0.18926735314849666,0.18202954257656614,0.1896155111976542,0.19764942359875573,0.19808013226155743
473,0.1998047779588217,0.19006506729696182,0.18279184782579225,0.19039623572471406,0.19845132434928253,0.19887395251372517
474,0.2007072033801651,0.19094235485848338,0.18363043168016976,0.19125159677260142,0.19932166398569218,0.19973775231990737
475,0.20168235058395262,0.19189895068628762,0.18454862127729268,0.19218185473482496,0.20025767230541383,0.20067160792538644
476,0.20275330606089337,0.1929425991789679,0.18555489801597566,0.19319176723455153,0.20127869046905203,0.2016844875433189
477,0.2039128211500766,0.19406990060882848,0.18664284890698632,0.19428087268209368,0.2023790915985845,0.20276784887649194
478,0.2051521592818766,0.19527781990740745,0.18780658445565152,0.19544523474194508,0.2035505067981967,0.20391702943249906
479,0.20646463145050706,0.19656577717285045,0.18904335087221186,0.1966809750101647,0.20478600078873765,0.20513287514673437
480,0.2078752411205188,0.19795403803137376,0.19037632112849143,0.1980118662425852,0.20611484479033437,0.20643967403267516
481,0.20938432851598407,0.19943640943491078,0.19180420781277743,0.19943445135543975,0.2075281288580069,0.20782425788427883
482,0.21099410714405373,0.201013311063688,0.19332854860295953,0.20094824027579958,0.20902474866530074,0.2092862807589371
483,0.21270196308369096,0.20269060817405374,0.1949493995064102,0.2025522838217627,0.210617081906305,0.21084955149587492
484,0.21455663686566384,0.20451666490860107,0.19671583670474846,0.20429800897943284,0.21233535802326642,0.21253364918590154
485,0.21656202304730138,0.20649218522655338,0.1986222302999658,0.20618092280718261,0.2141815606948334,0.21433849436103217
486,0.2186953651988729,0.20859060777697805,0.20063816619338037,0.20817085290453266,0.21613894063885944,0.2162490633297192
487,0.22092682593445417,0.21078308636873624,0.2027570735577138,0.21026035382120317,0.21818627169445112,0.21824713523563508
488,0.2232093636270956,0.21303093083678956,0.2049273159293036,0.21239458973189446,0.22027371595197412,0.22028284662469497
489,0.22550986453944455,0.2153012200946739,0.20711384568629207,0.21453972773999813,0.22236916367379728,0.2223228097016828
490,0.2278283934367777,0.21758619349010216,0.20931921687645919,0.21670358914273227,0.2244773091529246,0.22436957035340718
491,0.23016375215668622,0.21989626321520211,0.21154771856294935,0.218886095118376,0.22659753022648133,0.2264364550565252
492,0.23257757506693744,0.22228160577189138,0.2138500070809988,0.22113983253468766,0.22878569236135982,0.2285661932351311
493,0.23509722014438483,0.22476352435445046,0.21624814733884798,0.2234883266858553,0.23106649372334157,0.23077588039079275
494,0.23763288891642287,0.22727361479649832,0.2186706729599383,0.2258574816966024,0.2333597834494688,0.2330098994873263
495,0.24019096911269558,0.22980421829238193,0.22111803023824042,0.2282475219248296,0.23566836880333145,0.2352504795559924
496,0.24276881708792528,0.2323563497175677,0.22358789356265352,0.2306566243131298,0.2379962362323301,0.23750440351367139
497,0.24537513378603376,0.23494751741699652,0.22608865809426504,0.23309512545934877,0.2403582498875724,0.23979908529823163
498,0.24803313433985916,0.23758059736396053,0.22862318655982874,0.23557835303028046,0.242752421499728,0.24212219029278986
499,0.25073742159788853,0.2402571267501851,0.23120502015616395,0.23810551468511107,0.2451901257525117,0.24448437308049692
500,0.2534706950990181,0.2429652624750687,0.23382486967510624,0.24066099445760283,0.24766050140528637,0.246877097359146
501,0.2562013896774525,0.24567246422032366,0.23643640704569602,0.2432087518834456,0.2501164735432415,0.2492585772843522
502,0.25894659457168645,0.24839102273134514,0.2390611722676106,0.24576729057168115,0.252579569808928,0.2516491824474525
503,0.2616804822368334,0.2511020091120073,0.24167737978518325,0.2483152048536228,0.2550319609815078,0.25402770458185947
504,0.2643791678769583,0.2537869345047633,0.24426491979111375,0.250833072512322,0.25745614571473247,0.2563739675978769
505,0.26703881771066285,0.2564273281759186,0.24682493298727531,0.2533205246999151,0.2598478621539005,0.258687914834608
506,0.2696969648066279,0.2590662475171902,0.24937418432130898,0.255798838688677,0.26222554807027565,0.26098929290707634
507,0.27236127706973323,0.2617167313137131,0.25192627341725016,0.2582808327410157,0.26460371481867817,0.2632915978767339
508,0.2750150234476561,0.26436545223738556,0.2544879736383814,0.26076906901754304,0.2669895547907291,0.26559906268105105
509,0.27769003258342817,0.26702817994759187,0.25705894495866455,0.26327068367773465,0.2693809361052128,0.26790764527489697
510,0.2803699379088335,0.26969232923254544,0.2596328111378137,0.26576993081548117,0.271771023882253,0.2702164779090038
511,0.2830386871494552,0.2723465239494423,0.26220288246561596,0.2682556613206512,0.2741535500580214,0.27252073513100344
512,0.2857105882339059,0.2750047126679427,0.2647774454810381,0.27074698687010856,0.2765369813249375,0.27481741263097226
513,0.28839324250714254,0.2776695447340007,0.2673587331838717,0.2732496922736303,0.27893371478760015,0.27712516860271896
514,0.29109059319668296,0.28035316342033456,0.26995499897628555,0.2757692667785932,0.2813472187731953,0.27945013728835844
515,0.29380782326021604,0.2830702942803392,0.2725780334291277,0.2783117955305346,0.2837784511964046,0.28179444501595496
516,0.29662452912459186,0.28588248683842865,0.2753011560594241,0.280946711721594,0.2862928049751913,0.28422052189522434
517,0.2995064269965151,0.2887512118183772,0.2780754125503013,0.2836354023559063,0.28885254255176607,0.2866909598352499
518,0.30239974526799995,0.2916282713745401,0.28085408727673794,0.2863264483417007,0.2914112059910675,0.28916138139841985
519,0.305241265499649,0.2944652206484625,0.28360585839878333,0.2889666157399651,0.2939241586149965,0.29158996593235953
520,0.3080294493193188,0.297248769553763,0.2862996876312967,0.2915596126400123,0.29637978750627725,0.2939566036630868
521,0.310763310662889,0.29998239600462695,0.28893828103665753,0.29410475375908296,0.29878946563780895,0.2962739102015855
522,0.3134798797950029,0.302705753771179,0.2915653744016703,0.296635364526952,0.3011943426781584,0.2985854570153338
523,0.31624450595370357,0.30546990751652314,0.2942380490680408,0.29920782262657164,0.3036319500786107,0.3009301957891942
524,0.3190761489245517,0.30830272291172883,0.29698854930219615,0.30184288364427103,0.306129629806615,0.30332790514919966
525,0.32197592694377514,0.31120678805744695,0.29980757368884137,0.3045423384975568,0.30868454960260544,0.3057783470892263
526,0.32492544021663683,0.31416188255077465,0.3026573586372691,0.30728956945309105,0.3112717065831346,0.3082645473033242
527,0.32795435491561925,0.3171972453532129,0.3055945724231275,0.3101054857253606,0.3139271969837468,0.3108139676053521
528,0.3309982378035551,0.3202525453608913,0.30854853060527154,0.31292971291057425,0.3165957607550523,0.313369302260363
529,0.3339966942315977,0.32326527720717885,0.31145623798857347,0.3157098026863595,0.319222170234626,0.31588083372290116
530,0.33694420786658924,0.3262156382920511,0.31432147203034405,0.31844837023295375,0.32179393395414474,0.31835217843723035
531,0.3399222103490559,0.32921431300093507,0.31722401264641426,0.32122198454895623,0.3243987520646744,0.3208551216138051
532,0.34298500336413645,0.3323015522257562,0.32020938646724906,0.3240713254543821,0.3270817439633385,0.3234234707977861
533,0.34614229595070534,0.3354680167796459,0.3232818320619058,0.3269982003686851,0.3298428105081186,0.3260553372853983
534,0.3493220227351586,0.3386721389316007,0.3263905821978819,0.3299591248997238,0.33261310578868825,0.3287146926158786
535,0.3525051941347413,0.34188521147585377,0.3295050730502884,0.33292052260372995,0.3353852243918549,0.3313697810250421
536,0.3556839507537191,0.34509328253868676,0.3326106708613722,0.33586899928846137,0.3381533734828082,0.3340125334899182
537,0.35888734412961787,0.34832517025701404,0.3357357441102774,0.33883676068903995,0.340935564659938,0.33667975596432287
538,0.3621472687789817,0.35162379287513496,0.33892673702497694,0.3418729078449118,0.3437784570577478,0.3393965341913184
539,0.3654776228087427,0.35499316913070794,0.3421936531205087,0.3449736704476812,0.34667723564317926,0.3421663511215496
540,0.3688585668342311,0.3584089587195357,0.34551290525885614,0.34811094922861785,0.3496045016112285,0.3449710409945766
541,0.3722525577673351,0.361854232465497,0.3488516297973232,0.3512795838579104,0.35255421292022227,0.34779869564338756
542,0.37563403456896693,0.3652938297977808,0.3521808026025276,0.3544335071736116,0.35548655306063126,0.35060599097471756
543,0.3789863419421049,0.36870476792073775,0.3554853411773646,0.3575510294662575,0.35838825725189705,0.35337972000505163
544,0.3823196105725179,0.3720938626656823,0.3587779822599819,0.360645259804544,0.3612776314754327,0.3561398940954066
545,0.3856501764562132,0.3754808200840931,0.3620641354507438,0.363740169918797,0.36416205253869627,0.3588980519686047
546,0.3889751511550915,0.3788700070008184,0.36535836086527057,0.3668324879747906,0.3670438624229788,0.3616510207247326
547,0.3922884594003589,0.38225629229235514,0.3686558489866514,0.3699197043368004,0.3699187998536073,0.3643943739415692
548,0.39558882789614486,0.3856301196575469,0.3719293703099325,0.3730111726160562,0.37277963093224764,0.3671292372334567
549,0.39888121199254345,0.38899392136131916,0.3751936307616061,0.37607976215749056,0.37562909508233305,0.36985287076960593
550,0.4021309057862536,0.3923170491627713,0.37842065126096663,0.3791021233941902,0.3784432362797907,0.3725375711114606
551,0.40531694272191116,0.3955832314879297,0.3815935805669931,0.38207582603597673,0.38120936285823126,0.37516988005343166
552,0.4084856805833572,0.39883736451727453,0.3847545643836853,0.3850414746429397,0.38396100604554656,0.37779361083604796
553,0.41162923774308025,0.4020577110286237,0.3878874456578181,0.38797995586913914,0.38668704130850784,0.3803934159492702
554,0.4147293888677396,0.4052301673769601,0.39097951808922815,0.39087500992694524,0.3893731686814597,0.3829548598661649
555,0.4177709305455773,0.40835729321905956,0.3940302557445804,0.3937223424072311,0.39201179745446524,0.38547360326118224
556,0.4207970877692985,0.4114638438495281,0.39705915457723173,0.3965442136023618,0.3946340218089113,0.3879825801205806
557,0.4238378696984864,0.4145808122314245,0.40009749471096456,0.39937768547218305,0.3972635837585829,0.3905043510379453
558,0.4268875465311015,0.4177074705227694,0.40314648947235837,0.4022252950246392,0.39989687482981284,0.3930333868343832
559,0.42990298446948727,0.42080640939196157,0.4061728069992967,0.40504076616377055,0.40250682087790374,0.3955390670605977
560,0.4328378767811727,0.4238358460247116,0.4091256114175279,0.4077845990505276,0.4050562486425218,0.397986620708701
561,0.43568280304080537,0.4267795457828681,0.4119902894375251,0.41044325354963945,0.40752704132930717,0.40036179797687665
562,0.4384593088290002,0.42964948543025094,0.4147861613234195,0.41303255781896153,0.4099280957557008,0.40267545527144916
563,0.4411551158917282,0.4324382916467739,0.41751792700983864,0.41555965382510457,0.4122786138340939,0.40493419137854203
564,0.4438175750352849,0.43519953422399604,0.4202125524349103,0.41806663168193675,0.41461117414835313,0.40717530980368655
565,0.4464558929604149,0.4379426355108907,0.42287040597962433,0.4205579398616704,0.4169309665283805,0.40940559202723564
566,0.4490307164483965,0.44062056957708956,0.42546247477999516,0.4229928729256857,0.419213164810783,0.41159552105569164
567,0.4515339558000141,0.44323153949075533,0.42798972316938155,0.42537469499180913,0.421444216360298,0.4137356945816986
568,0.4539562097642779,0.4457537745884803,0.4304370515565716,0.42768116952124463,0.42360086578709405,0.41580989916299693
569,0.4563020402903717,0.44818453613732695,0.43280313482243743,0.429903675526744,0.42567639904912247,0.4178142332473571
570,0.45858737051824927,0.4505677212256775,0.4351148945129064,0.43207145187331564,0.42769871845789,0.41976170395437074
571,0.46079450386173515,0.45286978610895845,0.43734763794271736,0.4341602357772021,0.4296407291822323,0.4216450713305406
572,0.46289502270404603,0.4550544699308594,0.43947886909676803,0.43614670039970954,0.4314804690968878,0.42343928229559014
573,0.46488025463195337,0.4571131808701964,0.44151265032911624,0.438032806877004,0.43322301105780836,0.42512914075467967
574,0.4667985975793391,0.4591049833576183,0.44348065450336516,0.43986076166005467,0.4349112658111578,0.4267586959257519
575,0.4686743884197859,0.46104849467231956,0.4453990090181641,0.4416395581568912,0.4365640624238409,0.42835069847686463
576,0.4705177287677242,0.46295103766097445,0.4472767307369093,0.44337571946251514,0.4381911617070679,0.4299167476661791
577,0.4723156961138853,0.46480884915976267,0.4491130799883864,0.4450812859831703,0.4397914833599061,0.4314516465707892
578,0.4740913571729645,0.4666399536176387,0.45091473540142507,0.4467633348609397,0.4413745258711927,0.4329687762843132
579,0.47583390794368635,0.4684415814417744,0.45267686630914467,0.4484122264174621,0.4429387443610257,0.43447118481678737
580,0.4775255861235555,0.470207380787444,0.4543970170033706,0.4500172082794226,0.44448000961403816,0.4359582700150689
581,0.4791708048601911,0.47194179963976707,0.4560942961722943,0.45158682696601266,0.4459922012058196,0.4374201827421935
582,0.480771486255614,0.4736417543321543,0.4577425633563649,0.45311266317963045,0.4474687862287247,0.43885204333564665
583,0.4823315588908966,0.4753066036299129,0.45933689673201106,0.4546021545740048,0.4489129615211144,0.44025850138487294
584,0.4838463608237713,0.4769277827779272,0.46088809101281114,0.45607084042909873,0.4503284886512906,0.44164458725902994
585,0.4853285564094957,0.4785188076124146,0.4624003857354842,0.4575168711983882,0.45173008521045843,0.44302041092808525
586,0.4867631739750108,0.48006259627837516,0.46386806572200784,0.4589276298613948,0.45310554967336875,0.444375463078905
587,0.48814191386924966,0.4815433129761913,0.4652870390765629,0.4602940382013934,0.4544445368918965,0.4456991668402692
588,0.48949432015149547,0.4829674130963911,0.46666185143226707,0.46162421640479023,0.4557640501394314,0.446997505725655
589,0.49081104408364823,0.48433531038357863,0.4679891215954178,0.4629100360285954,0.457039239777492,0.44825069339358514
590,0.4920756405315538,0.4856404525593178,0.4692544531306963,0.4641364828858989,0.4582402506620891,0.4494289592754134
591,0.4932720965877355,0.4868767796785761,0.4704452603446125,0.4652906505839989,0.4593454661309952,0.45050919435381787
592,0.4943944732665097,0.48804054580477013,0.47158660483876325,0.4663725920221529,0.460377073502336,0.45152448588350785
593,0.4954760517225546,0.48915000566923067,0.4726933317614911,0.4674206072089373,0.4613637047304044,0.4525094366038679
594,0.49654829429642794,0.49023134255811873,0.4737817625866527,0.4684620835705613,0.4623371415371821,0.45349016830425215
595,0.49760064330665627,0.4912875842911265,0.47484364870342427,0.4694708785849448,0.4633090911620797,0.4544550622902333
596,0.498620599499759,0.49232340272505126,0.4758683623670118,0.47044762343222585,0.4642637790795732,0.45539751450276683
597,0.49961069119200663,0.49333501064471,0.4768606559570046,0.47139619780344105,0.46520067271140375,0.4563221879732786
598,0.500579997967733,0.4943212659986899,0.4778334257494933,0.4723255734122963,0.4661269525307306,0.45723952478694
599,0.5015170740181073,0.49528802690481605,0.47878635240084383,0.4732378240962353,0.46704212794520816,0.4581464727436505
