Wavelength,08MAR,17APR,09JUL
491,0.037779390025463634,0.031644767120347896,0.036806904614909534
492,0.03795672235375699,0.03178974882877176,0.03698501606687396
493,0.03813792019877074,0.03195287471820688,0.03718354592741807
494,0.0383299809496851,0.03212977501328054,0.03739308648087313
495,0.03854587401836488,0.032311659762343584,0.03759805885348298
496,0.03877930863678809,0.03250586801718145,0.03781280674252809
497,0.03902233629808182,0.032723458526754984,0.038058933995298035
498,0.039280375411496087,0.03296863065061256,0.03833231507422632
499,0.03957146362298027,0.03323605537817173,0.03860100427690065
500,0.03988596796140918,0.033510482957857635,0.038893691280171616
501,0.0402196210235086,0.033813138490848445,0.039210354416671006
502,0.04057462924262424,0.03415538629092418,0.03954852631880359
503,0.04096983667474877,0.034507704925565374,0.03991908544229528
504,0.04138361415229722,0.03489175998002952,0.04029806584693718
505,0.04181796201228955,0.035303862020500544,0.04069318328485201
506,0.042284213981587784,0.03573874427877383,0.041120979506577254
507,0.04278962354757091,0.03623183124018747,0.04157386690959185
508,0.04334017474347866,0.03676806690021824,0.042068422128923366
509,0.04393202063339717,0.03733759431027803,0.042604711710361134
510,0.044554928239790154,0.03793963365375717,0.043168364920683516
511,0.045231320401769345,0.03860108539313706,0.04376475268229694
512,0.045953469461419705,0.03931006181177269,0.044400472257767346
513,0.04671629832311911,0.04005949134946618,0.04507834294347405
514,0.04753122683283641,0.04086573886241617,0.04579125414631993
515,0.04839778388057592,0.041746018286460546,0.046552843471041425
516,0.04933349546332503,0.0426938050055423,0.04737486836559586
517,0.05034775835597503,0.04369589834673414,0.04825822856683341
518,0.051415882863307054,0.04477497917783593,0.04917745534989226
519,0.05251210066642292,0.04587955593032583,0.0501194289355442
520,0.053618099379768656,0.04698565332225642,0.05106350717934203
521,0.05472944069726551,0.04810134635742539,0.051995046351203375
522,0.05584159343426914,0.049226501131880235,0.05294848849646487
523,0.056960013629793756,0.05035589524133493,0.05389613085842226
524,0.0580901747018551,0.051490937658960595,0.054833994436341835
525,0.0592190232322888,0.052626842378153876,0.05579555379428065
526,0.060346657228212496,0.053773027281241746,0.05676425501615682
527,0.06146657490646531,0.05490940280147503,0.05772616834048125
528,0.06255973124515601,0.05600439178399554,0.05866394737420594
529,0.06358047619565738,0.05703029076117608,0.059548522025383126
530,0.06453278228121542,0.057993902890260844,0.060390200255215506
531,0.06543264683247296,0.05890464516542933,0.06119534302065589
532,0.06629631821391374,0.05976997153055141,0.06196543176914687
533,0.06711067622508766,0.060603758702762446,0.06271040457985638
534,0.06788206923692598,0.061387706928071765,0.06343433350437395
535,0.06860695856886571,0.0621092705211439,0.06412760059574031
536,0.06926508891771223,0.06277423471890155,0.06476632579862246
537,0.06986818674173904,0.06339267315578606,0.06537393432486063
538,0.07042989902678867,0.06396993331820737,0.06595425673462298
539,0.07096161294269868,0.0645091175630609,0.06650989949039443
540,0.07146616304846744,0.06501344661116971,0.06706115583400649
541,0.07194195240138908,0.06549455448716576,0.06759006621705427
542,0.07238891919892976,0.06595170407212088,0.06808821560699621
543,0.07280990347442519,0.06637856273924318,0.06855855300524312
544,0.07321128961082977,0.06679180314487024,0.06901912449704509
545,0.07359726214922424,0.06718448747593114,0.06946828745319415
546,0.07396981997288114,0.067556947018351,0.0699065779649656
547,0.07432552391209635,0.06792214852836975,0.07034021135976215
548,0.0746618426969729,0.0682719390048783,0.07075067080619145
549,0.0749722035755594,0.06859501636972304,0.07113763804772695
550,0.07525034294479556,0.06888051079520642,0.0715025398363759
551,0.07549609031284941,0.0691233271368945,0.07183270658013723
552,0.07569788984452318,0.06932481779254007,0.0721283360223192
553,0.0758461479446221,0.06947791088442384,0.07238271694502575
554,0.07593358533134127,0.06956985852713733,0.07258532461290207
555,0.07595866023639913,0.06959142534398724,0.0727388341319579
556,0.07591914237374296,0.06954568421376671,0.07284718287332369
557,0.07581349540444525,0.06943513175701142,0.07290844817555932
558,0.07564157140886382,0.06925778316987743,0.07290840729025806
559,0.07541423737214029,0.0690167028512683,0.07286675053704172
560,0.07514095058584003,0.06872506327805948,0.07278633510857731
561,0.074829113627972,0.06839639451449846,0.07266716928174458
562,0.07448018976398267,0.06803024331590646,0.07252008428661523
563,0.0740974901439131,0.06763007552332276,0.07234496954787933
564,0.07368044827815567,0.06719270561426514,0.07213912641643837
565,0.07322728844188522,0.06671367481750787,0.07189890149152839
566,0.07273606815663505,0.06619948954237528,0.07162165159534875
567,0.07221117632826163,0.06564736004868835,0.07130966094807771
568,0.07166006196873534,0.06506355778285743,0.07097312243248247
569,0.07109413209664056,0.06446843567278003,0.0706315910244437
570,0.0705061395961216,0.06385642702017406,0.070278375950867
571,0.0699159024599533,0.06324142103188657,0.06991420166657748
572,0.06934968196751622,0.06264390729530142,0.06955103138094089
573,0.06881060493109979,0.06207327217918563,0.06922343688151388
574,0.06829910283284937,0.06154289293222679,0.06891269861492884
575,0.06781265173057967,0.0610476189625394,0.06862000815733842
576,0.06735219579521484,0.06057296112303602,0.06836316478456726
577,0.06692661848622916,0.06012457102111377,0.06812873836721209
578,0.06653133681268757,0.05970754521630432,0.06790942466781195
579,0.0661626265033466,0.059324249379033384,0.06770504757244204
580,0.06582331781850537,0.05897095058767307,0.06752838302363164
581,0.06550887924416712,0.05864515595973822,0.06736601114566405
582,0.06521795094727081,0.05834370319477136,0.06722442899661513
583,0.06495080688131752,0.0580636846666465,0.0671113994830311
584,0.06471391730015576,0.057808262420456474,0.06701027903310257
585,0.06450199613886214,0.05757261230628683,0.06692136461087134
586,0.0643091806025024,0.05735626589328936,0.06684976165091909
587,0.0641287954813327,0.05716043866816814,0.06680279184466756
588,0.06397910313616922,0.056992781037816145,0.06677473995584364
589,0.06384477240396504,0.05683612373001246,0.06675493247453548
590,0.06371694226105469,0.05668544827351767,0.06674020092676577
591,0.06360713064157407,0.05656398409006944,0.06674481551036215
592,0.06351856146694704,0.05646609739086243,0.06676012746547595
593,0.06344989747288225,0.056385096676423385,0.06678776796120944
594,0.0633984926789712,0.05631770692894547,0.06683329815094256
595,0.06335960590464192,0.056276552020357216,0.06689930614656778
596,0.06333314217946315,0.05624428458675305,0.06698108375496542
597,0.06331552693643004,0.05621268864230114,0.06707037442048099
598,0.06329946611086106,0.05618428898415249,0.06715657297757992
599,0.06327301980667337,0.05615252628998858,0.06723075945952728
600,0.06323475029318949,0.056113032020405774,0.06730418909280367
601,0.06318439716979697,0.05606019166447755,0.06737762377687086
602,0.06311973191822236,0.05598336019304417,0.06741271686954341
603,0.0630236342780547,0.05588892003294081,0.06743620993319822
604,0.06289878934609981,0.055769472111183244,0.0674436799833226
605,0.06275353519426052,0.05561420358065374,0.06742143040900714
606,0.06257839977773265,0.055439760210276835,0.06738551621787342
607,0.06237939431875971,0.05523667167112226,0.06731986914844379
608,0.062160907979414495,0.05500833173983681,0.06722598580385973
609,0.061924078933648964,0.05477436508521052,0.0671275932783208
610,0.061674218110018025,0.05451995318439393,0.06701140959608475
611,0.06141762534579414,0.05425726517384912,0.06688567574777853
612,0.061159116504793734,0.053999551438454946,0.06676174532182236
613,0.06090176910125903,0.05374579926212864,0.06664569543243896
614,0.0606471909386227,0.05348969703386457,0.06652509108657326
615,0.06040359180397232,0.05324070937966846,0.06640749839463844
616,0.06017949675008061,0.05301303062512539,0.06630871909680394
617,0.059964117294583244,0.05279230485805053,0.06621661654779105
618,0.059772602055307246,0.052593545219687225,0.06614363985433823
619,0.05961125590088701,0.052425613142859616,0.06609486279632822
620,0.059471309812383494,0.05228568894364587,0.06606304271368707
621,0.05936369150583453,0.052173290720249746,0.06605719417578254
622,0.05928232076093989,0.052087416144141134,0.06608129098846909
623,0.05922128406108862,0.05202872303630772,0.06613626973253883
624,0.059187989418439106,0.052002723370094525,0.06621875824874213
625,0.05918399374963467,0.05199522562706563,0.06632569751877948
626,0.05920409667096857,0.052008102355592015,0.06645413217333568
627,0.05923850120303637,0.05205026111885569,0.06660146827664841
628,0.05928819820793971,0.05210093240036206,0.0667578092006304
629,0.05934791022319644,0.05215381836022729,0.06691949960128579
630,0.05940865323458564,0.05220692055957455,0.0670803624710649
631,0.059458617801063374,0.05226367397086793,0.06723441170714818
632,0.05950219007522761,0.05230057230984629,0.06735881902509092
633,0.059522200675848604,0.05230158478531389,0.06744989933776059
634,0.05950219338705633,0.05226035419528869,0.06750712903103366
635,0.05945166998147092,0.052195497258100305,0.0675166464585453
636,0.05936130239629294,0.05207883659989536,0.06747530059739405
637,0.05922790541114111,0.05190999469887276,0.06738495555098711
638,0.0590545565089136,0.05170869203666862,0.06725286806178152
639,0.05885205869602625,0.051479926823262544,0.06709802147730112
640,0.05862453118113394,0.05121979116334574,0.06691229337365814
641,0.0583745382790037,0.05092900799838554,0.06669483472348291
642,0.05810266457877133,0.050616371787528085,0.06646462171850441
643,0.05780935630853215,0.050296053092024624,0.06621570775334312
644,0.05750754534958632,0.04997286654954056,0.06596361836298202
645,0.057208606050200346,0.04964784297496717,0.06572245834379734
646,0.05690268348348137,0.04932812400430131,0.06547543332215526
647,0.05661737540864759,0.04902368805314811,0.06524206793182945
648,0.0563628866201878,0.04875309580388795,0.06504502711825551
649,0.05613096523671583,0.048535385217940506,0.06490222002553635
650,0.055929746571884174,0.048344164573408385,0.0647934877870716
651,0.055763560515677754,0.04818007877423548,0.06472258340591058
652,0.055625976482819216,0.048043505090254846,0.0646853915446817
653,0.05550075323681591,0.04793329559421185,0.0646612625498619
654,0.05537339845696573,0.04783385010157306,0.06464666646011592
655,0.05523161327081051,0.047729289850492795,0.06462930849325954
656,0.055059140827104495,0.047594746626859356,0.06458599975946913
657,0.054834768793694,0.047379721265108296,0.06446981552536217
658,0.05457305393992855,0.047128554993516474,0.06429285777794397
659,0.05429229108420167,0.04686482455629808,0.06408331479111538
660,0.05400939051545398,0.046588915808736336,0.0638675531446101
661,0.05370740142422192,0.046309790423616416,0.06364071906684472
662,0.05340846772625545,0.046035616589479474,0.06341837575310653
663,0.0531289237530331,0.0457724309118689,0.06320796842183316
664,0.052873727168298135,0.04553650117383574,0.06300135362254208
665,0.05264002793916454,0.04531844547419763,0.06281935892268677
666,0.05243563993659548,0.045122791298166216,0.06267155658700761
667,0.05226583009145825,0.044956817844180604,0.06255812986217993
668,0.05211557148100448,0.04482331187913641,0.062464988977328904
669,0.05200094121506263,0.044726608339304925,0.062410752548553924
670,0.05192829732205359,0.044668741120762336,0.06239739560955932
671,0.051893122307365154,0.04465017057980012,0.062409467919310395
672,0.0518843987219623,0.04465791781711411,0.06245608028284245
673,0.0519017023449843,0.04468642919339032,0.06253137044074747
674,0.051947438834422176,0.04473668127032784,0.06263100776870002
675,0.05202586047263603,0.044820981014943244,0.06276246962397058
676,0.05212585426561409,0.04492679360610412,0.0629089372994376
677,0.0522476837618293,0.0450591917409287,0.06307909820578184
678,0.05239925706511147,0.04522847542043549,0.06329175081604727
679,0.052595652720508944,0.045423273980702776,0.06354521441390402
680,0.05283527184037593,0.04566020369524821,0.06385265550320936
681,0.05312231932492497,0.04595504277038304,0.06422378311306694
682,0.053469991887998385,0.046320467120473705,0.06466471155229907
683,0.053905210596220395,0.0467635309121536,0.06520635262263433
684,0.05444144158176083,0.047309422471862095,0.06587140695707992
685,0.05509136472653944,0.04798619517293452,0.06667569607520898
686,0.05595531017322565,0.04890304493416307,0.06773096371437101
687,0.05709206551619847,0.05009683885599319,0.06915152388964342
688,0.05838493150725615,0.05144567695289901,0.07081261826177351
689,0.05958322488228003,0.05271093018324276,0.07233750743369417
690,0.060986281796577925,0.05421063473624744,0.07410754898782002
691,0.06262559592483913,0.0559810644796132,0.07615229191022131
692,0.06450060379991394,0.05801597360999951,0.07846099676357669
693,0.06666936544724973,0.06036508920163832,0.08111664778747142
694,0.06913715637140479,0.06305670263097979,0.0841136030169987
695,0.07190118597063337,0.06608073315214812,0.08744807320990365
696,0.0748711852201693,0.06935340261567176,0.09102075704366357
697,0.07803489409982825,0.07286705852001497,0.09480714119574711
698,0.08142342173635696,0.07663929893105184,0.09880679210143815
699,0.08507636108394347,0.08067884333378314,0.10302688819651654
700,0.08891554981653457,0.08491158443411848,0.10738052623873298
701,0.09289556121615171,0.08928753933747245,0.11182481430593044
702,0.0969750256632238,0.09377328522861998,0.11632143473046765
703,0.10109232964699101,0.09829970821093219,0.12079116294118739
704,0.10524623865878162,0.10284801431944567,0.12520623168312328
705,0.10943811721242598,0.10742040442664393,0.1295737795734808
706,0.1137133892704937,0.11207061460017781,0.13394840605469643
707,0.1180578110477556,0.11679507385730453,0.13833105293534392
708,0.1224686017837631,0.12156450012128027,0.14272502160155362
709,0.12698600755453113,0.1264370577658896,0.14714564630105578
710,0.13160574119863983,0.1314060822255386,0.15159227824136037
711,0.13632862055007083,0.13646663990393534,0.15608205505405645
712,0.14120422475308855,0.14168419249528022,0.16066495009582418
713,0.14622575033540877,0.14704260548683507,0.1653349528041902
714,0.15135679445478914,0.1525055626590271,0.1700732442618689
715,0.1566165630797842,0.15811149466799898,0.17490750887852186
716,0.16194751698632415,0.16379937524435823,0.17977877663111128
717,0.16760625044397148,0.16976681656337891,0.18485680451447872
718,0.17376516666121278,0.17617459496841018,0.19029812139722696
719,0.18006038712420028,0.18276268808114354,0.19589439572075837
720,0.18649374647451838,0.1894875672378164,0.20162421114792584
721,0.192536056464164,0.19591546246651986,0.20706457760108032
722,0.19828713309659357,0.20214405069770477,0.21228898881452948
723,0.2042724476394819,0.20858251883825432,0.21770187677763764
724,0.2108057368416709,0.2154980510989117,0.22353385026670938
725,0.2175004961646864,0.22256594727983095,0.22948400518671092
726,0.22394847421734376,0.22944965701427808,0.23525085512203328
727,0.23028142939859048,0.2362546099140517,0.24094403819870472
728,0.23661559218761397,0.24309656491386727,0.24667869392337857
729,0.24293794026600757,0.24995805619280784,0.2524354981040334
730,0.2491447761971903,0.2566999834612723,0.25809623876466364
731,0.2552277342928159,0.2633267746714223,0.2636533637682195
732,0.26111011842626347,0.269790810702479,0.2690842094853748
733,0.26673907229928784,0.2760471658142438,0.2743557089019316
734,0.272175525372436,0.2821174923157299,0.27946219032365693
735,0.2775084261880963,0.28808487020185963,0.28448143966315437
736,0.28277284815969755,0.2939815390155537,0.2894439945806817
737,0.2878379331306229,0.2996808344173991,0.29424093278502356
738,0.2926696681449558,0.3051544457387151,0.29885237611191634
739,0.29730016994407477,0.310427668489902,0.3033085262905655
740,0.30172645406998266,0.3154806685818464,0.3075884344868943
741,0.3059097436367975,0.32027071203065144,0.31164169808844827
742,0.30986556989888075,0.3248247831304579,0.3154989325930049
743,0.31356860313318324,0.32910918902801395,0.3191251793073765
744,0.3170359918172548,0.33313737449074904,0.322528130133673
745,0.3203294175469439,0.3369682963364628,0.3257728107277351
746,0.32343223559864626,0.3405743635939829,0.3288495723722495
747,0.32632747789178285,0.34394540249388816,0.3317376981703013
748,0.32904027915813244,0.34711743560783653,0.33444621248473605
749,0.3315778902186056,0.35009384044735875,0.3369926461093751
750,0.33394781196448475,0.3528788882353061,0.33938092135025044
751,0.33614509727476244,0.3554677618518415,0.3416043381259935
752,0.33817162034279213,0.3578778437566686,0.34366590721146023
753,0.3400527287790464,0.3600987567060469,0.3455836182942208
754,0.3417975362343013,0.3621434493002695,0.3473771670166281
755,0.34342131727503694,0.364044674089187,0.3490706155653958
756,0.34496535897677705,0.36585895701389115,0.3506849402196443
757,0.3464315104884649,0.367588175965157,0.3522135445856685
758,0.3478752958218341,0.3692942362373047,0.3536911952945776
759,0.3496511426395198,0.37138785904857785,0.35549686392863017
760,0.3523172589441481,0.37451892714935836,0.3584174082783695
761,0.3554562125351815,0.37815577346762125,0.3622379292087879
762,0.35670440706824885,0.3795428488658063,0.3636675079282121
763,0.3568633265139107,0.3797100891137252,0.36377343268075385
764,0.3569065506760784,0.3797328772159377,0.3637155434505534
765,0.3569509809555113,0.3797704581759616,0.36365645965776
766,0.35697527218727426,0.37981312597488853,0.3636176267421347
767,0.35714184917939856,0.38004242209361194,0.3638620211118356
768,0.35746696301267517,0.3804325177030245,0.3642908543466924
769,0.35792108756793883,0.3809542979529358,0.3648564168225543
770,0.358449005718339,0.3815608985580748,0.36550418345686325
771,0.35899792297595834,0.3821959439776417,0.36616497233765893
772,0.3595693666017168,0.3828419335519503,0.3668352777838907
773,0.3601472538343822,0.38348240031064124,0.3675072842914644
774,0.3607016145764713,0.3841043860532489,0.3681712398336559
775,0.36123577050334477,0.3847180192755367,0.3688336992805745
776,0.3617541548030163,0.3853121517812361,0.3694846272752381
777,0.3622644409988615,0.38588749521825494,0.3701208679919661
778,0.36277976954216223,0.38647187233081276,0.3707571928739008
779,0.36329187525936746,0.3870542930466855,0.37138148214197747
780,0.36379447794586844,0.38762153129433946,0.3719967286117698
781,0.3642846791919463,0.38816840716503503,0.37260767959457686
782,0.36476768015331507,0.38872079006293664,0.37320723105883097
783,0.36525368296744515,0.389265903748939,0.37380911224453545
784,0.36574035227895235,0.38980608804336553,0.37440880938707516
785,0.3662168412717722,0.3903469070711068,0.3749913347977626
786,0.36669317336984414,0.39087568459848465,0.3755802949277037
787,0.3671638562796463,0.3914028954131275,0.3761593744554472
788,0.3676330244530426,0.3919336322860811,0.37672840244368255
789,0.36811040869158024,0.3924587454688597,0.377301828854633
790,0.36858686072453917,0.39299270836113237,0.37787512924302125
791,0.3690574406513636,0.39352747828328266,0.37845089194180276
792,0.369522630276851,0.3940563847626341,0.3790323218377934
793,0.36999403979923795,0.3945869157088378,0.3796219803602805
794,0.37045847514651276,0.39510286174048936,0.3802011984496029
795,0.37091107399956164,0.395604535897346,0.38076988106836895
796,0.3713546131960822,0.39610046874047944,0.3813350212562268
797,0.37180369088132065,0.3965960135057284,0.3818921271313959
798,0.3722461626628211,0.3970920126648482,0.3824462419285485
799,0.3726917501496295,0.3975941724088174,0.3830007720651039
800,0.3731570385889589,0.3981045203418755,0.3835530772816298
801,0.37361073542347445,0.3986053427765282,0.38409785644219
802,0.37406901698694606,0.3991052461943137,0.3846473058659063
803,0.3745341838323768,0.39960886026986514,0.3852034583013829
804,0.37498794479469993,0.4001137548205488,0.38575555052819877
805,0.3754254806865177,0.40061309077900126,0.38630813042499884
806,0.37585817786150233,0.4011041375603104,0.3868603427278084
807,0.3762972498975613,0.40159037270584574,0.38740989822168703
808,0.37674062342023473,0.4020827338291191,0.3879490225734296
809,0.37718590757379444,0.402573817870224,0.3884779652670009
810,0.37762699608912415,0.40306002388610573,0.3890046591232014
811,0.378061054386874,0.4035394960867585,0.3895339237529126
812,0.37850511612205895,0.4040140786592792,0.3900459827049977
813,0.3789518598571977,0.4044891636463867,0.390556864229694
814,0.37940625047416454,0.40497229573444354,0.39107913921999365
815,0.37987296585863994,0.4054642675647593,0.39161425627570423
816,0.38034295679180935,0.40595995910372246,0.39217238461032783
817,0.3808140175602543,0.4064692514009016,0.3927397774939634
818,0.38127663461170547,0.40698229181146994,0.39329977257736315
819,0.38171844696289303,0.40747038225767207,0.3938429901644659
820,0.3821376188480358,0.40792799720436895,0.39436551103449186
821,0.382546408698076,0.4083716891546025,0.3948671134008866
822,0.382961176201735,0.40882036320158127,0.39536333676837715
823,0.38338544376247397,0.4092746917598256,0.3958771733355787
824,0.3838177197951098,0.40974546597506,0.39639866758719167
825,0.3842296658136407,0.41020525393598267,0.39690609280990485
826,0.38460891248862994,0.41063527324937454,0.39739138149685993
827,0.3849845085560337,0.41105644172188927,0.397859151741561
828,0.3853746948472919,0.41147155795721124,0.39832740029184166
829,0.3857807857408893,0.41188998452730163,0.39880946706329684
830,0.3861873868116447,0.41231767967224686,0.39930399659727384
831,0.3865759631672763,0.4127455005425618,0.39976994217202705
