,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.17008791666666667,0.009917571728656947,0.1637790980051697,0.007332733482040966,5.830850258512552,4.477209589840034,1.038520291895232
Band2,0.21642208333333332,0.013777710404601178,0.2241820156752332,0.009727516863742538,6.366129644626305,4.339115621939338,0.9653855715476237
Band3,0.3846025,0.015831158425185864,0.40866733671391264,0.016822175093078488,4.116239084557657,4.116349309525279,0.9411138729426786
Band4,0.5116529166666667,0.019415899622724726,0.5254546701255359,0.02125318822255835,3.7947403386686567,4.044723442553241,0.9737336934210293
Band5,0.5627458333333333,0.020618829969364306,0.5515374118999524,0.022389563045591723,3.6639684824020864,4.059482196948978,1.020322141692564
Band6,0.5778958333333333,0.020941222886264835,0.5784121365143589,0.023523303661951208,3.6237020027423923,4.066875879145259,0.9991073783753278
Band7,0.5878466666666666,0.021180521449881466,0.600324729916359,0.02355754678752025,3.6030690741148144,3.924133991748505,0.9792144773855462
Band8,0.60739875,0.024264195984430092,0.6033237631354026,0.023790081036742194,3.994772130240652,3.9431699015314665,1.0067542290119988
Band8a,0.6082675000000001,0.02371234791727719,0.6030317110550432,0.02372925746376774,3.8983420809556955,3.934993306115173,1.008682443806805
Band11,0.7210641666666666,0.021985219640451376,0.697467443295051,0.02772795383851086,3.0489962831025963,3.9755194461142827,1.0338320069251368
Band12,0.5679716666666667,0.01541703702257848,0.5810846122925685,0.02414769138679959,2.7144024829721816,4.1556239618063655,0.9774336725693579
