,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07618461538461538,0.0010106639576475404,0.059542712738869776,0.008699636262801189,1.3265984904501238,14.61074892733603,1.279495204034963
Band2,0.08797132867132867,0.002741283002604212,0.07503389253949644,0.011295092857814134,3.116109582527702,15.053321206638197,1.1724212311792597
Band3,0.11922727272727272,0.0039488722266848245,0.10989360142895294,0.01816720470942204,3.3120544791104134,16.531631026004074,1.0849337102156404
Band4,0.17337832167832168,0.006748997748540873,0.163879148041493,0.02974400064876922,3.89264221917124,18.149960507018413,1.0579645046386472
Band5,0.20136783216783216,0.006103897658805807,0.1839604780153846,0.031906246336377175,3.031217843035847,17.344076662873675,1.0946255105457585
Band6,0.21781748251748254,0.006312871906211928,0.2040776899589489,0.03380059317062848,2.8982393117619667,16.562610630014294,1.0673262842268425
Band7,0.22796993006993008,0.005960229907860127,0.21708412355474532,0.03498004152307578,2.6144807370129115,16.11358811058071,1.0501455672433804
Band8,0.2499874125874126,0.007633079162507113,0.23366172012315767,0.036718824393447515,3.0533854018902127,15.714522847000302,1.0698689218569908
Band8a,0.26356153846153846,0.005906993876255089,0.2440028965503092,0.037801445071592055,2.241219986320992,15.492211611429802,1.080157416931305
Band11,0.39843566433566435,0.005902617714821912,0.37890870663751486,0.06112804798472344,1.4814481340830021,16.13265858343074,1.0515347294904736
Band12,0.31675874125874126,0.008352474016229815,0.30909086765073,0.06108657904672061,2.6368566761689394,19.763307635393456,1.0248078297048746
