,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.08175612244897959,0.0007094214841327436,0.07251231623963073,0.008559947951627825,0.8677288781344326,11.804819367981366,1.127479119254734
Band2,0.09487295918367347,0.0024731070721201623,0.09577315772836897,0.012171710698536151,2.606756544119428,12.708895673104415,0.9906007218927809
Band3,0.13473163265306123,0.0034600665600173224,0.13983536844114453,0.01730858501931911,2.56811744345674,12.37783059627303,0.9635018247173182
Band4,0.1850591836734694,0.0052963471573493,0.18832000794041265,0.023606684400279153,2.8619747759692507,12.535409624530535,0.9826846637136134
Band5,0.2087545918367347,0.005534468001343267,0.2056952388603889,0.025815886704992574,2.651183838711309,12.55055141189463,1.0148732318419011
Band6,0.2206341836734694,0.006111957571352992,0.2220797694608243,0.02804632564717364,2.7701770730135213,12.628942165810884,0.9934906912463726
Band7,0.22449744897959187,0.006321775101272615,0.23112262742844142,0.028961086647767652,2.8159674553127334,12.530615011606503,0.9713347908745941
Band8,0.2380918367346939,0.007869596279733639,0.24369884303523098,0.03025461475040755,3.305277655740353,12.414755184551169,0.9769920684452059
Band8a,0.24830408163265305,0.00685235574519028,0.2503774221191092,0.030991525847307713,2.7596629504173107,12.377923530407013,0.991719139573736
Band11,0.3381362244897959,0.005592566497703624,0.3284364383546911,0.03626783382998914,1.653938883993304,11.042573111459124,1.0295332216598623
Band12,0.2805862244897959,0.004554193406329753,0.27493599009266934,0.0316884855694888,1.6230994285663427,11.525768437521748,1.0205510904382584
