,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.1833062091503268,0.0110486089093638,0.19196463607638437,0.014247433034228488,6.027405705773443,7.4219050578458186,0.9548957187999341
Band2,0.23644640522875815,0.016612100976165705,0.26136357915115244,0.018345777709232416,7.025736322822823,7.019255616568764,0.9046647049932534
Band3,0.4119408496732026,0.023968071039268363,0.4662173685658803,0.031117211127135776,5.81832830084283,6.674399802575922,0.8835810878096705
Band4,0.5472124183006536,0.032033298280492215,0.5872432173850115,0.03971511162352226,5.8539055783803935,6.762974939135658,0.9318326752880779
Band5,0.6006869281045751,0.03436663375135918,0.6149084227376023,0.041370090966428824,5.721222178048829,6.727845876992083,0.9768721746081923
Band6,0.6192591503267975,0.03624740600946929,0.645969220960658,0.04319411588897922,5.853350086202309,6.686714240771838,0.9586511713450705
Band7,0.6139192810457517,0.03616069961807605,0.6484058288754816,0.042248790354401836,5.89013910044979,6.515794348683316,0.9468133284835836
Band8,0.6309764705882354,0.038944509315741886,0.6523210225089423,0.04235000598117749,6.172101675904871,6.492203151493087,0.9672790678451355
Band8a,0.6382545751633987,0.03922822274154204,0.6528585834830565,0.042387914288862474,6.1461718048005025,6.4926640104384195,0.9776306711910807
Band11,0.7580526143790849,0.042255833139833984,0.7435134311835592,0.04922324397295376,5.5742612502491555,6.620357065318634,1.019554701483175
Band12,0.6089362745098039,0.031615052226703556,0.6107675920194583,0.04652538772745425,5.191849057137185,7.617527245285144,0.9970016131609091
