,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.056023046875,0.0010024462724020347,0.05479825717193414,0.005494116361389925,1.7893462214554618,10.026078647267326,1.022350887898186
Band2,0.068712109375,0.002077382349385185,0.07443776069340204,0.007633644747248389,3.0233133115558424,10.255070378447071,0.9230813599836092
Band3,0.128223046875,0.003679235454418857,0.13743506392061736,0.014669958256470578,2.869402610597462,10.67410152691744,0.932971857524378
Band4,0.249291015625,0.0069483387560269295,0.2554350679061377,0.028062127015335305,2.787239940680044,10.986011922860579,0.9759467158072619
Band5,0.279976171875,0.007163101155083528,0.27717986008385787,0.02995088966240975,2.5584681393106603,10.805579327931122,1.0100884378478874
Band6,0.29256328125,0.007993941759757725,0.2950637268214834,0.031096030996635236,2.7323804018067372,10.538750842609893,0.9915257439522676
Band7,0.29826953125,0.008139828378428714,0.3051223482820332,0.031088301639820532,2.7290177257851287,10.188798629422166,0.9775407567796411
Band8,0.3033921875,0.0076676074879876155,0.31118026938708016,0.030387302240650425,2.5272923311473257,9.765176404179844,0.974972443135871
Band8a,0.316140234375,0.006601276979310015,0.31422245690734624,0.029926588944976712,2.0880850526224686,9.52401341378381,1.0061032476371325
Band11,0.4602234375,0.004566650242091433,0.4474242681406229,0.03481100300367619,0.9922680745896243,7.780311771719832,1.0286063369172331
Band12,0.37675234375,0.004836425346455369,0.37433471810529867,0.03315290039660839,1.2837147337468604,8.856485597812659,1.0064584595757993
