,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.08334711111111111,0.0020735376343311578,0.072165640799233,0.004889859504649553,2.4878338393359525,6.775883163364807,1.154941744963996
Band2,0.09091244444444443,0.0037365136189623826,0.08271379639208928,0.005899266876815017,4.110013367032193,7.132143770611913,1.0991206837308132
Band3,0.10202577777777777,0.004599512287618179,0.09504512991535778,0.006958994758523558,4.508186448366384,7.321779416494958,1.073445613348486
Band4,0.11999333333333334,0.005661636983535181,0.10944396989992755,0.008475648060952511,4.718292946998595,7.744280537979756,1.0963905406853556
Band5,0.13589466666666666,0.005391505087738592,0.11895050955878063,0.009195928872775,3.967414777920099,7.730886489587283,1.1424471166263723
Band6,0.14518,0.006446870041604168,0.13028383206368335,0.014004884196775827,4.440604795153718,10.749518167327295,1.1143362741206086
Band7,0.14704355555555557,0.006824724058094643,0.13765506770538105,0.014893497702627774,4.641294228985196,10.81943291365333,1.06820299467847
Band8,0.16040355555555555,0.007708378459127172,0.14763398670182165,0.015405892740302355,4.805615706228773,10.43519387674455,1.0864947776525522
Band8a,0.16504755555555556,0.007239558352261723,0.1535407116593313,0.015705553431455695,4.386346909466869,10.228917960405456,1.0749432757727155
Band11,0.2589231111111111,0.008326274296125548,0.23510142082039115,0.017321054824579452,3.215732369503513,7.367481984641897,1.101325165146147
Band12,0.21741155555555555,0.00817623383976199,0.19758872142899722,0.017272312899810967,3.7607172345872404,8.741547986592801,1.100323712726091
