,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.057189560439560444,0.003337770991455525,0.032401930322244324,0.007768902617848241,5.836329158331226,23.976666021390688,1.7650047349277553
Band2,0.05357252747252748,0.008651012339085148,0.04250360144869473,0.010089392823727944,16.148225120648775,23.73773628549255,1.2604232499496268
Band3,0.08097472527472528,0.00883770137444498,0.0776806970336533,0.010883107384888473,10.914148018978832,14.010053720519048,1.042404720437111
Band4,0.06849230769230769,0.015702171269816288,0.06906066969756157,0.021718115660693742,22.92545221334364,31.447878735906002,0.9917701057962091
Band5,0.12370604395604395,0.0090841437002779,0.1366953583878773,0.01782476988821119,7.343330535657366,13.039776989086091,0.9049761851095501
Band6,0.3011098901098901,0.018397766556667645,0.33499692497111283,0.05455628618107629,6.109984148960826,16.285608050217398,0.8988437435234821
Band7,0.3635159340659341,0.02566093621059925,0.3924151098290236,0.07089500928867504,7.059095298404416,18.066330147063958,0.9263555988563208
Band8,0.3907406593406593,0.030476533858836155,0.41958106453685323,0.07139800061821616,7.799683275925941,17.016497323831217,0.9312638066066474
Band8a,0.4076582417582418,0.029250498505882797,0.4359660946514176,0.0714201886501781,7.175250126116561,16.382051156359545,0.9350686825409904
Band11,0.3000098901098901,0.012255835613344802,0.2841878088119115,0.03737241733773588,4.085143862709203,13.150605402102471,1.0556747362391268
Band12,0.1595456043956044,0.013072168969141384,0.1598869287223762,0.039052327021074904,8.193374564383507,24.424965400945577,0.9978652143142703
