,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.2022125,0.029477629103432382,0.028075804189107018,0.006890475967115283,14.577550400411637,24.542399286958563,7.202376061536123
Band2,0.13131190476190477,0.010079888094167003,0.03646145266184498,0.009214149388936109,7.676294173360666,25.270933317964694,3.6013898288620814
Band3,0.13606071428571428,0.009011639535003802,0.07095390892668887,0.011623559631767274,6.623248732973894,16.38184535227931,1.9175929324245573
Band4,0.14693809523809523,0.015569627826560156,0.04911988709343196,0.018059496217628524,10.596045771065343,36.766159871819696,2.9914176097066596
Band5,0.18160833333333332,0.020135012790643197,0.11074278425122233,0.01811419647970112,11.087053342252943,16.35699933153991,1.6399112101186746
Band6,0.2249029761904762,0.021003983254870056,0.33635755336172785,0.029223262963012062,9.339130860180896,8.688154218907815,0.6686425618889241
Band7,0.23453273809523809,0.02189314280834627,0.40723672283261386,0.046120357201148696,9.334791801840472,11.325196038399882,0.5759125465500758
Band8,0.22891071428571427,0.005216492113095389,0.43122869742004133,0.04538268316205622,2.278832657253622,10.524040592282498,0.5308336751594762
Band8a,0.261097619047619,0.02639400173646276,0.44556508395650074,0.0448169664470466,10.108863433047627,10.058455669165934,0.5859920995809206
Band11,0.20145833333333332,0.018745324549346097,0.2597255504000374,0.027276939157787703,9.304814667720917,10.502216326339441,0.7756585096192534
Band12,0.18219166666666667,0.02606452710894058,0.12467603158861362,0.021856467979249613,14.306102790435299,17.53060929254482,1.4613207073179397
