,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.032573333333333336,0.0005162830116788158,0.02970881389810057,0.0041119129584081,1.584986732538321,13.840717345740265,1.0964198518681323
Band2,0.03602037037037037,0.0020219883530482627,0.03636488906009202,0.005447997112069683,5.613457974634013,14.98147595904118,0.990526062401776
Band3,0.05112777777777778,0.0030007416778663155,0.0541060996573295,0.008555672549668195,5.869102488492196,15.812768992505262,0.9449540458762626
Band4,0.07189370370370371,0.004759714937113238,0.07105232956846656,0.0121894026841606,6.62048926666722,17.15552854944017,1.011841612236322
Band5,0.10849555555555555,0.004877163211094573,0.09971088434608118,0.015760154919239266,4.495265438405173,15.805852111930115,1.08810142711185
Band6,0.15741518518518519,0.008923445552098248,0.14276653331152037,0.025468469987492,5.668732366321962,17.839243831689267,1.1026056424701514
Band7,0.17523296296296295,0.010516536648189,0.15842821795822606,0.028697575246005858,6.00146026773043,18.113929207720282,1.1060716659021432
Band8,0.19843851851851851,0.01655087324622541,,,8.340554731908494,,
Band8a,0.20717148148148148,0.014496506655488418,,,6.997346619247023,,
Band11,0.20564222222222225,0.010201038194562041,,,4.96057574379766,,
Band12,0.13275222222222222,0.006638695115721626,,,5.000816562308614,,
