,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.1904195238095238,0.004154819320110857,0.17423483652592833,0.016071025039391215,2.181929267015137,9.223772558824448,1.0928900764410967
Band2,0.23458523809523807,0.008991113135730254,0.2291493620222392,0.017718470594772207,3.832770215523961,7.732280133100527,1.02372197777479
Band3,0.3634990476190476,0.006619624435298356,0.3673605312607878,0.01446650336375753,1.8210843958622474,3.937957982069613,0.9894885723610876
Band4,0.4697804761904762,0.007082792680447099,0.46589099293046005,0.015252915834538814,1.5076813617037854,3.2739237431051813,1.0083484834844119
Band5,0.5118871428571429,0.0070705476603787265,0.4901277826662989,0.015785536732175028,1.381270805301701,3.2206982118625445,1.044395280088945
Band6,0.527872380952381,0.0068094121868973205,0.5141350738961827,0.016170497974606613,1.2899731890901094,3.145184757006455,1.0267192567744798
Band7,0.5608828571428571,0.007862920300133946,0.5483225460604584,0.017112092120548546,1.4018827995898717,3.12080767852682,1.0229067930411415
Band8,0.5821133333333334,0.008915001446643225,0.5556463789354339,0.01782925578076443,1.5314889620537624,3.208741468795964,1.0476327308181288
Band8a,0.586922380952381,0.00809606159676943,0.5588703037393933,0.018442603022572546,1.3794092472044086,3.299979064762137,1.0501942526294414
Band11,0.6487390476190475,0.008098059676338644,0.6119931065937454,0.018976521011209866,1.2482769005595584,3.100773653616805,1.060043063605445
Band12,0.4754871428571429,0.0068725732637277956,0.46412993290950116,0.018842543055843684,1.4453752045599721,4.059756055319474,1.0244698933258765
