,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.0496171875,0.0031054163714136227,0.05045634647947387,0.004839046438464707,6.258751307525488,9.590560506463301,0.9833686139004288
Band2,0.0544,0.0040733253205049395,0.05663750682863388,0.005589320504209896,7.487730368575257,9.868585001669135,0.9604942562990312
Band3,0.06140052083333334,0.004566037411738904,0.0636539793667624,0.006459048545256407,7.43647993497162,10.147124515249189,0.964598308607777
Band4,0.07368802083333334,0.00551004879738519,0.07175400141504377,0.007446679332878197,7.477536694665406,10.378068380890245,1.0269534713068154
Band5,0.08688072916666666,0.0061359844946280604,0.0763882387742894,0.007939207095249727,7.062537979920915,10.393232286331871,1.137357406856575
Band6,0.09259427083333334,0.006278967743717857,0.0811826872564292,0.008851071583702207,6.78116225464942,10.902659030914567,1.1405667139455329
Band7,0.09236614583333334,0.0061780736058040485,0.08697019212724028,0.009337251782295565,6.6886774911576845,10.736151724989702,1.062043713761131
Band8,0.10609427083333332,0.007535002936959126,0.09347911824994522,0.00986087833739649,7.102177033476282,10.548749840611883,1.1349515573056392
Band8a,0.10415260416666668,0.0066431036836443625,0.09703001009754933,0.01020800353251023,6.378240598779422,10.520460136248149,1.0734060942790444
Band11,0.17379270833333332,0.00821866200576046,0.16132071628098338,0.013860089878377158,4.7290027784118065,8.591636708478337,1.0773117820195306
Band12,0.14545364583333334,0.008546538482990211,0.1299432456814702,0.013299207353226596,5.875781548152585,10.234627651080023,1.1193628808524898
