,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07975808823529412,0.002928286367662504,0.07450570528107489,0.005721548378408824,3.671460076906275,7.679342617889623,1.0704963859399017
Band2,0.08727022058823529,0.00420051151768024,0.08354606628521889,0.006577013101688943,4.813224361491418,7.872319301348793,1.0445760580791734
Band3,0.09650367647058823,0.004942513769926894,0.09327684441026478,0.007448133419305544,5.121580804678713,7.98497576370187,1.0345941383493924
Band4,0.11130588235294117,0.005733047448345662,0.10406838501276337,0.008546012849949422,5.150713805193756,8.211920314609769,1.069545591000477
Band5,0.12416838235294117,0.005485592120512584,0.1103066424269704,0.008954864928255401,4.417865495678376,8.118155653395087,1.1256655050048148
Band6,0.1323860294117647,0.006584481229220604,0.11775833747966286,0.011099068532565377,4.9736979487017265,9.42529316404642,1.1242178876262419
Band7,0.13312867647058824,0.006154068573957864,0.12462317316552042,0.011835906585106665,4.622646853487998,9.49735613727842,1.0682497732084792
Band8,0.1454875,0.007888580144181617,0.13285035809696094,0.012197826257332612,5.422170388646185,9.18162843673332,1.095123130144789
Band8a,0.14805514705882353,0.006794286309021864,0.13730996310599172,0.012396153680733506,4.5890240521813395,9.027861780987239,1.0782549474908636
Band11,0.23052794117647057,0.008286090321742167,0.21321307590619232,0.014651253554537716,3.5943973990550293,6.8716486980300635,1.0812092091288825
Band12,0.19681875,0.00804489570888969,0.18091900494735086,0.015004714943691634,4.087464079966818,8.293609036849473,1.087883221871998
