,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.08220561224489796,0.0006687783048772981,0.06838219264684266,0.008836163550732204,0.8135433659747549,12.921731826246415,1.2021494056127426
Band2,0.09283061224489797,0.0022900587356902637,0.08911265751574345,0.012073294969519047,2.466921934812648,13.548350263694099,1.0417219599639667
Band3,0.1309295918367347,0.003351962848159801,0.1287848545584792,0.016590043925703603,2.5601262488770296,12.881983663824633,1.0166536452256627
Band4,0.178184693877551,0.004620006450229978,0.17109835917058086,0.02106103152586367,2.5928189170978166,12.309312390813954,1.0414167309454163
Band5,0.20415051020408165,0.005139190135604624,0.18941598559941503,0.02372298521228403,2.517353559619894,12.524278316432282,1.0777892349372657
Band6,0.2187908163265306,0.006190464799645646,0.20866813269975196,0.0280177242364144,2.829398831076526,13.426930060628132,1.0485109225630727
Band7,0.22636632653061223,0.006270150274499515,0.2194102938348566,0.029025929870503286,2.7699129859986407,13.229064764094531,1.0317033106067084
Band8,0.23874030612244895,0.007984580670123987,0.23093194608461928,0.030225891926458734,3.3444627762304737,13.088657692852598,1.0338123857275618
Band8a,0.24878214285714284,0.006751079845597492,0.2376248973918771,0.03096105945287921,2.713651296698629,13.029383617921164,1.0469531837266441
Band11,0.3366831632653061,0.005177401069116367,0.3128773330657703,0.03621174724743453,1.5377665514674337,11.573784170495474,1.0760867844476658
Band12,0.2821612244897959,0.004084218823543117,0.26447126183855524,0.03518327382881141,1.4474769986301994,13.303250260245216,1.0668880336119066
