,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.1833062091503268,0.0110486089093638,0.1846215948151878,0.013702890801457396,6.027405705773443,7.422149513535745,0.9928752339823641
Band2,0.23644640522875815,0.016612100976165705,0.24960420620451382,0.0175212772540483,7.025736322822823,7.019624196433694,0.9472853395548358
Band3,0.4119408496732026,0.023968071039268363,0.4430603799870222,0.029571459800056127,5.81832830084283,6.674363390588505,0.9297623264920887
Band4,0.5472124183006536,0.032033298280492215,0.5569022976385687,0.037663166445545536,5.8539055783803935,6.762975589299695,0.9826003961933663
Band5,0.6006869281045751,0.03436663375135918,0.5828185900787833,0.03921113693016146,5.721222178048829,6.7278459537231035,1.0306584901888192
Band6,0.6192591503267975,0.03624740600946929,0.612205969017617,0.04093646361493063,5.853350086202309,6.686714224727304,1.0115209286843418
Band7,0.6139192810457517,0.03616069961807605,0.6141101450573302,0.04001415545313339,5.89013910044979,6.515794564735268,0.9996892023147399
Band8,0.6309764705882354,0.038944509315741886,0.6183261876857727,0.040142958744833125,6.172101675904871,6.492197733865572,1.0204589149778844
Band8a,0.6382545751633987,0.03922822274154204,0.6193553705354917,0.04021266308846564,6.1461718048005025,6.492663986056658,1.0305143146035318
Band11,0.7580526143790849,0.042255833139833984,0.7089077148422015,0.04693222834907754,5.5742612502491555,6.620357962887224,1.0693248197303407
Band12,0.6089362745098039,0.031615052226703556,0.5795926749337235,0.04415139761819723,5.191849057137185,7.61765969924412,1.0506279683045268
