,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.17001916666666667,0.009998523189562658,0.16545560337728568,0.009770520976042174,5.880821195392279,5.905222172356784,1.0275817995657408
Band2,0.21627375000000001,0.013846038035150466,0.22604645340192112,0.012122677282391853,6.402089035377832,5.362914170936878,0.9567668359540914
Band3,0.38434250000000003,0.016076785346683376,0.40965237637888297,0.017938900267595127,4.182931980377755,4.37905436462149,0.9382162100398165
Band4,0.5112908333333334,0.019744537201604788,0.5261737038578538,0.022194966103377053,3.8617037338380054,4.218182311401301,0.9717149100850143
Band5,0.5623416666666667,0.02095860834809623,0.5523231915727538,0.02330196096640377,3.727023905649808,4.218899608406967,1.0181387912851987
Band6,0.5774741666666667,0.021301658761050096,0.579166616844065,0.02440317481785594,3.6887639293042134,4.2134981727419305,0.9970777836149801
Band7,0.5873945833333333,0.021481323570171112,0.6011576777546258,0.024313958577893213,3.657051695687998,4.044522673104314,0.9771056830336113
Band8,0.6069074999999999,0.024582865518147666,0.6044186832730832,0.02456436715421294,4.050512725274884,4.064131012825506,1.0041177031680077
Band8a,0.6077654166666666,0.023987906932307696,0.6043100395802462,0.024551419667865865,3.946902254470336,4.062719144120009,1.0057178879384836
Band11,0.72051875,0.022421063908093952,0.6978937089092748,0.02826130665481427,3.111794649076648,4.049514459584876,1.032419035738387
Band12,0.5675537500000001,0.015826072452470114,0.5796498308295681,0.0256593360903721,2.7884711276192102,4.426696037097025,0.9791320894336212
