,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.1680152380952381,0.008101666859090887,0.1606076138420542,0.011835747854933514,4.821983381351709,7.3693566399492765,1.0461224974083032
Band2,0.21884142857142855,0.01207861344364859,0.22119226829834834,0.013451689996255069,5.519344999023438,6.081446743025924,0.9893719624785938
Band3,0.383097619047619,0.011535949773998178,0.4000436731918685,0.012506662608101356,3.0112298277072456,3.1263243106216865,0.9576394896861128
Band4,0.5113738095238095,0.01693871951538432,0.5191781430076257,0.017287772896729885,3.3123948078525234,3.329834495069636,0.984967908243199
Band5,0.57105,0.017878069167078896,0.5463503108309886,0.0183183929965306,3.130736216982558,3.352865850605753,1.0452085203931587
Band6,0.5906438095238096,0.018808141215008966,0.5736147073217968,0.019426378746401112,3.1843457785788893,3.386659808131968,1.0296873528252468
Band7,0.58848,0.0182226227791825,0.5943566650366718,0.021102356175433806,3.096557704455971,3.5504533585287197,0.9901125613922253
Band8,0.6254947619047619,0.021053759333814183,0.6001308415769521,0.02125471481620418,3.365936953604711,3.541680137676908,1.0422639840691432
Band8a,0.6114019047619047,0.01972259753467426,0.6009680225418134,0.021500241865113526,3.2257991643573205,3.5776016457876696,1.0173617926890035
Band11,0.7201647619047619,0.02307578603501486,0.6962288288162575,0.02518444128791298,3.2042370379219576,3.617264934394068,1.0343794053015598
Band12,0.5774614285714286,0.02253817687850556,0.5755129789601157,0.0271245416070323,3.902975292092209,4.7131068453127085,1.0033855876106106
