,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.08134591836734693,0.0008486085089718197,0.07056071843216877,0.008287868745161747,1.0432096975531346,11.745726133909788,1.1528499167074973
Band2,0.0947326530612245,0.002224161181494304,0.09319776605466068,0.01181032546065074,2.347829507167774,12.672326774146024,1.0164691394605274
Band3,0.1343984693877551,0.0029098789693748142,0.136079891907265,0.016832804114334864,2.16511317623676,12.369795330088882,0.987643857619642
Band4,0.18460663265306124,0.004431474496371947,0.18327189214979983,0.02303626080565176,2.400495817883314,12.56944561189053,1.007282843471548
Band5,0.20813979591836732,0.004546421328597493,0.20018365656497364,0.02520519554476346,2.184311418456759,12.591035640605657,1.0397442003503985
Band6,0.22001479591836734,0.0051966173710605084,0.21613181257436623,0.027399989384166743,2.3619399547058744,12.677443943953882,1.017965811223024
Band7,0.2236260204081633,0.0054201896268876275,0.22493506864782228,0.028316396788319185,2.4237741283392116,12.588698133439467,0.9941803283608545
Band8,0.23730357142857142,0.006839205519858073,0.2371731604236929,0.02956994334929631,2.8820491317033046,12.467660040652037,1.0005498556609254
Band8a,0.24735765306122448,0.005861600446806387,0.24367211368382347,0.030284235013384796,2.3696863122143053,12.428272794760618,1.015124994492325
Band11,0.3373326530612245,0.004619651358658123,0.31962504872524683,0.03534403072359589,1.3694646269004012,11.057966471826182,1.055401178370095
Band12,0.2798173469387755,0.003831036666603176,0.26756195980024217,0.030913963591878,1.369120502540328,11.55394571595974,1.0458039220062636
