,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.05021071428571428,0.0013642997381478178,0.054911095631810174,0.005506171134629092,2.7171486356169643,10.02742901279746,0.914400153702762
Band2,0.056230357142857144,0.001573885052398448,0.06997644649057333,0.007145596664367458,2.7989952978599857,10.211431163956084,0.8035611975585535
Band3,0.12474464285714287,0.0033282298836112964,0.14168751258555942,0.01514650783708194,2.6680343198567438,10.690079570657696,0.8804208682950417
Band4,0.2301339285714286,0.006511371283754134,0.25016128667296783,0.027574452424565542,2.82938344822682,11.022669730913726,0.9199422166079569
Band5,0.2964517857142857,0.006624036077353567,0.3142656322849874,0.029931902563348222,2.2344395940787756,9.524395762182769,0.9433159571373447
Band6,0.41811428571428566,0.0046660410173411685,0.4467127977475881,0.03483585183434926,1.1159726363737934,7.798265912684465,0.9359800924050047
Band7,0.3372,0.00459611637301382,0.3755322351545001,0.03335582205948738,1.3630238354133513,8.882279319048136,0.8979255798407569
