,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.066733203125,0.0010106228228128605,0.06577320413862456,0.005186975895951719,1.5144227693069552,7.886153584702325,1.0145955940408824
Band2,0.081686328125,0.0024673984816672772,0.08981202231379819,0.006939966437750901,3.020577051635319,7.727213193689199,0.9095255403512965
Band3,0.140205859375,0.0037361835113153383,0.15459119228944995,0.010351532435858929,2.6647841452348993,6.696068697417872,0.9069459734322025
Band4,0.269478515625,0.006796446634759289,0.2889367094798691,0.01683769092903786,2.5220736499146614,5.827466838446494,0.9326558612441568
Band5,0.30309609375,0.007188797734406702,0.3146901292784194,0.017981901698590076,2.3717883148755368,5.714161337002326,0.9631572952256102
Band6,0.315906640625,0.007531786472318477,0.33410360107537274,0.018706405304350998,2.384181116743018,5.598983442303841,0.9455349766006637
Band7,0.329232421875,0.007788714015132504,0.35107530697875866,0.019109253940524987,2.3657190172144262,5.443064083593088,0.9377829067736734
Band8,0.341883984375,0.008038298059120218,0.3577561080405296,0.018717879465695333,2.351177132153492,5.232022331698335,0.9556342343043058
Band8a,0.346225,0.0066102961828499035,0.3613192662199693,0.018452074008441767,1.9092486628203924,5.106861364322666,0.9582245741338908
Band11,0.491489453125,0.007930784935990115,0.5033277753150545,0.020702531172683242,1.6136226089012509,4.113131082369662,0.9764798948704065
Band12,0.418595703125,0.0068423044344990405,0.44154017154505915,0.01855031352163524,1.6345854444797796,4.201274247985878,0.9480353773026569
