,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.023817222222222222,0.0009280104498666642,0.02698857430586881,0.005911239969295438,3.896384058594377,21.90275003896744,0.8824927894410132
Band2,0.026399444444444448,0.0027599616990543387,0.03442968737760918,0.007279536213181417,10.45462037984345,21.143195793045603,0.7667639893126919
Band3,0.062163888888888894,0.0026648486279480382,0.07139604193307915,0.009252362442270021,4.28681132338931,12.959209210704474,0.8706909683754777
Band4,0.03270722222222222,0.005461461246829211,0.041401724673351986,0.014967114782276745,16.698028373435328,36.15094516077069,0.7899966119835115
Band5,0.11472277777777778,0.00493830639609658,0.11608797373443781,0.016463402104255606,4.304556158553152,14.18183260043559,0.9882399880647151
Band6,0.35510777777777774,0.018551015113152033,0.3374561738858292,0.062290932082138685,5.224052041113287,18.458969461087243,1.0523078410114393
Band7,0.4129738888888889,0.027308861736091962,0.40100692330793225,0.08647807514029772,6.612733267366316,21.565232447094537,1.0298422917046928
Band8,0.43835777777777774,0.03408404637486504,0.41503890698439255,0.08601122321596902,7.775394461494806,20.72365307650626,1.0561847826817405
Band8a,0.4495122222222222,0.028391443655430875,0.4236352073045422,0.08542098835942225,6.316055994000358,20.163807654923012,1.0610832491527966
Band11,0.21500944444444445,0.007556738694129765,0.23388929413582665,0.041254210996386834,3.514607794860065,17.63834943741771,0.9192786922499407
Band12,0.10184,0.007230610854784908,0.11854122850975066,0.038381077591784045,7.099971381367742,32.37783012230803,0.8591103810909393
