,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.172628125,0.0095574748263233,0.1830997096962442,0.013024207646915571,5.53645289626085,7.113177660697693,0.9428093866799888
Band2,0.22219107142857142,0.013303802850336149,0.25198837874595875,0.01720999257529207,5.9875506089419845,6.8296770910385,0.8817512638254347
Band3,0.3813107142857143,0.019330852270135323,0.4542401541029854,0.0286829652084561,5.069580147084671,6.314493544741334,0.8394473954833668
Band4,0.49811026785714285,0.025729238022412688,0.5809391592018952,0.036387479515219305,5.165369935676931,6.263561155906427,0.8574224339455027
Band5,0.5437745535714286,0.027465771308133723,0.610400220937594,0.03822284809573364,5.05094825194425,6.261932218343915,0.8908492083049604
Band6,0.565803125,0.028521241129928376,0.6392857096591306,0.040033641896705024,5.040841923580464,6.262245705140368,0.8850551740030107
Band7,0.5570544642857143,0.02873967947800957,0.6445673223402487,0.03970286605509563,5.159222539372548,6.159615090468024,0.8642300733819408
Band8,0.5771321428571429,0.03148582224670368,0.6485902838321913,0.03996548193430306,5.455565529729531,6.1618995736672595,0.8898254525910587
Band8a,0.5794245535714285,0.0309263984378462,0.6486476857444792,0.039987016381351874,5.337433190779298,6.164674176777052,0.8932808461443896
Band11,0.6797946428571429,0.03230507296320755,0.7414645001255976,0.044819987510386385,4.752181162745112,6.044792097638426,0.916826959000723
Band12,0.5549299107142857,0.024476388914170782,0.6127817203444772,0.040491528442198735,4.410717180961766,6.607822508059852,0.9055914892538407
