Wavelength,12FEB,26MAR,05APR,03MAY,04JUL
391,0.05358814125833154,0.0425695638237255,0.06145121338547823,0.05704136589245855,0.06443578997706052
392,0.05388615411153794,0.04282038138264493,0.06183806230097864,0.05740900038103819,0.06477821706247612
393,0.05420555928228181,0.043048904343213706,0.062264862502340416,0.05777524063033098,0.06514943029680756
394,0.05457497861702645,0.04327754697360482,0.0626353428424131,0.05811716909187859,0.06554574670664225
395,0.05487761638722699,0.043539524508749795,0.0630074113373565,0.05846422690473007,0.06593613648892738
396,0.05516606806317284,0.04379308222944915,0.06335337467219224,0.05879579033974146,0.06628257979088559
397,0.05546439901872913,0.04399975592150046,0.06366352611173659,0.05909789262858565,0.06658806889129314
398,0.05572032487692146,0.04414866366753835,0.06397608313804864,0.059382216615610335,0.06691530500612948
399,0.05596234572324958,0.04436749398972009,0.06423973915459501,0.059636505322489354,0.06718367442895132
400,0.05617865943266698,0.044588566753622334,0.06448430907446655,0.059866192442819044,0.06743787259096502
401,0.05636773702170491,0.044746960568048916,0.06473562718362945,0.060089165436516566,0.0677109826186037
402,0.0565731083194061,0.04488189189777268,0.06497228992178254,0.060351039000939515,0.067953413324534
403,0.056772457129470814,0.04501955935752892,0.06520119720722173,0.06057218004285304,0.06818396359811472
404,0.05696739800704579,0.04516854076331288,0.06543669267159519,0.060798219931445636,0.06842400297512943
405,0.05716414349227265,0.04532830042743032,0.06568649809701656,0.061082217790763255,0.06869075281599994
406,0.057357966210942524,0.045497071262748,0.0659216966082308,0.061339044837248814,0.06898027263252741
407,0.05755909945005541,0.04567195300492015,0.06619682020802194,0.06160475331827667,0.06930143078557366
408,0.057762513307189095,0.04584302154607727,0.06648763363325175,0.06187741748899817,0.06962342944570424
409,0.05795722402260187,0.04600060048977571,0.0667359125878808,0.062137469113785475,0.0699038931716209
410,0.05815604714287894,0.04616226939786776,0.06699443436517184,0.06240496081137621,0.07018045760695485
411,0.05835510491055505,0.04633796808118281,0.06725305247505543,0.0626849178689107,0.07047446441470913
412,0.05854731950633292,0.0465091850153451,0.06750529883418795,0.06295801660480745,0.07077645581264268
413,0.05872484328294349,0.046638077108194925,0.06775263084507378,0.0631883216244809,0.07105062820206355
414,0.05890649381183197,0.046796681737290124,0.06800704324746748,0.06344689570443475,0.07130675533883042
415,0.05907692513461721,0.04695955153336114,0.06824938748540112,0.06371051409460403,0.07156933342305456
416,0.05923690399990931,0.04710872646288577,0.06847569042428198,0.06395796857287359,0.07184921519714553
417,0.05941957997639963,0.0472631341203408,0.0687118649154643,0.06419504173899211,0.07213097073416926
418,0.05958934716129172,0.0474064672537698,0.06893530425945506,0.0644412188995534,0.07241873231154387
419,0.059762982500412516,0.04755295193322762,0.06915790952247704,0.06468949992117248,0.07269787874908859
420,0.059948974012929715,0.047710761520289545,0.06939169997150542,0.06493547826034081,0.07295815060129825
421,0.06009316443846574,0.04784735773793373,0.06962637214132611,0.06520730288613798,0.07320843138673594
422,0.060241158850413486,0.04799663009856521,0.06983016202915351,0.06544530937456111,0.0734910842034591
423,0.060401033631373315,0.04814800679843702,0.0700363850196912,0.06566948889896893,0.07377729502520354
424,0.06056300454114457,0.04828292554589883,0.07028305166904143,0.06592016840773705,0.07402792693219594
425,0.06070647623951209,0.048434638109202725,0.07048473738795172,0.06615275846355266,0.07429989348746131
426,0.060869236205294996,0.04858451147896917,0.07070027957867091,0.06640668462349313,0.07458270325241804
427,0.0610451954981266,0.04873494411299489,0.07094031439235401,0.06667523318869109,0.07486209517235137
428,0.061199036377647315,0.04890111440734618,0.07117452852219643,0.06691938842096834,0.07512877967851894
429,0.061363218396694987,0.04904097026130906,0.0713877066804471,0.0671557974671539,0.07541341260837038
430,0.06152513552044795,0.04918807121000865,0.0716056687099515,0.06738983170122495,0.07569402945699874
431,0.06168233659957037,0.049344638243338665,0.07182899728016753,0.06762213859102544,0.0759635154532817
432,0.06185051223960019,0.04946685362935785,0.07202474073777465,0.0678500244776463,0.07624187997354451
433,0.06200500235519734,0.04959566036408239,0.07223032183654,0.06806355311143564,0.07648990781961439
434,0.06213483014027815,0.049734170248250005,0.07241019853062114,0.06826664672554716,0.07671250876244932
435,0.062244574968052795,0.04987334547903463,0.07255509299673565,0.0684609603087617,0.0769276093500478
436,0.06236076952547661,0.04999342827153117,0.07273977276635638,0.06863312646050851,0.07715973392540978
437,0.06248816897056181,0.05012166206334675,0.07290865579279888,0.06881183506167575,0.07737189903867658
438,0.0626102500313418,0.05024504137788742,0.07305999593922063,0.06899251891865746,0.07757705135502418
439,0.0627153288422634,0.05034940118893466,0.07320859895495054,0.0691665241334005,0.07779380907416275
440,0.0628412470178417,0.050467392692728784,0.07336304661215783,0.06934902630216679,0.07799647196160577
441,0.06295868906030157,0.050583218615723624,0.07352848795442575,0.06952807266524572,0.07820596797016413
442,0.06306846369183258,0.05069094837099825,0.07369151263124518,0.06970328095748524,0.07842326124294313
443,0.06318865579726547,0.05079386451533604,0.07383381640124274,0.06988283297584001,0.07863688367475041
444,0.06330551340306464,0.05090452454816143,0.07398301540229957,0.07007280323254352,0.07883843809141568
445,0.06343037848994537,0.05102075097076466,0.0741468828848982,0.07025915838719983,0.07904244208294751
446,0.06356335129427315,0.051139623888194145,0.0743188369650174,0.07044215971497732,0.07925882892577243
447,0.06369040466299604,0.05125983494247549,0.07448070420418929,0.07064009925033123,0.07948908019394284
448,0.06383059581423892,0.05138239417616161,0.07466747447571932,0.07084974674244564,0.07972472450871865
449,0.06397771629014491,0.051510873353178104,0.07486246553038517,0.0710628708106635,0.07996061124637595
450,0.06412791028258705,0.05164667518790734,0.07505195472811137,0.07127715285233682,0.08019894762056726
451,0.06429577460871656,0.051785420500056106,0.07525211267029736,0.07150676198636166,0.08045855269078052
452,0.064464981577929,0.05193539910627958,0.07546440000279044,0.07174498555143494,0.08071468147083301
453,0.06463218051251828,0.05208492342738331,0.0756842705167206,0.07198618407668772,0.08096851071880867
454,0.06480044797291451,0.052223350538167505,0.07590631954956469,0.07222676536969082,0.08122964303677083
455,0.06498073360557616,0.05237830195254881,0.07613597439994518,0.07247335795243116,0.0815034381738877
456,0.06515802412862802,0.05253005557102722,0.07636359565697554,0.0727206417860867,0.08176595649726213
457,0.06532743715092591,0.0526747330817649,0.0765830435069502,0.07296271357085812,0.08201992527171256
458,0.06549265577298147,0.05282050873519019,0.07679243464040032,0.07319509715350944,0.08228506205625805
459,0.06565289563623414,0.05296031160407737,0.07699393223502404,0.07342063457770844,0.08253605939033455
460,0.06581010198839438,0.053097613732109236,0.0771891592927291,0.07364316235735562,0.0827728250816944
461,0.06596224488320471,0.05323089006464513,0.0773812875070007,0.07386071123053287,0.0830029769489266
462,0.06610099725401378,0.05334948909809359,0.07757467079613921,0.07406272275151214,0.08323905112719113
463,0.06624598451661436,0.05346602498851493,0.07775463910541561,0.07426368885856265,0.0834572169666207
464,0.06638416067828609,0.05358207187242239,0.07792531801775013,0.07446383465445702,0.08366677767091268
465,0.066505617339019,0.05369725093442345,0.07809360008601879,0.07465932040245432,0.08387916950658486
466,0.06663457977981208,0.0538155962909829,0.07826152721189816,0.07484703756475794,0.08408911489376555
467,0.06676057860548616,0.053934926041170624,0.0784218999288694,0.07503821902663992,0.08429597251326477
468,0.06688386870781181,0.05404665819186305,0.07857759163044173,0.0752296049658807,0.08449814756138642
469,0.06700776464792252,0.0541443492549662,0.07873533839782083,0.07541351431570156,0.0846954144649712
470,0.06712274641180853,0.05424931842808711,0.0788915257560961,0.07559842810154448,0.08489418594958523
471,0.06723376746228131,0.05435288721332411,0.07903697481538186,0.07577624537398292,0.08508959133942415
472,0.06734542079851696,0.054453824326517596,0.07917733148666414,0.07594637471477438,0.08528163479633567
473,0.06745983385652711,0.05455911107956143,0.07933013214234788,0.07611610152954787,0.08547465824626506
474,0.06756787442791225,0.054665799727545206,0.07947377971412752,0.07628594235123967,0.08565968067214223
475,0.0676752047115277,0.054769444298743905,0.07961450845576855,0.07645506520374407,0.08583922534334103
476,0.06778454075426446,0.05486960213089045,0.0797583698898556,0.0766227938311833,0.08602177996172711
477,0.06788725997352582,0.054974419067157894,0.07990172236694791,0.07678853877359802,0.08622380791039555
478,0.06799538818261154,0.055071545433948994,0.08004299484550778,0.07696505212086183,0.08641283226838677
479,0.06810788716700956,0.05517107413582319,0.08018718710772459,0.07714390918504961,0.08659473182975047
480,0.06822089622393679,0.05528238994968983,0.0803374222533229,0.07731429197040572,0.08678334819444027
481,0.06833806121083252,0.05538194978419175,0.08047850385535893,0.07748397232675726,0.0869676646644482
482,0.06844571950453332,0.05547860653659442,0.08062515650490389,0.07766058819629418,0.08716522205197137
483,0.06855070246708912,0.05557993484457475,0.0807811644306944,0.07784391419281868,0.0873734487980415
484,0.06867220509847917,0.05569120668986324,0.0809408527131249,0.07802864507797105,0.08757513476934882
485,0.0688023520753448,0.05581317570325087,0.08109797021132996,0.07822694831201958,0.0877691259686209
486,0.06892203145467242,0.05592886147336755,0.08126160430966005,0.07842539685328814,0.08796985802286386
487,0.069032611553741,0.056034069609668474,0.08142958813841303,0.07861455496171744,0.08818035828688466
488,0.06916631554155048,0.05614633234123839,0.08158072016181522,0.07879542840443583,0.08838356828785755
489,0.06928309605106117,0.056254926357953546,0.08172904452591079,0.07897953605562671,0.08856716784253856
490,0.06939057739535424,0.056358134651987,0.0818740822191435,0.0791528446139903,0.08874611224143097
491,0.06950136375963208,0.05645697035921376,0.08201429496141381,0.07930843097396861,0.08893415437150429
492,0.06960466860150298,0.05655277604293139,0.08215428543619853,0.07947822710369844,0.08911956459406925
493,0.06971019836199009,0.05664836571335262,0.0822966176854671,0.07964714279538639,0.08930063454502069
494,0.06982222956755467,0.05674950087149704,0.08243962855723916,0.0798135284293429,0.08948090702842736
495,0.06993961460157833,0.05685911057817496,0.08258018669301694,0.07998231353966943,0.08966480304711728
496,0.07005107100889583,0.056959191853689146,0.08272681784407684,0.08016335763554948,0.08984973822782663
497,0.07016377115496839,0.057058930708435984,0.08287512555088763,0.08034371674647114,0.0900361524935279
498,0.0702804948685113,0.057161667956512605,0.08302276151586005,0.08052244258788008,0.09022539975859653
499,0.07039724300690178,0.05726211181575804,0.0831705259264154,0.08071206929478111,0.0904184843657479
500,0.07052040546282319,0.057376773430090726,0.08332574702424249,0.08089708932497577,0.09060763643699393
501,0.07064027951884433,0.057490489113484984,0.08348431776410815,0.08107693136863596,0.09080281111822344
502,0.07075349492070564,0.05759261546318542,0.08363883263854689,0.08125579890694436,0.09100697237624676
503,0.07088217424969812,0.05769967149307627,0.08378056405000725,0.0814434736661827,0.09119861439392149
504,0.07099960134350788,0.05780731439996544,0.08392482060551694,0.0816298327516106,0.09138856513374778
505,0.07111001181981856,0.05791477256810207,0.08407333793326828,0.08180943120163002,0.09158038531014799
506,0.07122491276664458,0.058021528444680365,0.08422174269506448,0.08198226694140742,0.09177325466889878
507,0.07132801108316539,0.05812423037477742,0.08436672663487267,0.08216643162262655,0.09195895510516552
508,0.07143532432524412,0.05822741396690781,0.08451046941209726,0.08235444531610472,0.09214751700801943
509,0.07155297730381203,0.058334579088994386,0.08465809196100713,0.082539435931738,0.09234148848846226
510,0.07167629866397777,0.058446940387908784,0.08481554047596263,0.08271777905913523,0.09253614448818732
511,0.07179676770195606,0.05855024889225818,0.0849667076044035,0.08290345993990818,0.09272978261981682
512,0.07190520352040979,0.05865927991596435,0.08511242947402449,0.0830910592154277,0.09292767899441767
513,0.07200456530344063,0.05877621212304456,0.08525936477576156,0.0832771829393291,0.09312968702541118
514,0.07212085121761193,0.05886638710784702,0.085419062646866,0.08346886089875412,0.09332109378124635
515,0.07223046259549264,0.058974127178492666,0.08557872845624298,0.08365641516505787,0.09352002437937093
516,0.07234136082640033,0.05909162021215673,0.08573791951625455,0.08384841975087352,0.09372547773197393
517,0.07246491643919287,0.05919856851909255,0.08589812083475488,0.08405226729757931,0.09392936434545587
518,0.0725790926220809,0.05931038530651619,0.08605405142935085,0.08424516184588027,0.09413074402495936
519,0.07269754188402495,0.059430164834218195,0.08620629567137283,0.08443303013933852,0.0943229902160025
520,0.07281367807938235,0.059545047220352275,0.08634972608002327,0.0846147078279885,0.09450918727880178
521,0.07290917322705144,0.05963675354721538,0.08647867708823612,0.08478569776375477,0.09469932151990137
522,0.07300369484058906,0.05973995059831501,0.08661375046139923,0.08495551873327024,0.0948764515172012
523,0.07310434863890501,0.05984407665006349,0.08675154695239581,0.08512895981195523,0.09505217474710377
524,0.07321246890571044,0.05994309623549786,0.0868921354710935,0.08530918715736517,0.09523587587539871
525,0.07332112489575271,0.060047343264784885,0.08704588605012446,0.0854969763146662,0.09542476457171144
526,0.0734401218713935,0.06015762543415012,0.08720572963346632,0.08568094234880244,0.0956139226157122
527,0.07355764507140984,0.0602734752480195,0.08736231523856597,0.08586619887173601,0.09581146499493969
528,0.07366199816384841,0.0603899450073322,0.08750787492656462,0.0860574250145696,0.09602032521352502
529,0.07376787599035112,0.06048813342091845,0.0876405329918008,0.08623687611293723,0.09620876294388227
530,0.0738780991118787,0.06059050154079807,0.08778063232029185,0.0864106800267042,0.09638997259306979
531,0.07398935239882387,0.06069963565705852,0.0879266899822133,0.08658096299235755,0.096571431506442
532,0.07409495367053383,0.06080390037004419,0.08806296366674378,0.08674734281047283,0.09675493535059325
533,0.0742045667567067,0.060904677317276355,0.0882017208231613,0.08691956061372093,0.09694045166169353
534,0.07431264910516386,0.06100746201382437,0.08834178946542126,0.08709302700239686,0.09712427991517386
535,0.07441570127883858,0.06111288540262533,0.08848045982212792,0.08726324265769693,0.09730438742006056
536,0.07451641753739392,0.061212922587943606,0.08861526463860467,0.08742950881389962,0.09748249491200463
537,0.07461808745304416,0.06131267808137313,0.08874986268418793,0.08759052107145304,0.09765499869815208
538,0.07471974317944481,0.06141147895633386,0.08888450805262188,0.087752407186889,0.09782875669902738
539,0.07482060383453064,0.06150908077506634,0.08901845529504986,0.08792088897846435,0.09801013720023362
540,0.07492429370551892,0.06161151509590154,0.08914969505207998,0.08809040485221464,0.09818980994892164
541,0.07502619311442241,0.061710995125707074,0.08927389138980464,0.08825307321389468,0.09836454518673746
542,0.07512211465819738,0.061808292702822204,0.08939447440718346,0.0884051019559277,0.09853421924290146
543,0.07521074123057633,0.06190879302205997,0.08951909920048662,0.08854801854132362,0.0987008556635212
544,0.07530987926080795,0.06199853484805124,0.08963899429718636,0.08869869676719376,0.09886011341866745
545,0.07540328744467747,0.062087231509659356,0.08975670233134858,0.08884482252791134,0.09901551844026964
546,0.07548624192404937,0.0621806638064816,0.08987525254229078,0.08898436946280999,0.09917304390998251
547,0.07557751786002274,0.06227301711089843,0.08999538200942438,0.08913540911751532,0.09933988875458617
548,0.07566777928185967,0.06236919963247053,0.0901102304285028,0.089280704223995,0.0995003453890038
549,0.0757575899295061,0.0624650485271406,0.0902206106306178,0.08942458071077207,0.0996558243555455
550,0.07584874111960672,0.06255559561533879,0.09033058177146976,0.08957430641825508,0.09981086992874903
551,0.07593761356368682,0.06264274300904207,0.0904468290980936,0.08972494615742858,0.09996152833462567
552,0.07602567964058789,0.06273189833840181,0.09056138857250293,0.08986998005049932,0.10011238386779613
553,0.07611291965638804,0.0628202371097882,0.0906706333595487,0.09001244843368462,0.10026396158898929
554,0.07619835517737215,0.06290091059979613,0.09077516566459358,0.0901603757087609,0.10041453488008452
555,0.07628364567385384,0.06298938950808532,0.09088262087928266,0.09030009806807425,0.10057297869088747
556,0.07637142883672104,0.0630775859540876,0.09099454954199768,0.0904422370194398,0.10072703961525827
557,0.07646428716325075,0.06316186980365084,0.09111014737989985,0.09059139130802334,0.10087360522294914
558,0.07656394875591623,0.0632502359070136,0.09122456868296717,0.09073449253258435,0.10102776380498023
559,0.07664918489084489,0.06333566563601366,0.09133791170995353,0.0908760508790752,0.10118061092836643
560,0.0767247667682591,0.06341903523740765,0.09144627915039773,0.09101669549475334,0.10132959349073628
561,0.07680257179879929,0.06350216307354963,0.09154732638480809,0.09115473631748607,0.10147345340660796
562,0.07688288169755171,0.06357758086473679,0.09164406725562103,0.09127979959813774,0.10160327626724305
563,0.07695718502742475,0.0636544975686055,0.09173966349710026,0.09140147912858856,0.10173360399459956
564,0.07702367643755699,0.06373251532049211,0.09183519806023004,0.09152221083458467,0.10186772514139715
565,0.0770859742692472,0.06380416342267951,0.09192966731056867,0.09163872947626277,0.10199907242916792
566,0.07715244534656135,0.06387411512097232,0.09202750392983006,0.09175989917372998,0.10212580666204998
567,0.0772219410453779,0.06394716246868046,0.09211877438708267,0.09188000861177212,0.10224489961271059
568,0.07729095306896185,0.06402208856767631,0.09220208311898596,0.09199596167846769,0.10235970047324937
569,0.07735456424734978,0.06408703629705265,0.09229483543809218,0.09211292439164706,0.1024851777662085
570,0.07741715769744789,0.06415716154305207,0.09238403791990744,0.09222751606412709,0.10260446229201402
571,0.07747707680000288,0.0642302915835496,0.09246709649425666,0.09233963376490716,0.10271583771186467
572,0.077531774553757,0.0642991791967015,0.0925443163449677,0.09244901778459426,0.1028217576027152
573,0.07758465352414884,0.06436393831276611,0.09261726564742932,0.092552830665516,0.10292150164052023
574,0.07763886822595858,0.0644320108990963,0.09269993979595917,0.09266092138522711,0.10302625614438095
575,0.07769427389222391,0.0645004509174061,0.09278938099719754,0.09277337627102415,0.10313629083574594
576,0.07774873567904594,0.06455893727247983,0.09286946227353353,0.09288224414515478,0.10324253407095846
577,0.07780966546668551,0.06462635454110152,0.09295420665263333,0.09299707264340443,0.10335074061201169
578,0.0778709782556941,0.06469620175780048,0.0930395496145815,0.09311046506906809,0.10346450395086325
579,0.07792899070527015,0.06476239981542603,0.09312196171422343,0.09321989486240366,0.10358043326606849
580,0.0779910016240349,0.06482904128080477,0.09320582156810203,0.09333967061050012,0.10368285946526169
581,0.07805127751341434,0.06488992292969474,0.09328575580625491,0.09345305408835486,0.10378924982828759
582,0.0781105740864557,0.06495060242999492,0.0933639401611192,0.09356213127389691,0.10389940079644851
583,0.07817179995147933,0.0650180480028306,0.09344529037881631,0.09367514578696012,0.10400929772669394
584,0.07823421865263347,0.06508352639304979,0.09353144687581003,0.09379263176750828,0.10412355103695978
585,0.07830578881423575,0.06514817502978394,0.09361660233618174,0.0939141249807731,0.10423928226304902
586,0.07838029109334806,0.065213095173559,0.09370101575823254,0.09403679997741997,0.10435899575657362
587,0.07844045359097697,0.06527909834521135,0.09379077737246899,0.0941574356696083,0.1044889524074826
588,0.07850257464484146,0.06534750405353437,0.09388225356164977,0.09428710522179194,0.10460336348954814
589,0.07856556901558132,0.06541585158861968,0.09397598217398569,0.09442315136365066,0.10471891982721904
590,0.07862472077287548,0.06548099408898375,0.09406799423962624,0.09455388468153637,0.10484294415167268
591,0.07867805973149107,0.06554305634597361,0.09414964715780116,0.09466051846676037,0.10494924922272084
592,0.07872855079282844,0.06560786764303075,0.09422816458949235,0.0947747079314434,0.10504875895522299
593,0.07878032050535234,0.06567322893425113,0.09430641636204881,0.09489445028998586,0.10515213759269039
594,0.07883612988966845,0.06573640795123217,0.09438543928344591,0.09500840178464928,0.10526671147292248
595,0.07888894917688412,0.06580909780820454,0.09446426255031065,0.09512552772472116,0.10537967823283603
596,0.0789460860342171,0.06587611875385495,0.09455227079485094,0.0952479390166276,0.1054884749131376
597,0.07900587437438411,0.06593551770989568,0.09464698488813597,0.09537344901553367,0.10559772610744564
598,0.07905807913316158,0.06600024624698078,0.0947351262904817,0.0954974116039597,0.10571845186834647
599,0.07911397421085604,0.0660700904396355,0.09482730609167558,0.09562733140332058,0.10583713102864777
600,0.07917766855755819,0.06613857865688091,0.09491510432125477,0.09575647466661465,0.10595640179210908
601,0.07924642003563864,0.0662026383452082,0.09499497042523554,0.09587987320997489,0.10607798795647912
602,0.07930358145570959,0.06627056283168653,0.09508248226125932,0.0960012609864887,0.1061905972945122
603,0.07935674976530148,0.06633293559397649,0.09516984518018588,0.0961270474473697,0.10630482090093632
604,0.07940872962919432,0.06639632458653039,0.09525326665578925,0.0962497403268127,0.10642171589003771
605,0.07946179160799209,0.06647077128053135,0.09533368516739948,0.0963622391111021,0.10653863547431898
606,0.07952176008312363,0.06653548162413392,0.09542339558015715,0.09649004670502133,0.10664642790449372
607,0.0795782699613302,0.06659798016276659,0.09551167814480042,0.09661279461291032,0.10675265022337589
608,0.079631003803642,0.06666359034649542,0.09559628877008094,0.0967294918354896,0.10686523793762034
609,0.07969237482308253,0.06673305366833927,0.09568690506351363,0.09686478741289722,0.10699096260478945
610,0.07974478795066338,0.06680596748560336,0.09577518336660398,0.09698735474160959,0.10710566955176977
611,0.07979610734957625,0.06687702253888282,0.0958631524528411,0.09710819317950203,0.10721757722079493
612,0.07985493615121798,0.06694204187780509,0.09595418627203994,0.09723892874258876,0.10733649634123482
613,0.07991402494270121,0.06700126812385326,0.09604860579524191,0.09736351773975352,0.10745316129111951
614,0.07997688896744053,0.06706999090786529,0.09613627561679354,0.09748680105026797,0.10757065620047117
615,0.08004037081973554,0.06714451941655367,0.09622222090964819,0.09761210353663635,0.10768970440166885
616,0.08009951310552094,0.06721318290887707,0.09631791213462773,0.09774176417977619,0.10781055520870633
617,0.08015890736295489,0.06728323815678561,0.09640850197924646,0.09786726842941225,0.10793022265118483
618,0.08021263186083796,0.06735323372887227,0.09649674987111966,0.09798349377213869,0.10804429550693145
619,0.0802635436093116,0.06742102780362545,0.09658578130116202,0.0980973381288848,0.10815685991377968
620,0.08032644084205737,0.06748534953824203,0.096676902240349,0.09823008622711145,0.10828336018796224
621,0.08039358177560373,0.06755875017053427,0.09677059800697534,0.09836661473886495,0.1084110116622895
622,0.08046056787890228,0.06763986722483874,0.09686723778170003,0.09850306145621227,0.10853987158103219
623,0.08052474777907014,0.06772251659679954,0.09696665596065797,0.09863920131640899,0.10867291909463511
624,0.08058845324897243,0.06780100509528501,0.09707055620488202,0.09878158684476078,0.10881605778871073
625,0.08066149139752656,0.06787376220375689,0.09717644862136841,0.09892696327974262,0.10896116003052403
626,0.08073500843040549,0.06794483456149339,0.09728157722285695,0.09907353077182748,0.10910248767761864
627,0.08079277499085656,0.06802143559813914,0.09738458419925336,0.09922200519172096,0.10923923569516598
628,0.08086044745831956,0.0681009463513554,0.09748784938694648,0.09937522457917143,0.10938548806470351
629,0.08093653223512802,0.06818180249237554,0.09759850714265136,0.09952273377329166,0.10953503627554798
630,0.08101312760089721,0.06826229576152573,0.09771489424978905,0.09966283136305643,0.10968187357618246
631,0.0810782650320509,0.0683422124767888,0.097823812684314,0.09981365525430219,0.10982911040276398
632,0.0811558485259777,0.06842781799141875,0.09792370606313987,0.09996599380339516,0.10998208089561282
633,0.08123578863138708,0.06851492449776134,0.09802537094419173,0.10011385856368894,0.11013451325688664
634,0.0813050949628619,0.06859737610816574,0.09813747200563781,0.10025570244391024,0.11027910841654842
635,0.08137864422185395,0.06867146126928175,0.09824496885760925,0.10040325690629918,0.1104152947544539
636,0.08145118711555306,0.06875515544810712,0.09835355967956375,0.10054790761242889,0.11056045238926072
637,0.08152278937587218,0.06884399585993525,0.0984647973219874,0.10069015199357197,0.11071027993216531
638,0.08159724658901975,0.06891993948122468,0.09857698898753,0.1008373296285593,0.11084804665089233
639,0.08167043858844784,0.06900275345069092,0.09868176509146626,0.10098442380534159,0.1109952859749412
640,0.08175219335874137,0.06909359855610701,0.09878691828781538,0.10113048196366486,0.11114346464217822
641,0.08184300721288294,0.06918410933015237,0.09889684188842988,0.1012734547789688,0.11128737950007678
642,0.08192580782371613,0.06925459438049783,0.09900893995566172,0.10141182703327015,0.11143932519487663
643,0.08199869895057409,0.06933232708342653,0.09912022101635308,0.10155151616234238,0.1115800764885661
644,0.08207121438745663,0.06941831617887328,0.09922821972305143,0.10169237853245534,0.11171730844435415
645,0.08215269651505108,0.06950483784100037,0.09933367761887069,0.10183403428273977,0.11186256358377877
646,0.08223043199241648,0.06958457110740796,0.09944726094234531,0.10198261859966071,0.11199896834176737
