,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.2924247899159664,0.01822171847317175,0.3299540434984756,0.01908296695761672,6.231249573063931,5.783522685547838,0.8862591493512562
Band2,0.3169012605042017,0.022646728817695097,0.3504929501937342,0.019426379484846466,7.146304429860364,5.5425877964474255,0.9041587293811051
Band3,0.38813487394957985,0.02410535180179524,0.423325500885851,0.021791786020282658,6.210560663231363,5.147761232120711,0.9168709967563228
Band4,0.4941390756302521,0.024689558793774644,0.510584118568051,0.0229812767502258,4.996479738479339,4.500977589094918,0.9677917069102746
Band5,0.519126050420168,0.025004355795952175,0.5216283562178127,0.022631976752064128,4.816625129044142,4.338716728546455,0.9952028953797907
Band6,0.5125,0.02349430647997063,0.5216534325919586,0.022754627615584323,4.584254922921099,4.362020106437826,0.9824530387033443
Band7,0.4905810924369748,0.02271069093709381,0.5046956830559316,0.02071362671021842,4.629344931391024,4.104181471257579,0.972033462752261
Band8,0.49614789915966384,0.023638847277912826,0.5042627441477455,0.02092884834366141,4.764475939120258,4.150385604836474,0.983907506389756
Band8a,0.4979134453781513,0.02344694681659268,0.5001958659713976,0.0212190112452655,4.7090407046118985,4.242140467126301,0.9954369463073954
Band11,0.11019411764705883,0.015817338609641053,0.13001122545144717,0.025352335491892676,14.354068027753051,19.500112704776047,0.8475738711363116
Band12,0.04714831932773109,0.006757334741271356,0.06146649253285909,0.012542013371577704,14.332079780618846,20.40463487463991,0.7670572597342575
