,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.11830612244897959,0.005267135617929284,0.11550803953451348,0.010289161218810306,4.452124293229859,8.907744655934476,1.024224139945082
Band2,0.1345954081632653,0.009269823179121502,0.13241117567450023,0.01167507034238102,6.887176394514985,8.817284706452016,1.016495831848321
Band3,0.15193622448979593,0.010367283903773498,0.15050017069246271,0.013140102891130035,6.823444467300007,8.73095547378546,1.0095418748744658
Band4,0.17972193877551018,0.011855192538238277,0.17057092019063583,0.014463756061509313,6.5964081063283775,8.479614253909242,1.0536493475830866
Band5,0.19846122448979592,0.011419720971724893,0.18023903733768912,0.015017749339573963,5.754132073447955,8.332129133289405,1.1011001136117167
Band6,0.20713724489795918,0.011582758587272956,0.1900858416678815,0.015617049685580253,5.5918280621038985,8.21578795587859,1.0897036995520684
Band7,0.2153234693877551,0.011590806534776342,0.20259299134827682,0.01624550896159635,5.382974075112818,8.018791199774903,1.0628377021078352
Band8,0.23099591836734695,0.013767637432876128,0.21442659924909063,0.0167432862401357,5.960121516511735,7.808399843475439,1.0772726852745
Band8a,0.2392331632653061,0.012360039800554997,0.22139772751766784,0.017047452435734505,5.166524419880655,7.699922048375178,1.08055835056489
Band11,0.3636591836734694,0.012730750468722426,0.32679656591763173,0.020796798479744475,3.50073668981048,6.3638362971617815,1.1127998932679384
Band12,0.3263841836734694,0.013295442093291218,0.2934220087257678,0.021202093203046907,4.073555876283707,7.225801941415507,1.1123370911774653
