,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.08582311111111111,0.0006990146150823783,0.06692064594301085,0.011324238620370483,0.8144829592315725,16.92189078690921,1.282460889337462
Band2,0.09618088888888889,0.002206926291093789,0.08716455338279287,0.013829352511360582,2.294558011044479,15.865798624157959,1.1034403912620279
Band3,0.13523422222222223,0.0030695830255292465,0.12705874542059464,0.01718877506469378,2.269827100780146,13.528210913617045,1.064344069938396
Band4,0.20545555555555556,0.0046652929194951264,0.18829357423160975,0.025301417609181406,2.2707066289252142,13.437217766156746,1.0911448061569844
Band5,0.23400133333333334,0.00501647490220418,0.20628236508352762,0.02742415987110767,2.1437804779762706,13.294476171049865,1.1343739114033415
Band6,0.2467551111111111,0.005183605189965001,0.2220786299502796,0.02907538752184663,2.100708336546221,13.09238422821512,1.1111159644958013
Band7,0.25956399999999996,0.005073144280314614,0.24039008784055169,0.030597203953080868,1.9544868627061591,12.728147082909542,1.0797616587759065
Band8,0.28165155555555554,0.006567022648745459,0.25860354849467565,0.03154627635385627,2.3316124193924854,12.198702043141441,1.0891248677562304
Band8a,0.29445733333333335,0.005918194319215955,0.26957771658734425,0.03206832506115541,2.0098648086703976,11.895762553046607,1.0922910730936768
Band11,0.41694177777777774,0.009800573064625442,0.3874983775398932,0.0342629368862176,2.35058552224262,8.84208525045765,1.0759832864973824
Band12,0.342416,0.008376555218783754,0.31875470056780425,0.04676689982290038,2.4463095237324644,14.671752209330105,1.0742304329631764
