,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.045025,0.0004602988159880492,0.05232125018658515,0.004641958629623687,1.0223183031383656,8.872033089939157,0.860549009043827
Band2,0.05445833333333334,0.0014642736159004648,0.06354719057002907,0.006124531712230312,2.6887962342472194,9.637769439202938,0.856974680467112
Band3,0.07966666666666666,0.001588675199305663,0.09132102379366491,0.007287493340818765,1.9941529698397444,7.980082830963958,0.8723803496407283
Band4,0.09521666666666666,0.003226668388429293,0.10502195093221313,0.014685548756454317,3.388764279813716,13.983313608345714,0.9066358587084776
Band5,0.14190833333333333,0.0019250360746980533,0.14633331352889703,0.013031590247572543,1.356534904949007,8.905415953011373,0.9697609512909042
Band6,0.24250833333333335,0.0028969692016926163,0.24457471012783905,0.016875309982180686,1.194585423879296,6.899858932004856,0.9915511428249242
Band7,0.266025,0.0036701782427197363,0.28404598389701724,0.021877043937094273,1.3796365915683624,7.7019374246903425,0.9365561038752414
Band8,0.2949,0.005747753184216131,0.30873261520808487,0.021837989263260547,1.9490516053632185,7.073431243583322,0.955195484614537
Band8a,0.3078166666666666,0.003415365605937705,0.32288708188632115,0.02189691809281181,1.1095453806717328,6.781602399479413,0.9533260509165853
Band11,0.37799166666666667,0.005417019219295998,0.3982156772473322,0.03656881469734797,1.433105461574373,9.183168013406725,0.9492134244425933
Band12,0.27673333333333333,0.005968993959528598,0.3008730218826054,0.042944894471728536,2.156947949721247,14.273428106985536,0.9197678529027741
