,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.12531181818181816,0.005665393058949811,0.09396829169027335,0.006674684689995075,4.521036516068856,7.103124436906169,1.333554286533754
Band2,0.13204000000000002,0.00467906750616752,0.10717960555533394,0.0077341712324773566,3.5436742700450763,7.2160848068100165,1.231950792465189
Band3,0.14083363636363636,0.004243696443447885,0.1216857275566355,0.008976385117780832,3.013269097512006,7.376695112911253,1.1573554203231349
Band4,0.15580363636363637,0.004340882341659611,0.13895503828990644,0.010464091298524787,2.786123894777559,7.530559112720484,1.1212521566765945
Band5,0.17343909090909093,0.004592188930516004,0.14731823234891112,0.011099628311273011,2.647724285480155,7.534456621081669,1.1773090685633174
Band6,0.18280454545454544,0.0051730312260913035,0.15554370444779347,0.011690210893271151,2.8298154256659793,7.5157081636787435,1.1752616160424658
Band7,0.1989590909090909,0.005805174736302799,0.17229451872013035,0.012799873814591111,2.9177730506193957,7.429066176726616,1.1547615814306524
Band8,0.21496454545454544,0.005206212833347835,0.18366669155008605,0.013502105854010425,2.4218937231436133,7.351417799306517,1.1704057150499956
Band8a,0.22077909090909092,0.006399163233005127,0.19051433645517563,0.013966865424565624,2.8984462281530443,7.331136167724448,1.1588581469354986
Band11,0.31051454545454543,0.006758090590525704,0.29989972294983,0.019319820234725605,2.1764167538860058,6.44209339198276,1.0353945725601459
Band12,0.23429181818181818,0.009659777259037335,0.26039762912761505,0.018735596090568855,4.122968242766817,7.194994882763298,0.8997463570107891
