,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.18045285714285714,0.0059891263715067455,0.1876140229575195,0.012525396681131113,3.3189423910120746,6.676151645640676,0.9618303274895191
Band2,0.21569619047619049,0.010773136111551016,0.23148298200460662,0.014356231187958705,4.994588030399268,6.201851671183763,0.9318015026776267
Band3,0.3145380952380952,0.009329307440762312,0.33774129727578506,0.017129020543576515,2.9660341885456916,5.071639352883071,0.9312988899348512
Band4,0.46552666666666664,0.011222734296033434,0.4866978148290107,0.019935247026660063,2.4107607790531373,4.09602147765217,0.9565004248688028
Band5,0.5244871428571428,0.013173638049368986,0.5205556559436813,0.02142328694423845,2.5117180142120574,4.115465214838858,1.007552481408226
Band6,0.5362514285714286,0.013992223107247582,0.5430644172279612,0.02229881754297042,2.6092654232218644,4.106109116261632,0.9874545478576758
Band7,0.5181676190476191,0.013925769160517425,0.5382822369047676,0.02226316344418642,2.6875027787557797,4.13596472590367,0.96263183795027
Band8,0.5338009523809524,0.014574383889538424,0.5351705449442488,0.02282896039246463,2.730303088544748,4.2657355880531185,0.9974408297014197
Band8a,0.5254671428571429,0.01396944340264106,0.5338448702826137,0.023196364381462217,2.6584808569922114,4.345150749352002,0.9843068129117065
Band11,0.7064285714285715,0.016933442337214104,0.6873586634671035,0.02126560513337226,2.3970494713953228,3.093814956242276,1.0277437515158063
Band12,0.6145123809523809,0.015419067943161406,0.6012468485989994,0.017345407880486857,2.5091549692236783,2.8849062445656743,1.0220633711166924
