,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.5529025210084033,0.01895250570864215,0.11367518470554222,0.015224512008582746,3.42782045451265,13.39299518009974,4.863880559689529
Band2,0.5257403361344538,0.025755183273143915,0.1309285860262275,0.017586008628524077,4.89884102530745,13.431756320198296,4.01547402359587
Band3,0.5106357142857143,0.027318483171822033,0.14898318157147378,0.019484866503941402,5.349896689078158,13.078567861429148,3.4274722079333495
Band4,0.5327894957983194,0.03083750061667767,0.17060293161155957,0.022384334594991933,5.787933294456468,13.120720953352736,3.1229797211891466
Band5,0.5678134453781513,0.03093597868510062,0.1823198729668477,0.021990525914379028,5.448264555359012,12.061507918216734,3.1143804355403435
Band6,0.5605424369747899,0.03088319151951271,0.19427255204020252,0.021025869252809387,5.509518902116891,10.822871801497886,2.8853403689204224
Band7,0.5204672268907563,0.02832023984267859,0.20112173956793483,0.02127825573934062,5.441310879815086,10.579789029794693,2.587821823781278
Band8,0.534381512605042,0.02947866759353579,0.2144439459759314,0.022212724187044435,5.516408576679802,10.358289242419337,2.491940307165489
Band8a,0.5384978991596638,0.02881858271796488,0.2224699742424444,0.022745465714624356,5.351661123086427,10.224060928706132,2.4205419225374523
Band11,0.4524231092436975,0.025763396849471536,0.3415506369360321,0.031860844369486135,5.694536004701319,9.328293062282665,1.3246150360083513
Band12,0.33034747899159667,0.022680635642334076,0.3042742965803444,0.033502273955620915,6.865690548500001,11.010550129322066,1.0856897303001984
