,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.09069132653061224,0.0008015140491150356,0.07081289910219872,0.008323838728673618,0.8837824737787797,11.75469276672386,1.280717604849429
Band2,0.10436377551020408,0.0023596013219575724,0.09333725571953141,0.011831636803684247,2.2609390187564307,12.676220992865984,1.1181363187257851
Band3,0.1486265306122449,0.0034813219111514073,0.13668325622352437,0.016899506871978078,2.342328719381808,12.363992005239869,1.0873792059006053
Band4,0.20321326530612246,0.004552530979286991,0.18316272152973959,0.023022400081767216,2.240272539506224,12.569369951204367,1.1094684748562624
Band5,0.22894030612244898,0.005198406143896539,0.20032912587113944,0.025226847726562425,2.2706382427549325,12.592700944938706,1.1428208710385603
Band6,0.24176734693877552,0.006321630755607743,0.2166629187404478,0.027466635565194044,2.6147578801071987,12.677128012891679,1.1158685959935843
Band7,0.24833316326530613,0.006226947051773391,0.2257841312143242,0.028402598999228906,2.5074971743185372,12.57953729806986,1.0998698709679353
Band8,0.26052551020408166,0.007791738314662626,0.23714101059858417,0.029565809095575633,2.9907774899122157,12.46760694025319,1.0986101035264675
Band8a,0.27320051020408165,0.006488691084077724,0.2438133656908697,0.03029810490732962,2.3750655074657994,12.426761273516279,1.1205313106192538
Band11,0.3666061224489796,0.004802376459470418,0.3203136610266774,0.03542646571631603,1.309955335003649,11.059929696025526,1.1445222825461907
Band12,0.3049923469387755,0.0037055656708332636,0.2660408141203613,0.030833664016304444,1.2149700502410057,11.589824711013994,1.1464118689728258
