,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.17912857142857141,0.008609623234781993,0.17691467317930779,0.01467256129966831,4.806393065114758,8.293580761838378,1.0125139323351646
Band2,0.21330969387755103,0.012046752374122742,0.21771764432347543,0.016702584467992238,5.647540979097789,7.671672417682539,0.9797538207818597
Band3,0.30543010204081633,0.011168800475933856,0.31658260741990185,0.02088308389152668,3.656745160777017,6.596409089469731,0.9647722107352117
Band4,0.45654285714285714,0.012943448425472135,0.4666961660736588,0.026956986422677232,2.835100412363256,5.776131963857316,0.978244284678355
Band5,0.5074836734693877,0.015099727622070697,0.49969803947655467,0.029085793659237864,2.9754115080869767,5.820673959358718,1.015580677484724
Band6,0.5310239795918367,0.015604365116641594,0.5233793215225817,0.030675495691343153,2.9385424606692236,5.8610446438930675,1.0146063433438974
Band7,0.5139647959183673,0.01585703138503881,0.525262801275676,0.030960006683748355,3.085236870495187,5.894193650979575,0.9784907567604827
Band8,0.5281081632653061,0.01737415494036219,0.522953589072389,0.03165921826318946,3.2898856993494197,6.053925037467729,1.0098566570736425
Band8a,0.5223877551020407,0.01749758155479081,0.521966445262212,0.03213836575483995,3.349538993572488,6.157170838576627,1.0008071588579166
Band11,0.705938775510204,0.016871317482717987,0.6703501936751575,0.03109956150636831,2.38991227964841,4.639300741582053,1.0530895376339553
Band12,0.6130290816326531,0.015872724685841423,0.584493662554827,0.02408015016592864,2.5892286616433107,4.119830839683375,1.0488207501739155
