,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.04986577777777778,0.0006997983483797755,0.04722112129583752,0.008201989450454519,1.4033639493168282,17.369323780071934,1.0560057959100895
Band2,0.05339955555555556,0.0020870073795914413,0.06020924833510057,0.009681444053978729,3.9082860482240736,16.079662712438605,0.8868995550044906
Band3,0.08323466666666667,0.0026983366069570427,0.09326337111010266,0.011084053696454347,3.241842269595652,11.884680517680406,0.8924689905150808
Band4,0.1343022222222222,0.004933508505398517,0.1414326056918635,0.014128957905145161,3.6734377315330806,9.9898872936893,0.9495845852887974
Band5,0.1574191111111111,0.005189890952492685,0.15540778647253736,0.014640515665013338,3.2968620619573348,9.420709217552952,1.012942238508295
Band6,0.16988044444444445,0.0049730893396607015,0.1682406877289411,0.01484189744126393,2.927405420867637,8.821824043644108,1.0097464931797309
Band7,0.16908133333333333,0.004856922482395617,0.17034492235572699,0.01473458154395422,2.87253618518639,8.649850749988524,0.9925821738334241
Band8,0.1802902222222222,0.00574703730006993,0.18132819518520155,0.015816661484867996,3.187658891998171,8.722670773132371,0.9942757221957722
Band8a,0.19117555555555554,0.005037307726931368,0.1880058731455054,0.01649967507655997,2.634912037939667,8.776148744986385,1.0168594861267817
Band11,0.2966448888888889,0.010170925145776447,0.3004991443351546,0.03005639793348332,3.4286534259439283,10.002157576848413,0.9871738222257067
Band12,0.27490844444444446,0.008248381378065921,0.2783937172837498,0.027958003614121315,3.0004103346970177,10.042612989583175,0.9874807776795013
