,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.18090619047619047,0.018888303505001505,0.17423483652592828,0.01607102503939121,10.4409381764564,9.22377255882445,1.0382894378832754
Band2,0.20210904761904763,0.04591141432976811,0.22914936202223923,0.017718470594772207,22.71615985064947,7.732280133100526,0.8819969902400718
Band3,0.3004609523809524,0.07014393229059951,0.367360531260788,0.014466503363757495,23.345440309216784,3.9379579820696016,0.8178912180624439
Band4,0.3772957142857143,0.09212155494993861,0.46589099293046005,0.015252915834538765,24.41627388329617,3.273923743105171,0.809836893202248
Band5,0.408357619047619,0.09474965643384184,0.4901277826662988,0.015785536732174983,23.202617513252026,3.220698211862536,0.8331656222917022
Band6,0.42443238095238095,0.09718099068991796,0.5141350738961826,0.016170497974606568,22.896695693164173,3.145184757006447,0.8255269918388898
Band7,0.4525733333333334,0.10235487683886105,0.5483225460604584,0.017112092120548504,22.61619704479444,3.1208076785268126,0.8253779396542129
Band8,0.4678738095238095,0.11964564238880739,0.5556463789354338,0.01782925578076438,25.57220343463546,3.2087414687959557,0.8420351994738303
Band8a,0.47265523809523813,0.10647249318906594,0.5588703037393933,0.0184426030225725,22.526460008809245,3.2999790647621294,0.8457333211886705
Band11,0.4896695238095238,0.113458650427881,0.6119931065937453,0.018976521011209814,23.170453726667947,3.100773653616797,0.8001226133656066
Band12,0.3304852380952381,0.0778714931714606,0.46412993290950116,0.018842543055843656,23.562775033546234,4.059756055319467,0.712053273581211
