,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07791188811188811,0.0011603887406550844,0.057606349003440534,0.008788947878172994,1.489360313009829,15.25690836204196,1.3524878673917493
Band2,0.08834685314685316,0.0024213446011947274,0.07259259531552786,0.011379670852108476,2.740725351213003,15.676076606224209,1.2170229313726628
Band3,0.11987902097902096,0.003406736500959895,0.10615718278454384,0.018119705771611136,2.8418120811614567,17.06875154023898,1.1292596302440214
Band4,0.1735104895104895,0.005854395435416508,0.1567186576653125,0.029193391309110882,3.3740873257478663,18.627897752580374,1.1071463480821635
Band5,0.20116643356643354,0.005276560440074045,0.1759008282104153,0.03124607350940572,2.6229825456101774,17.763460142455205,1.1436355110607843
Band6,0.21737832167832166,0.005444226297688143,0.19511077293269638,0.032996550614543464,2.504493665998837,16.911701039657945,1.1141277255526352
Band7,0.2292041958041958,0.005185507967859816,0.20825775753613185,0.03427141123088993,2.2623966152389654,16.456247122004076,1.1005793902511882
Band8,0.25105174825174825,0.006711766654833176,0.22414228042694953,0.03587902408121367,2.6734594367782645,16.0072539696084,1.1200552960090402
Band8a,0.2646426573426573,0.005444680338411159,0.23405015992302367,0.03687014573948258,2.0573706420131006,15.753095725979737,1.1307091498236752
Band11,0.3983573426573427,0.006105465733230257,0.3646003802713165,0.05898175267505853,1.5326605234642379,16.177095764729426,1.0925861963196692
Band12,0.31500699300699303,0.007486712241615962,0.29733410607625144,0.05920827824239838,2.376681282580212,19.91304631134862,1.0594378060558225
