,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.072369140625,0.0007199343799782098,0.06577320413862456,0.005186975895951719,0.9948085244078576,7.886153584702325,1.100283034295756
Band2,0.086674609375,0.0019537073741126404,0.08981202231379819,0.006939966437750901,2.25407116132462,7.727213193689199,0.9650668935185955
Band3,0.14454765625,0.0031981064916346887,0.15459119228944995,0.010351532435858929,2.2124928031371582,6.696068697417872,0.935031641255183
Band4,0.273708984375,0.006959966251247621,0.2889367094798691,0.01683769092903786,2.542834414858663,5.827466838446494,0.9472973678828095
Band5,0.306364453125,0.007361769521125864,0.3146901292784194,0.017981901698590076,2.4029450695189443,5.714161337002326,0.9735432561151185
Band6,0.318905078125,0.007636523924544889,0.33410360107537274,0.018706405304350998,2.3946071882717495,5.598983442303841,0.9545095506260527
Band7,0.332119140625,0.007756563805834037,0.35107530697875866,0.019109253940524987,2.3354762966197344,5.443064083593088,0.9460054125797415
Band8,0.343874609375,0.00839126335116841,0.3577561080405296,0.018717879465695333,2.440210216863561,5.232022331698335,0.9611984300098741
Band8a,0.348392578125,0.006938394057941036,0.3613192662199693,0.018452074008441767,1.99154473820381,5.106861364322666,0.9642236401335444
Band11,0.479875390625,0.007181267667770233,0.5033277753150545,0.020702531172683242,1.4964859228178373,4.113131082369662,0.9534053437138957
Band12,0.403682421875,0.005978023195172589,0.44154017154505915,0.01855031352163524,1.480872802785473,4.201274247985878,0.9142597840246665
