,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.05634807692307693,0.0034736825791585367,0.032965314181816294,0.0055743064816982995,6.16468701123661,16.909611268844188,1.7093141176296933
Band2,0.05113653846153846,0.007426831868804831,0.042675833742027144,0.007026786672468285,14.523532668115196,16.465493597488425,1.198255171080096
Band3,0.07828653846153846,0.0083257715938606,0.07725719444301042,0.008289452799552939,10.634997737128183,10.729683959294873,1.0133236008108908
Band4,0.06445,0.012230796040931751,0.056716242682299314,0.012739573441835577,18.97718547855974,22.46194888684242,1.1363587739939325
Band5,0.11931153846153845,0.008417335298689958,0.11279420342285516,0.012132334796899262,7.054921432769379,10.756168693719346,1.0577807621394373
Band6,0.2973352564102564,0.014133170677374284,0.3198760968813151,0.01844251686100802,4.7532777807801105,5.765518912108904,0.9295325887403768
Band7,0.36194615384615386,0.01854947087715672,0.37873768071315644,0.025854496226352587,5.124925539350039,6.826491670347936,0.9556644936004666
Band8,0.38745897435897436,0.022935835447308414,0.40029711723555583,0.026749839852994478,5.91955199521556,6.682496251216685,0.9679284653228546
Band8a,0.4060455128205128,0.021674179199401865,0.4132993503660906,0.027291999011400333,5.337869405044419,6.603445901191409,0.9824489500427414
Band11,0.29535448717948715,0.015044133122373045,0.2827158684390247,0.024475468321361334,5.093585428831055,8.657267261473201,1.044704313239454
Band12,0.1534371794871795,0.012310185578121248,0.14287489784936536,0.021738376593648166,8.022948296667453,15.214972623509546,1.0739267834784392
