,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.057978205128205125,0.004314901057661647,0.032881119381776125,0.005558291679491424,7.442281195356532,16.90420455263462,1.7632673770935758
Band2,0.05438012820512821,0.006916956310325233,0.04261192671502176,0.007018375592920952,12.719639579064,16.47044884841314,1.2761715415688508
Band3,0.08233589743589743,0.0079513903696142,0.07734814071281058,0.008252050274845624,9.657258397899591,10.668711876973274,1.0644845070239777
Band4,0.069425,0.011819831363498316,0.0566279627326941,0.01274771230833297,17.02532425422876,22.511338379780863,1.2259844191766684
Band5,0.12698205128205128,0.00842743906092327,0.11154371389035093,0.01216221398193582,6.636716745270026,10.903540466557757,1.1384061625102107
Band6,0.29883269230769227,0.012388513928912697,0.3136682132962249,0.01773656912846964,4.145635416675528,5.654563764074944,0.9527031418560664
Band7,0.3539288461538461,0.01601570146888465,0.37716060759640585,0.025754790078796986,4.525119001439891,6.828600219659424,0.9384035316131962
Band8,0.39377051282051284,0.01989967213345653,0.4003656635435817,0.026753043579423694,5.053621712534665,6.682152346091861,0.9835271819648665
Band8a,0.398098717948718,0.01884363113239538,0.4130466489783775,0.02728386606966271,4.733406635793981,6.605516867682175,0.9638105500513526
Band11,0.30352051282051284,0.015902957787898506,0.28021726331011143,0.024476194693143785,5.2395001708839155,8.734720482248239,1.0831613628479846
Band12,0.16856089743589744,0.012953727182265248,0.14155424223304006,0.021900151259470247,7.684894527327408,15.47120800761035,1.1907866184497422
