,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.08434948979591836,0.0008777578956439322,0.0732506652729739,0.008060084253059747,1.040620278519345,11.00342805491699,1.15151841258484
Band2,0.09574897959183673,0.0022041123391663,0.09707214266154304,0.011266740839351825,2.3019695338395185,11.606564489500402,0.9863692813053512
Band3,0.13672346938775512,0.0034662601448708424,0.142835340815409,0.016127310081112452,2.5352341923392405,11.290840200363526,0.9572103696972835
Band4,0.18548673469387755,0.004477987835184643,0.19228425010458278,0.02145540311857778,2.414182255445381,11.158169796490487,0.9646486105491839
Band5,0.20948367346938776,0.004947369820245472,0.2109571915446425,0.023415558780176347,2.361697089949323,11.09967316531192,0.9930150848877655
Band6,0.22385510204081635,0.006197425773180141,0.2292842265527357,0.025842452339875706,2.768498781881746,11.270924619811083,0.9763214216976647
Band7,0.23143367346938776,0.006112081443080348,0.24004685583948254,0.026739883894555085,2.6409646234513087,11.139443506161077,0.9641187453175627
Band8,0.24109285714285716,0.007598821740028825,0.25200800250784056,0.027686313580247403,3.151823670796775,10.986283492876785,0.9566873065285147
Band8a,0.2549448979591837,0.00644612876151228,0.2589870227307821,0.028225321798629698,2.5284399935488397,10.898353709394163,0.9843925586348771
Band11,0.3444515306122449,0.0040023140887978075,0.33546392641137857,0.034010624741525296,1.1619382505526683,10.138385103088,1.0267915668221355
Band12,0.2859760204081633,0.0030086756323685006,0.27662475306867096,0.030550670071354643,1.0520726975899328,11.04408399192337,1.0338048827364734
