,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.04575144628099174,0.001341398942979045,0.05641279652507994,0.09113793721306475,2.9319268613730216,161.5554321483544,0.8110118465878856
Band2,0.04637570966582824,0.0016423524001212319,0.07183087890643476,0.10878745477190288,3.5414065077507435,151.4494273606298,0.6456235865669439
Band3,0.057088151275601864,0.00253608164867589,0.07692115375053293,0.10034236291525414,4.4423958247177495,130.44833316031603,0.7421645216184285
Band4,0.037874550844412505,0.0026852635845862173,0.06082875400711856,0.11200401030831839,7.089888922028931,184.1300420113997,0.6226422267334325
Band5,0.03262473499820338,0.0024590524464608854,0.050183353352836475,0.10727758637474755,7.537386730026478,213.77125920718086,0.6501107004312886
Band6,0.02267952299676608,0.0018572003314307668,0.037987955086677835,0.10115441870120306,8.188886211123526,266.2802419093029,0.5970187904302241
Band7,0.023431095041322313,0.0021248132265881967,0.040887029158374416,0.11061282211678787,9.068347948915514,270.53279339110975,0.5730691498901234
Band8,0.02326141304347826,0.0019132206408826538,0.040532137441377784,0.11292807106985642,8.224868529296238,278.61365868796315,0.573900477790533
Band8a,0.021052133489040604,0.002235584421305128,0.03933219664466912,0.11269119411890431,10.619277245552983,286.5113157471663,0.535239200577268
Band11,0.01598255928853755,0.001663092226339849,0.03653022911578368,0.1070185242721682,10.405669056598425,292.9588093547667,0.43751598813903786
Band12,0.013008789974847286,0.0014359863072252379,0.03653022911578364,0.10701852427216814,11.038584756935439,292.9588093547669,0.3561102760570032
