,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.12100987654320988,0.0041713486269400295,0.05839488942089176,0.005859422582021483,3.447114191088804,10.034135932322146,2.072268271132586
Band2,0.11707530864197531,0.008743541261618717,0.0647768419199176,0.006453342106171086,7.468305113213148,9.962421623068986,1.8073636375591344
Band3,0.13107407407407407,0.008314226655763115,0.07186554309031001,0.007104280059991309,6.343151164329023,9.885516416488633,1.823879267277776
Band4,0.14057901234567902,0.00885886200714155,0.07843690941955074,0.007584271473074933,6.301696006625733,9.669263525552067,1.7922558829254316
Band5,0.1625074074074074,0.00794222622921272,0.08279641001205773,0.007899696155006528,4.887301050407809,9.541109516531074,1.9627349468864808
Band6,0.17221728395061728,0.007331090399813404,0.08685387140824385,0.008122189116261367,4.256884228830115,9.351556798296544,1.9828394653951031
Band7,0.1876543209876543,0.006781366069864546,0.09450490575464061,0.008603357039405924,3.6137542872304493,9.10360892982898,1.985656929544524
Band8,0.19127407407407407,0.010631989672190938,0.10001900453439443,0.008861555795270754,5.558510594631619,8.85987201784582,1.9123773023385666
Band8a,0.20793086419753085,0.006671436108289563,0.10322937890769009,0.008979563830391389,3.2084876547965533,8.698651416299914,2.0142605370460194
Band11,0.23263086419753085,0.010045632205772639,0.16136461213220307,0.011028224447808922,4.318271455692448,6.834351288108757,1.4416473421504625
Band12,0.1399506172839506,0.008797013009571229,0.12695423171981857,0.009606018927592051,6.285797933797367,7.566521255307218,1.102370636945875
