,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.2171018382352941,0.008457299553553607,0.24630017661235443,0.01996368407658933,3.89554488451066,8.105428242550417,0.8814522231422723
Band2,0.28219742647058826,0.014708399485864186,0.3229939797665784,0.023038281144587735,5.212095542408199,7.132727724905913,0.873692527255545
Band3,0.44477647058823533,0.022544908565996336,0.5053653000951694,0.025655751376406136,5.068817722344835,5.076674510809249,0.8801088450364041
Band4,0.5702183823529412,0.03256462737705972,0.6218182988715768,0.031773680817810825,5.71090452094608,5.1098015088123026,0.9170176937342069
Band5,0.6275128676470588,0.03538332758783952,0.6500144191884446,0.03371341264027154,5.638661677251959,5.1865638122864075,0.9653829963195595
Band6,0.6484143382352942,0.03748176978844292,0.6760171513450922,0.03534704724194168,5.780527600677713,5.228720480184648,0.9591684721979673
Band7,0.6263647058823529,0.036842581521234215,0.6752111344630972,0.03544726300604379,5.881969589799043,5.249804275551548,0.9276575487464597
Band8,0.6602455882352941,0.041787567401798606,0.6852235493842523,0.0367945542237402,6.329094528823511,5.369715366146434,0.9635477193225428
Band8a,0.6588463235294117,0.03986494554796718,0.6893995158381054,0.03748763130074503,6.050719890855937,5.437722313333973,0.9556814421728306
Band11,0.7437529411764706,0.04777338038806153,0.733678524653105,0.04582145105674328,6.423286247781886,6.245439864606696,1.0137313771425012
Band12,0.5908654411764707,0.03605824409829772,0.5816679114539443,0.038887218721988734,6.102615178593326,6.685467421571488,1.0158123381768407
