,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.16329857142857143,0.012040932089262496,0.16787234998556133,0.01935516553693203,7.373568540083236,11.529692375544135,0.9727544258635606
Band2,0.19319571428571428,0.02210791348760688,0.20567334601536405,0.02186785485990348,11.44327324720662,10.632323187988552,0.9393327722265107
Band3,0.26721,0.023480408145231772,0.2898156457647924,0.023899076589640043,8.78724903455401,8.246303102985673,0.9219999123748529
Band4,0.40112857142857145,0.02834442487983673,0.4283944853229293,0.02865518347396835,7.06616952736412,6.688971136584007,0.9363532565695741
Band5,0.44371714285714287,0.029759337733103627,0.45957562491193416,0.031102545851229676,6.706826232017997,6.76766655263531,0.9654932046106011
Band6,0.45480476190476193,0.030095764235907194,0.4814260917501133,0.03253060239688193,6.617293123727094,6.75713322446327,0.9447031843484518
Band7,0.4611671428571429,0.02986191421205552,0.49494160209992744,0.033636170288024465,6.4752909383455215,6.795987677195382,0.9317607186393566
Band8,0.46850428571428576,0.03307355627219117,0.4912045162111189,0.034262620094781635,7.059392471035123,6.975224975345222,0.9537866005957555
Band8a,0.4690414285714286,0.03148903585236557,0.489356072168182,0.034824406531857324,6.713487110994125,7.116373641295875,0.9584869898380015
Band11,0.6219633333333333,0.0328552443930491,0.6309662976025123,0.03469112426832218,5.2825050340131146,5.498094652620643,0.985731465684637
Band12,0.5123157142857143,0.026142643337663314,0.5435425516544791,0.02802253619921456,5.1028384663375315,5.155536786203267,0.9425494153609244
