,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.046642857142857146,0.006063757273860419,0.030904880369206755,0.0074754493708519805,13.000398443192323,24.18857242463371,1.5092392070648983
Band2,0.04648021978021978,0.011555605839821771,0.04080799639640639,0.009774002259539106,24.861340790689205,23.95119369398841,1.1389978407347854
Band3,0.07977582417582417,0.01235114303256359,0.07491486792835875,0.010672377026990941,15.482313294992654,14.246006596710492,1.0648864021506914
Band4,0.08307362637362638,0.01952764923516428,0.06673793636757547,0.02109873404736314,23.50643650409341,31.614303941249712,1.2447736758906975
Band5,0.1575587912087912,0.015462421823527967,0.1319762290836822,0.017489516435494415,9.813747430340289,13.252020122809261,1.1938421964525738
Band6,0.3313126373626374,0.041756702491150176,0.3228698366025078,0.052280117717257116,12.60341374948686,16.19232018307747,1.0261492397337932
Band7,0.3583049450549451,0.045398952252847444,0.37813642363527905,0.06786504348916882,12.670478841950015,17.947237887516003,0.947554698937276
Band8,0.39243956043956046,0.05980405803997371,0.4037071786870004,0.06818168901446563,15.239049287739716,16.888896857424427,0.9720896262382892
Band8a,0.4057428571428572,0.05149505607947178,0.4189442675917858,0.06807147647518537,12.691549628769186,16.24833700828039,0.9684888624331485
Band11,0.2951241758241758,0.029094064349359825,0.27356307912152206,0.03640830857383415,9.858245014360667,13.308926296176418,1.0788158137855872
Band12,0.18676923076923077,0.01884164310225887,0.15364755275471184,0.03769046034290776,10.088194412247335,24.53046577518751,1.2155691868870537
