,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.15872820512820512,0.008885042132793303,0.18646377605757802,0.015717447395867827,5.597645437757477,8.429222945165739,0.8512549111908554
Band2,0.1899179487179487,0.016470851826630162,0.22899953950636961,0.017363308905300124,8.672614641121353,7.582246210070289,0.8293376883086097
Band3,0.27747897435897434,0.01810976840736991,0.3325913762805488,0.020529272822852968,6.526537172485479,6.172521083510005,0.8342939539265569
Band4,0.41816923076923074,0.021864828962562918,0.4920254666225759,0.026930021324407118,5.2287034419873795,5.473298264267419,0.8498934692134564
Band5,0.4692030769230769,0.02472614293371892,0.5286157911333574,0.02942695056159445,5.269816876706592,5.566793700676777,0.8876070007615567
Band6,0.49120205128205124,0.026653841708908003,0.5542758891561013,0.031169008333437057,5.426248045858261,5.62337437785588,0.8862049764241388
Band7,0.4777507692307692,0.025640381550884744,0.5504397089826191,0.03007118513452363,5.366894875369548,5.463120600456747,0.8679438663932854
Band8,0.49313641025641025,0.02773807819560569,0.547741743071229,0.030725123270058535,5.624828671884733,5.609417879634381,0.9003082501825722
Band8a,0.4880046153846154,0.02714260024258903,0.5468108346764671,0.031148298757763978,5.561955642816389,5.696357274301921,0.8924560093498409
Band11,0.6575825641025641,0.027516851780080447,0.7012155736698241,0.031123151490201173,4.184547048876527,4.438456967993111,0.9377751846854943
Band12,0.5625441025641026,0.02142689667491972,0.6137832368471495,0.025615358254015858,3.8089274382674914,4.17335579016389,0.9165191696237103
