,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.18191208333333334,0.00997858017587617,0.19325967116579684,0.013430292443098736,5.485386123356935,6.94935076836436,0.9412832084210241
Band2,0.23435,0.015175748196821576,0.2648732209266275,0.0173933424416642,6.475676636151728,6.566667019344446,0.8847629034756868
Band3,0.4090179166666667,0.02309288246754229,0.4753657370401912,0.030751475196697204,5.645934206437727,6.469013814114506,0.8604278449123587
Band4,0.543435,0.03114566890703532,0.6034460977186498,0.040551666179878466,5.731259287133755,6.720014651380717,0.900552679111649
Band5,0.59651,0.03282627859911426,0.634742425098241,0.04301271448687696,5.503055874857799,6.776404536095057,0.9397670242503112
Band6,0.614835,0.034680775534388884,0.6646981542071435,0.04544878874255395,5.6406638422322875,6.837507890595179,0.9249837630937601
Band7,0.6098595833333333,0.034414897328914444,0.6674768081147557,0.0449600657950994,5.643085436292005,6.7358244134483325,0.9136790610835477
Band8,0.6267375,0.03712639349236605,0.6708039339940103,0.044887821602079096,5.923754920100689,6.691645550558132,0.9343080268900096
Band8a,0.6339895833333333,0.03709238488548634,0.6706717674214756,0.04468885028929504,5.850630019891706,6.663296780943945,0.9453053104812003
Band11,0.7529916666666667,0.04069674246450472,0.76502401013908,0.05232684315842087,5.404673685787321,6.839895541174969,0.9842719400790757
Band12,0.6050037500000001,0.03173113656338465,0.6272942652846033,0.047345890104001254,5.244783451901687,7.547636368478584,0.9644656160303171
