,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07554125874125873,0.0011727875269641177,0.05824859920371727,0.008829303130447663,1.5525125560604018,15.157966459533675,1.2968768309270842
Band2,0.08686993006993007,0.0024144678999450443,0.073401896683379,0.01143486594426349,2.779405828923085,15.578433883783795,1.1834834519964217
Band3,0.11770979020979021,0.0033601181024305936,0.10734253602815691,0.018235018593213265,2.854578278019159,16.98769124332041,1.0965810438735477
Band4,0.17105524475524475,0.00573693320184857,0.15846946962548425,0.029403953214860046,3.353848173470091,18.55496411034334,1.0794208194140162
Band5,0.19869650349650347,0.005266830001431012,0.17787084325401886,0.03149055124864955,2.6506908318714797,17.70416706445678,1.1170830466730475
Band6,0.21491538461538462,0.005416644997956686,0.19730232297872632,0.03328577849637512,2.520361679853857,16.87044429779171,1.0892694083412156
Band7,0.2251622377622378,0.005124434871735412,0.21059752794550105,0.034571098844270766,2.2758855670756866,16.415719206930653,1.0691589780697988
Band8,0.2468755244755245,0.006545571468084856,0.22666532059164296,0.03621887623936946,2.651365088536264,15.979010880372332,1.0891631936951305
Band8a,0.2602986013986014,0.0053662502178483526,0.2366877038011514,0.03723716686124343,2.061574741091631,15.73261570551528,1.0997554888499246
Band11,0.39313496503496503,0.005922769371396245,0.3687366105846896,0.05975932920978093,1.5065486151478487,16.20650824853631,1.0661674315755847
Band12,0.3123601398601399,0.007462551166357861,0.30069120691284734,0.05987027937511245,2.3890856143486294,19.9108846546568,1.038807030864307
