,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07931043956043955,0.0010832647156393757,0.06877992515633233,0.005610476829842382,1.365853879568855,8.15714297026368,1.1531044760541982
Band2,0.09097417582417583,0.0018138487802618188,0.0902151878326251,0.008040301339510761,1.9938062244910162,8.912358919462445,1.0084130844238652
Band3,0.1257824175824176,0.00217342052825906,0.13054105940136662,0.009695731906401788,1.727920777826479,7.427342746308587,0.963546781060525
Band4,0.17006923076923075,0.002929658582204422,0.17562265680154004,0.013133323849517764,1.722627055437039,7.478148940861825,0.9683786469613379
Band5,0.19449725274725274,0.0032667729702897212,0.18869131104251277,0.014114092842897039,1.6795985157357778,7.479990872349754,1.0307695233694776
Band6,0.20066318681318682,0.0031572899699127766,0.2006035030351486,0.014758710593917293,1.5734276027680885,7.357154970185817,1.0002975211157092
Band7,0.2085043956043956,0.0034549506473125335,0.21569255540282015,0.015591648722842468,1.6570157369093363,7.228644815174094,0.9666740477667383
Band8,0.22836813186813187,0.004348067124467439,0.22632423191165585,0.01647531044660839,1.9039728043044866,7.279516783266679,1.0090308489692514
Band8a,0.22726483516483517,0.00385176921319677,0.23178246734328803,0.016991907453760644,1.6948373074976961,7.3309718584513535,0.9805091721119619
Band11,0.31379890109890113,0.006616296804693771,0.31328491194973346,0.021739381672970886,2.108451234699668,6.93917288824269,1.0016406444407706
Band12,0.27004560439560443,0.005367889615148605,0.2660781700835591,0.016133541094473923,1.9877715199855253,6.06345912910005,1.0149107847171355
