,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07552238095238095,0.0010019143807251472,0.06692064594301085,0.011324238620370483,1.3266456487340927,16.92189078690921,1.1285363416350656
Band2,0.08704857142857143,0.00205329534376024,0.08716455338279287,0.01382935251136058,2.3587926947716675,15.865798624157957,0.9986693908278048
Band3,0.12544809523809525,0.0025729584954874677,0.12705874542059464,0.01718877506469378,2.0510143981095132,13.528210913617045,0.9873235787338545
Band4,0.19396904761904762,0.004032846572078202,0.18829357423160975,0.025301417609181406,2.079118612779217,13.437217766156746,1.0301416201301525
Band5,0.22333952380952382,0.00418193504560073,0.20628236508352762,0.02742415987110767,1.8724563275989223,13.294476171049865,1.0826884000437431
Band6,0.2344209523809524,0.004196329353774734,0.2220786299502796,0.02907538752184663,1.7900828877085058,13.09238422821512,1.0555763624507053
Band7,0.2497347619047619,0.004046818996561337,0.24039008784055169,0.03059720395308087,1.6204468155316796,12.728147082909544,1.0388729591480013
Band8,0.27241190476190474,0.004676170715698719,0.25860354849467565,0.03154627635385627,1.7165808960463078,12.198702043141441,1.0533958499317089
Band8a,0.2835890476190476,0.004439843846205045,0.26957771658734425,0.03206832506115541,1.5655907318992095,11.895762553046607,1.0519751083623545
Band11,0.4118995238095238,0.004970354951577523,0.3874983775398932,0.0342629368862176,1.2066911137959901,8.84208525045765,1.0629709637096958
Band12,0.34342428571428574,0.004134803584243405,0.31875470056780425,0.04676689982290038,1.2039927740239618,14.671752209330105,1.0773936356155283
