,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.18225326797385621,0.011107934768017993,0.1923347094023951,0.013920305331620749,6.094779474468133,7.23754197818618,0.9475838684558652
Band2,0.2349049019607843,0.01663389156270414,0.26186977192446814,0.017904651133001454,7.081117262287294,6.837234783312732,0.8970294671067977
Band3,0.4091826797385621,0.02415887218471305,0.4671416643653642,0.030608504939040354,5.904177615765361,6.552296075029739,0.8759284622887528
Band4,0.5433833333333333,0.032248132387529986,0.5884083223127458,0.03911004427011705,5.934692952341193,6.646752397449881,0.9234800269268096
Band5,0.5964781045751635,0.034624022758237095,0.6161273200231762,0.040715298940471156,5.804743291105004,6.608260600899764,0.9681085145724855
Band6,0.6148777777777777,0.03650936440393581,0.6472502686773778,0.04250684265550039,5.937662040069793,6.567296255026809,0.9499845848411133
Band7,0.6098924836601307,0.03637465597224813,0.6496885214052813,0.04147858206253439,5.964109567960884,6.384379698261544,0.9387459737489721
Band8,0.6267954248366013,0.03911151701713455,0.6536088750570066,0.04152124839207864,6.23991743834609,6.352613921966287,0.9589763064063862
Band8a,0.634026797385621,0.03939601852172598,0.654145644564323,0.04152727033572068,6.2136204154419925,6.348321766076859,0.9692440860137475
Band11,0.7526267973856209,0.04255220017127744,0.7449923437721073,0.04849779751486221,5.653824753395687,6.5098383789159655,1.0102476940566372
Band12,0.6044611111111111,0.031937964133829794,0.6119994678357221,0.04628097491844367,5.28370866987984,7.5622573794241905,0.987682412941845
