,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.3329790476190476,0.018099698472827008,0.044557649037529616,0.007650078190276227,5.435686900496631,17.16894485127074,7.472994083206433
Band2,0.30905476190476194,0.03680851611076768,0.05681491176508496,0.009024633530080348,11.91003040493858,15.88426919924629,5.439676878890947
Band3,0.3094538095238095,0.03551370908686638,0.08801329098871899,0.01030020352550106,11.476255258099815,11.703009181671524,3.51598952893914
Band4,0.3397,0.03566774586707289,0.13347799880180009,0.013124954090579843,10.499778000315835,9.833046800520986,2.5449887101200592
Band5,0.3763557142857143,0.03390768547119673,0.14667019793603583,0.013604887179410684,9.009478050718624,9.275836107716916,2.5659999071511876
Band6,0.38083142857142854,0.03177197571471321,0.1587861836665873,0.013813339608530695,8.342792461718815,8.699333461868052,2.398391470703035
Band7,0.3606247619047619,0.028933994772840116,0.16077408644048663,0.013727123647599532,8.023296742024984,8.538144393487734,2.243052782254518
Band8,0.3870195238095238,0.037656106186202735,0.17113916091935205,0.014724646032553421,9.729769138141885,8.60390220067299,2.261431701140008
Band8a,0.38105333333333335,0.028600917623196796,0.17744095527162498,0.01535506614192959,7.5057518518484185,8.653620083607077,2.1474936986786415
Band11,0.40660904761904765,0.02559492628381498,0.2835969095174001,0.027901875168573415,6.294726207812987,9.838568133924428,1.4337569767984377
Band12,0.34262190476190474,0.02566429233650885,0.26273843385699436,0.026005314204822074,7.49055795318852,9.89779600306839,1.304041817301804
