,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.17662571428571427,0.007428061704123904,0.18280944624131576,0.012188177524183656,4.205538097418862,6.667148648377161,0.9661738926366052
Band2,0.2116595238095238,0.013234379103283732,0.22555398178816916,0.01395369446396545,6.252673569838316,6.1864101681300285,0.9383985249628869
Band3,0.3076347619047619,0.012313116552239118,0.32908679555447845,0.01656006994753907,4.002511444415711,5.0321283537484405,0.9348134475782536
Band4,0.46207095238095236,0.014557994499754262,0.47423434791144786,0.019416687872146635,3.1505972026027695,4.094323398897341,0.9743515087338913
Band5,0.523025238095238,0.016798536818098918,0.5072296574283693,0.020974363407330936,3.2118023365901243,4.135082225607622,1.0311408854658688
Band6,0.5343600000000001,0.017088350807884692,0.5291647254308228,0.02189289721495759,3.1979098001131616,4.137255596002427,1.0098178777221922
Band7,0.5167047619047619,0.01707269265426869,0.5245090276892009,0.02195213448245679,3.3041485027799102,4.185272955008999,0.9851208170451864
Band8,0.5357404761904762,0.018031924857290108,0.521478018227426,0.02251191866073188,3.3657947567282696,4.316944890074739,1.0273500655148038
Band8a,0.5230390476190476,0.01844072612576174,0.5201871799436357,0.022885488783310728,3.525688227237851,4.399471895057172,1.005482387466221
Band11,0.7074642857142857,0.019480153776509634,0.6697755489372392,0.0212999415818276,2.753517622001463,3.1801611175004973,1.0562706967085447
Band12,0.6127333333333334,0.01676353847557914,0.5858444393587586,0.016688351259906108,2.7358620077650646,2.8485977059323964,1.0458976686780646
