,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.0496171875,0.0031054163714136227,0.050486967686799715,0.0048247523792187596,6.258751307525488,9.556431293615274,0.9827721840575676
Band2,0.0544,0.0040733253205049395,0.05667179868122928,0.00557322426621658,7.487730368575257,9.834211011309462,0.9599130655088641
Band3,0.06140052083333334,0.004566037411738904,0.06369243059082855,0.006440788381843278,7.43647993497162,10.112329396282648,0.9640159790380926
Band4,0.07368802083333334,0.00551004879738519,0.07179721768850723,0.007425394522382729,7.477536694665406,10.34217586898403,1.02633532615469
Band5,0.08688072916666666,0.0061359844946280604,0.07643408243782945,0.007915666211719557,7.062537979920915,10.356199694237269,1.136675242191
Band6,0.09259427083333334,0.006278967743717857,0.08123099186853913,0.008824979387687167,6.78116225464942,10.86405469721353,1.1398884674852188
Band7,0.09236614583333334,0.0061780736058040485,0.08702191598213979,0.009309912412033968,6.6886774911576845,10.698353750272192,1.0614124590441147
Band8,0.10609427083333332,0.007535002936959126,0.09353483942364482,0.009831998656969465,7.102177033476282,10.511589817819283,1.1342754366937373
Band8a,0.10415260416666668,0.0066431036836443625,0.0970876592125496,0.010176294544573373,6.378240598779422,10.48155309038286,1.0727687227338556
Band11,0.17379270833333332,0.00821866200576046,0.16141850650641787,0.013822268123701749,4.7290027784118065,8.563000874470479,1.0766591272260562
Band12,0.14545364583333334,0.008546538482990211,0.13002376509047966,0.013289481545053331,5.875781548152585,10.220809661838032,1.1186696965136833
