,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.10972377450980392,0.006645767373928301,0.08010886830156155,0.014739976263277976,6.056816222025333,18.399930714026393,1.3696832427685797
Band2,0.1194735294117647,0.008620996387873224,0.10034874870162616,0.01906798860458219,7.215821303948441,19.001720351569457,1.190583150837322
Band3,0.0775780637254902,0.006263755191095696,0.06505160598988281,0.013296983553440972,8.074131900558873,20.440669144292908,1.1925618521632744
Band4,0.0037814950980392154,0.000563548125870408,0.002976073555505295,0.001584446713599156,14.902786100730887,53.23950110937831,1.2706322701749122
Band5,0.003526593137254902,0.0006584787586848776,0.0022686122294168134,0.0015534526560886542,18.67180967741113,68.47590063851487,1.5545156159902545
Band6,0.002020098039215686,0.000581717361291141,0.0018006054069823162,0.00153754411707826,28.796491556271,85.3903976471487,1.1218993519525322
Band7,0.002232107843137255,0.0005813468710230487,0.0017377271446276266,0.0015368647185632007,26.044748366905,88.44108370606892,1.2844984611295625
Band8,0.002007598039215686,0.0005254933398171985,0.0017001794666077089,0.0015319389537145802,26.175226791041023,90.10454389095692,1.1808153660515355
Band8a,0.0019531862745098038,0.0005591832669940336,0.0016646477343392806,0.0015268002109089507,28.62928509644444,91.71911746931592,1.173333092772957
Band11,0.001935171568627451,0.0004588195851755641,0.0016363745811584871,0.001533694143303964,23.70950424312965,93.72512632273781,1.1825969377117969
Band12,0.001990073529411765,0.0004598187990140888,0.0016363745811584865,0.0015336941433039637,23.10561857229487,93.72512632273784,1.216147911563668
