,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.07401422222222223,0.0004157696418231235,0.06276245064630664,0.005384241391618596,0.5617429047282371,8.578762199648812,1.1792755295570618
Band2,0.08344711111111111,0.00190643427747221,0.08241347665168917,0.00637416167599986,2.284601889853039,7.734368133672484,1.0125420562439136
Band3,0.12130533333333333,0.0024384636328821656,0.12387613980080873,0.006670393754043213,2.010186663583491,5.384728459224772,0.9792469601360745
Band4,0.1902711111111111,0.0046632188321526595,0.191607125779336,0.014727523407441028,2.4508286123527796,7.686312994644027,0.9930273226384936
Band5,0.21597066666666664,0.00470980367602161,0.21127434421414204,0.016109324843852257,2.1807608175284345,7.624837224686531,1.0222285506079458
Band6,0.2307471111111111,0.005027833914972054,0.2288392723250692,0.017096368014576663,2.178936884956715,7.470906475480768,1.0083370252258614
Band7,0.2375697777777778,0.0047111472954585246,0.24169583005174153,0.017193963377653068,1.9830583416487093,7.113884990888025,0.9829287403382986
Band8,0.2543177777777778,0.0058981085061752874,0.26118453918630335,0.016934272156642654,2.3191884412142976,6.48364264186534,0.9737091581687097
Band8a,0.27137555555555554,0.005505211896438806,0.2720651653283563,0.016728535878490238,2.02863219760845,6.1487239126334,0.9974652772178002
Band11,0.40866711111111115,0.009176524789367516,0.408000150962399,0.02287384307699777,2.2454767070483785,5.6063320131236445,1.0016347056419928
Band12,0.3601977777777778,0.0077377311888316,0.3597217951462572,0.04123571070333137,2.1481895964403632,11.463222762625652,1.001323196531161
