Wavelength,08MAR18
620,0.059194370519096526
621,0.05908979175005161
622,0.05900321335529243
623,0.05891367453949893
624,0.05885667955231251
625,0.05883011616736915
626,0.05882739869163232
627,0.05884525847524172
628,0.05889463269923177
629,0.05895750081596171
630,0.05902099515011026
631,0.059078386034889754
632,0.059136650376150054
633,0.059161340709172866
634,0.05912515163581088
635,0.05908947757684723
636,0.0590373542861663
637,0.05894597627524194
638,0.058815660316646305
639,0.05867017007577789
640,0.058480346206702366
641,0.05820420598292013
642,0.05792477424829684
643,0.05761682583664747
644,0.05731553427671577
645,0.057036560233581945
646,0.05675409203975479
647,0.05648844727826553
648,0.056213800208000334
649,0.05594734841891012
650,0.05573110910169979
651,0.05555826919528825
652,0.0554101963693908
653,0.055286867599415854
654,0.05516410589991931
655,0.055022481995687905
656,0.054889364781074965
657,0.05468309166004426
658,0.05439474450936081
659,0.054089676232804806
660,0.053843346358921296
661,0.05356613332776887
662,0.05328645703998848
663,0.05303376118137902
664,0.05281091973119355
665,0.05262474995730712
666,0.0524611711379739
667,0.052290958215711766
668,0.05211072286589399
669,0.05202199194616341
670,0.05196465425993482
671,0.051930238843741594
672,0.05192147521688162
673,0.051944929363748685
674,0.05202076088469761
675,0.05210084512227631
676,0.05219779232733496
677,0.05231468769825652
678,0.05246185435909942
679,0.052676255382134274
680,0.0529327716773026
681,0.05322801552697552
682,0.053549564171079096
683,0.05398087920008839
684,0.054514635765095215
685,0.055204492687748775
686,0.056122881870261446
687,0.05727040444205491
688,0.05850642090870607
689,0.05964798450453515
690,0.0609893152624434
691,0.06256436850429478
692,0.06436283985880913
693,0.06636996719221534
694,0.0688923869223565
695,0.07163051941718754
696,0.0747511155281891
697,0.07788631151603342
698,0.0812972404976803
699,0.08524272681505471
700,0.08928737213335017
701,0.09303154244510564
702,0.09707557422973738
703,0.10100334464428752
704,0.10503626977703398
705,0.10920265081595518
706,0.1134077925498731
707,0.11790276965917987
708,0.12228723255815391
709,0.12668892412393343
710,0.13107605026969227
711,0.13569753340894022
712,0.1406649978276026
713,0.14542909360361442
714,0.15041945757498693
715,0.15564307095721347
716,0.16086452220578373
717,0.16713753762029576
718,0.173095314186122
719,0.17943811148549044
720,0.1857761854121323
721,0.19151823780626362
722,0.19716374927146327
723,0.2027076480893214
724,0.2093557793436633
725,0.21638865533333385
726,0.22292782780911163
727,0.22945415929862112
728,0.2357844633288423
729,0.24213199011277473
730,0.2485114721875889
731,0.25465356207900214
732,0.26080625585846406
733,0.2665204214687885
734,0.27175692718379685
735,0.2774112442618718
736,0.2830134567919921
737,0.28831922755758566
738,0.2927077834063343
739,0.29710475542048104
740,0.3016592793099738
741,0.3058779897807143
742,0.3098762018522124
743,0.3134908991798969
744,0.3171255830990336
745,0.32029675219852927
746,0.3232589460160783
747,0.3259068642465547
748,0.3283975904803006
749,0.3310366576376974
750,0.3332011446892177
751,0.33542643060824184
752,0.3375626818874834
753,0.3394079860203555
754,0.34111314651550717
755,0.34269962812904714
756,0.34421383656137616
757,0.34564175741526415
758,0.347075470041968
759,0.34891810785529104
760,0.3517921036305062
761,0.3545009412766193
762,0.35559802335432456
763,0.3557825095313435
764,0.35588443414965265
765,0.3560037213466365
766,0.3560889034671032
767,0.3562635038325735
768,0.35658349667742584
769,0.3570304668675933
770,0.3575305776222397
771,0.35804344439050123
772,0.3585473298029085
773,0.35904957514904134
774,0.35961146281738443
775,0.3601414470945
776,0.3606561688271349
777,0.36116816214108094
778,0.3616958262363403
779,0.36214329989898203
780,0.3625828868365842
781,0.36302600316855205
782,0.3634771911050571
783,0.3639312238660008
784,0.3644217248920305
785,0.3649185271413239
786,0.3654506398640437
787,0.3658957179165462
788,0.36631838547796763
789,0.36673876442932285
790,0.3671709622974083
791,0.36761662702286446
792,0.3680631993873849
793,0.36852069855939273
794,0.3689607892653828
795,0.3693835773802162
796,0.36979419544435754
797,0.3702833853306467
798,0.37076138036430223
799,0.37122146020833735
800,0.3716944229778222
801,0.3721687304291359
802,0.3726806306064128
803,0.373222503683723
804,0.37373357319745204
805,0.37412654036030013
806,0.37449465811224947
807,0.37488870674766284
808,0.3753127286710537
809,0.3757095664158225
810,0.37609202171825706
811,0.37648003579444134
812,0.3768755650650929
813,0.37725806477705637
814,0.3776413679432664
815,0.37808051442411145
816,0.3785825288433924
817,0.3790877555608463
818,0.37957307727486
819,0.3800058758819096
820,0.38041850408955913
821,0.38083758162352815
822,0.381281077709451
823,0.3816830073457189
824,0.38213495970654127
825,0.38255912106158074
826,0.3829244419354241
827,0.38332873431775416
828,0.38374677372485116
829,0.38416502116121654
830,0.3845696602844628
831,0.3849691828523951
832,0.3853510188365039
833,0.38575112666781997
834,0.38612288401430694
835,0.3865509322392463
836,0.3869681347913466
837,0.3873683689471505
838,0.3877773840586889
839,0.3881747169598695
840,0.3885863903587189
841,0.38897450655065724
842,0.38936816012009967
843,0.38980394325870327
844,0.39022487744904966
845,0.39061530710783354
846,0.39102704429181223
847,0.39141378036028895
848,0.39179339284314174
849,0.39215089635801875
850,0.39248337255182136
851,0.3928518440521058
852,0.39323887321821016
853,0.3936004084170571
854,0.3939493433347512
855,0.39430761901491956
856,0.3946753425146966
857,0.3950719153077171
858,0.39548902085129245
859,0.3958463172348091
860,0.3961507458758564
861,0.39649332976198626
862,0.3968256183546659
863,0.39714805737391085
864,0.3974637135405488
865,0.39777375991661496
866,0.3980837912294175
867,0.3984105896485337
868,0.3987374864499702
869,0.3990768998225067
870,0.3993805606235135
871,0.39968677738007097
872,0.40002814875552095
873,0.40034848834986414
874,0.4006919650792276
875,0.4010339365562964
876,0.40133147897807786
877,0.40165695026897935
878,0.40195159943356995
879,0.4022219281152843
880,0.40251311712375215
881,0.4028446561640795
882,0.4031399052077914
883,0.40344355874213816
884,0.4037400517076848
885,0.4040536879793708
886,0.40442154742683734
887,0.40479549714902185
888,0.4050851311111968
889,0.4053574888649595
890,0.40559177010310543
891,0.4058075451225739
892,0.40608784100471285
893,0.40632365427619077
894,0.4065478349605631
895,0.4067597829643702
896,0.4069270842543142
897,0.4070950386942017
898,0.4072195613520171
899,0.4074409249975779
900,0.4077576261696825
901,0.40804995937625754
902,0.4083072675312931
903,0.40852951222291367
904,0.40882330083726737
905,0.4090391013530831
906,0.4091985652354009
907,0.40935512512644645
908,0.4094840046075283
909,0.40962362005502784
910,0.40978809519045
911,0.4099093578942763
912,0.4101114081123911
913,0.4103275858264799
914,0.4105363618862321
915,0.41068238868600704
916,0.41087876277774665
917,0.41109420511335926
918,0.4113098498483468
919,0.4115859291451188
920,0.4117934860611462
921,0.4119945817958027
922,0.4121273877810451
923,0.41204985171500574
924,0.4120988474834987
925,0.41205114306332635
926,0.4117860720411334
927,0.4114972458907217
928,0.4110535182077729
929,0.4106059160526958
930,0.40998077616188683
931,0.4092948360108376
932,0.408751087669443
933,0.40802343536745256
934,0.40735050453950816
935,0.40681994601042915
936,0.40658313745040653
937,0.40666086635276044
938,0.4068374972757097
939,0.4068223923321741
940,0.40687763550461076
941,0.4069203040958529
942,0.4069226465541098
943,0.40667563950798163
944,0.40584330015614856
945,0.4053856076870985
946,0.4052596385830518
947,0.40482022224507186
948,0.40429330864328217
949,0.4037771564699791
950,0.4033423883449724
951,0.4027903649711642
952,0.4024812592844712
953,0.40211785260898625
954,0.40157118633329136
955,0.40112198770216334
956,0.40090306924367103
957,0.40065357703034365
958,0.40052231022224294
959,0.4002257918557954
960,0.40003162531041525
961,0.3999689391195952
962,0.40028095790300533
963,0.40035429585800886
964,0.4006601146991865
965,0.4007468282921221
966,0.4008517652454631
967,0.4011464569796648
968,0.4013581884671876
969,0.40150525521635516
970,0.40166378476499076
971,0.40178718310753425
972,0.4017943479477086
973,0.4018735201258067
974,0.4019162896977756
975,0.401911735621145
976,0.4020641879271316
977,0.4021764192039352
978,0.4024300187515534
979,0.4025523717730037
980,0.40283274561967
981,0.4032341907648993
982,0.4036699047676815
983,0.4037868253384439
984,0.4041130144311147
985,0.40452819481419566
986,0.4049039784444295
987,0.40527555770513335
988,0.4055612333313068
989,0.4057090694398823
990,0.4060507346477583
991,0.4065691257926973
992,0.4068098677057641
993,0.4071663595940823
994,0.40762748559417766
995,0.40804871016842387
996,0.40806041833423123
997,0.4084287089729673
998,0.40883748606556247
999,0.4090511475869042
1000,0.4095335429947762
1001,0.4201003395908672
1002,0.4205843825813559
1003,0.4210893142408618
1004,0.42163499850186603
1005,0.4221585209214989
1006,0.42265641659655473
1007,0.4231609716120778
1008,0.4236728058124295
1009,0.42422548062514
1010,0.4248191585982571
1011,0.42537003136286045
1012,0.42595789850531507
1013,0.42648182724194805
1014,0.4270452994966838
1015,0.42763224880777495
1016,0.42818248846770596
1017,0.4287567089097938
1018,0.4293093938590843
1019,0.42984778596957735
1020,0.4303497858271459
1021,0.4308802614937238
1022,0.4313856109703005
1023,0.43192738135786113
1024,0.4324133006998073
1025,0.43291354921360536
1026,0.433464802110766
1027,0.4339533556699463
1028,0.4344383858559022
1029,0.43492834634837874
1030,0.4353722667244876
1031,0.4358100766012074
1032,0.43632192414556964
1033,0.43681363297549475
1034,0.4372374231064034
1035,0.43778207028067645
1036,0.4383741884258391
1037,0.43882098394974767
1038,0.4392598706828946
1039,0.4396766324625787
1040,0.4400857123814775
1041,0.4405150304406179
1042,0.4409239405716048
1043,0.4413435324718892
1044,0.441706415723905
1045,0.4421499228553986
1046,0.4425931707874294
1047,0.4430596359443645
1048,0.44354606619763104
1049,0.4439118768397559
1050,0.44437884287740226
1051,0.44484406613601246
1052,0.44525061633625396
1053,0.4457059718618152
1054,0.44613615373749516
1055,0.44645825087835167
1056,0.44681019570684055
1057,0.44714289352545344
1058,0.4474955066334276
1059,0.447774505753476
1060,0.44806145244403894
1061,0.44838001890146495
1062,0.44859127709644236
1063,0.44881167959561263
1064,0.44912105933458396
1065,0.4493289458477467
1066,0.44956259797136067
1067,0.4498236602105589
1068,0.4500782900714185
1069,0.45028170166556386
1070,0.45052549196662167
1071,0.4507713201097874
1072,0.4509216477374671
1073,0.45111449986774554
1074,0.4513214973551559
1075,0.4515354598362261
1076,0.45173539142352437
1077,0.45196245628234505
1078,0.4520873919521477
1079,0.45219733475562934
1080,0.45231042583017644
1081,0.45245457877742234
1082,0.4525032654386717
1083,0.4526513087240174
1084,0.45273415947204276
1085,0.45280389910972385
1086,0.4529068737018188
1087,0.45300180850519955
1088,0.45305824084056123
1089,0.4531247578062282
1090,0.453243813886506
1091,0.4532645773221163
1092,0.4533709883097359
1093,0.4534376343635341
1094,0.453507138773167
1095,0.45352143970341996
1096,0.4535389036817068
1097,0.45358472059000743
1098,0.45368372680607993
1099,0.4537784967007349
1100,0.453879037435703
1101,0.453893938830865
1102,0.4539604226789753
1103,0.45405863994009826
1104,0.4541313826653131
1105,0.4541534584940301
1106,0.45418865292052046
1107,0.454253414403717
1108,0.4542912981464524
1109,0.4542902056520756
1110,0.45423534206928246
1111,0.45425518236685103
1112,0.45423925423316375
1113,0.454089412505823
1114,0.4540115798959675
1115,0.4539588783531686
1116,0.4537049110565454
1117,0.4533993463368654
1118,0.4530855923051259
1119,0.4528036268753224
1120,0.45302680860433797
1121,0.45293383581710145
1122,0.45268581046203354
1123,0.4525136711880119
1124,0.4520258791077909
1125,0.4515284872506291
1126,0.4508256924122414
1127,0.45015192634277046
1128,0.4493335472414378
1129,0.44828208016436266
1130,0.44727191668424715
1131,0.4460674974179153
1132,0.44518327023826587
1133,0.44425091878474804
1134,0.4429149648918331
1135,0.4415198367204868
1136,0.4402967580818548
1137,0.43933167017852864
1138,0.4382716405864183
1139,0.43695137151084906
1140,0.4356485448193552
1141,0.43420649823422997
1142,0.43268666209316464
1143,0.43099948109926955
1144,0.42926928141284815
1145,0.4274312225771171
1146,0.425402725632152
1147,0.4234368424608346
1148,0.4217340214929113
1149,0.4196684837969348
1150,0.4179435583162588
1151,0.41660860315902626
1152,0.4154715786594857
1153,0.4142475465514194
1154,0.41319562008253136
1155,0.41218356956976776
1156,0.411195123119093
1157,0.41045645265810826
1158,0.4097873835188841
1159,0.40922080166938546
1160,0.4086055677304166
1161,0.4080049206720593
1162,0.4075604299417921
1163,0.4070914003625349
1164,0.4068804702708151
1165,0.40668194660515744
1166,0.4064441677582389
1167,0.4062524091557995
1168,0.40609586204171405
1169,0.40591369493713664
1170,0.4057824934980804
1171,0.4056443958551116
1172,0.405513492912443
1173,0.4054022771901142
1174,0.4053228190417421
1175,0.4052345521265417
1176,0.40513836644657675
1177,0.40506594608710356
1178,0.40497882227855464
1179,0.40485004130035385
1180,0.4047285771092929
1181,0.4046474323485023
1182,0.4045438133739432
1183,0.4044669231429315
1184,0.4044002597178572
1185,0.40437566630306715
1186,0.4043079662654323
1187,0.4042291265811655
1188,0.40417731909496163
1189,0.4041341460655947
1190,0.40414367871601437
1191,0.4042021463744102
1192,0.40421250630215455
1193,0.4042310902461784
1194,0.40430527363920304
1195,0.4044588321186912
1196,0.4046372001934869
1197,0.40476867631327673
1198,0.4049150130303502
1199,0.40510607535310716
1200,0.4053014101675947
1201,0.4055219097254352
1202,0.4057794286931532
1203,0.4060274896236621
1204,0.4063066312543686
1205,0.40662401864868525
1206,0.40692383500715457
1207,0.40726798199590425
1208,0.4076229707250789
1209,0.4079662955130422
1210,0.408274488304102
1211,0.40863459006960196
1212,0.40905303696554296
1213,0.4094553268759398
1214,0.4098623442261936
1215,0.4102797991525603
1216,0.4106709844607933
1217,0.41106289403413143
1218,0.4114683946437724
1219,0.4119014322229617
1220,0.41233534984533604
1221,0.41278298925539353
1222,0.4132443125425998
1223,0.41369799453049905
1224,0.41417684317126524
1225,0.4146953822496475
1226,0.41519096885397877
1227,0.41568834205376215
1228,0.41618529382643854
1229,0.4166792071102007
1230,0.41718611492212454
1231,0.4176747306485383
1232,0.4181659863166557
1233,0.4186607253342457
1234,0.41914940695090763
1235,0.41962938706828445
1236,0.4201142386316533
1237,0.42061491072137625
1238,0.4210778086826922
1239,0.42154658237096143
1240,0.42201579121026256
1241,0.4224630682456407
1242,0.4228756535366921
1243,0.4233204316506115
1244,0.4237695240534226
1245,0.4242195326819996
1246,0.4246982597809017
1247,0.42513366923601037
1248,0.425569137137768
1249,0.4259963870322502
1250,0.42642333855803005
1251,0.42686185985381875
1252,0.42733724253412453
1253,0.42776619371699576
1254,0.4281629231135321
1255,0.428531092767095
1256,0.42887762163574017
1257,0.42924501499647816
1258,0.42956514258438555
1259,0.42986115663382807
1260,0.43016179263442667
1261,0.43042413416628933
1262,0.4307003071760631
1263,0.43097455740662904
1264,0.43124425688342105
1265,0.4315370231564505
1266,0.43174488493754093
1267,0.43192572181460126
1268,0.43213395554156825
1269,0.4322925837731892
1270,0.43245973183734465
1271,0.43257305255191575
1272,0.43267856971278884
1273,0.43277215780204437
1274,0.4328965717538494
1275,0.4329992936116399
1276,0.43305336804749417
1277,0.4330721742785804
1278,0.43305599309097076
1279,0.4329530567570733
1280,0.432832470195241
1281,0.4327317462179182
1282,0.43259339745133285
1283,0.4324399984891844
1284,0.43226314772991614
1285,0.4320463672359718
1286,0.43193972578344536
1287,0.4317956621528958
1288,0.431688928466576
1289,0.4315235520353915
1290,0.43135417807936577
1291,0.43109881455939025
1292,0.4307608708934195
1293,0.43041449524155595
1294,0.43000950857427356
1295,0.4295590663407714
1296,0.4290755803858767
1297,0.4286248713467835
1298,0.4281509175909323
1299,0.42762804645434593
1300,0.4270131589696733
1301,0.4263516514113776
1302,0.4255986683206102
1303,0.4248068820506391
1304,0.42400927082620504
1305,0.42336081910700274
1306,0.4224705647997311
1307,0.421557338503819
1308,0.42076732030732544
1309,0.4199536706127236
1310,0.4191738524087558
1311,0.4181633648019816
1312,0.4170613382389458
1313,0.41583377863836696
1314,0.41469291218420956
1315,0.4134863766985989
1316,0.4123156114186153
1317,0.41108625541127575
1318,0.40982891615690153
1319,0.4084911275504519
1320,0.4071468330139334
1321,0.40569298257383685
1322,0.4043192151461836
1323,0.40289129794640965
1324,0.4015522510178135
1325,0.4000837938343167
1326,0.39819208759791525
1327,0.39675881506968813
1328,0.39517523574705454
1329,0.3935335913537115
1330,0.39157184628886
1331,0.38963685590107866
1332,0.3875538737185314
1333,0.38569377921086484
1334,0.38352407357406515
1335,0.38172592133604655
1336,0.38026134075211676
1337,0.3790663715250284
1338,0.3776489210326589
1339,0.37654516631607315
1340,0.37551326524902406
1341,0.37438533143312147
1342,0.3732412897856696
1343,0.37217001892222135
1344,0.3710803865545622
1345,0.3700575306849526
1346,0.36894926981772713
1347,0.36779340568726615
1348,0.3671491060023483
1349,0.3664173262504739
1350,0.36567091121694206
1351,0.3647248912073696
1352,0.36357698836593944
1353,0.3626726812785688
1354,0.361055602431342
1355,0.35972565621808333
1356,0.358193045843891
1357,0.3593434492071579
1358,0.3574188580661514
1359,0.3580974338145472
1360,0.35745559569813323
1361,0.3595726993881121
1362,0.36255705320839604
1363,0.3657139782905889
1364,0.36533476932679676
1365,0.3619248656523377
1366,0.3590917541673377
1367,0.3535292161026373
1368,0.3466544837518119
1369,0.34786351092518575
1370,0.3402279262970471
1371,0.33380568826093626
1372,0.32976888761741324
1373,0.325230177428959
1374,0.32400626955306877
1375,0.3285181363098611
1376,0.32752891963443037
1377,0.325161061825547
1378,0.3242411721785264
1379,0.3190064780282122
1380,0.31450491695633576
1381,0.30821053534370424
1382,0.30140797616678927
1383,0.2942858949479352
1384,0.2915818258389814
1385,0.2850409419606037
1386,0.2807559065897456
1387,0.2715391986592622
1388,0.2625813495277973
1389,0.25312475546434055
1390,0.2443938288573827
1391,0.2390382089253763
1392,0.23449908311859008
1393,0.22990396529911236
1394,0.22542111417509073
1395,0.2210736775293129
1396,0.21640455975891107
1397,0.2110203337068114
1398,0.20585416187868633
1399,0.20132836541814203
1400,0.19747160711109846
1401,0.19279925725978048
1402,0.1904670793036339
1403,0.18575177341613341
1404,0.1801622271406708
1405,0.1752818902653843
1406,0.1699244140355579
1407,0.1652037088795722
1408,0.16337155602935177
1409,0.1608845452816991
1410,0.15831493521461043
1411,0.15637476974231085
1412,0.15397665209491757
1413,0.15251231760960635
1414,0.15100909940954738
1415,0.1496731002083983
1416,0.14819437371035687
1417,0.14669484929330556
1418,0.14528448979793454
1419,0.14372427005528948
1420,0.14247864965345064
1421,0.14153093730742683
1422,0.14051383039065807
1423,0.13978554016401812
1424,0.13903737415682527
1425,0.1381798478502546
1426,0.13748654344661265
1427,0.1368391371559004
1428,0.1361919098216045
1429,0.13550612736369266
1430,0.13499476843173658
1431,0.13433263422175531
1432,0.13367997940924198
1433,0.13312168279913647
1434,0.13260477740370347
1435,0.13205334283752523
1436,0.13156474684274083
1437,0.13137256283853516
1438,0.13100937244557645
1439,0.1305388026604657
1440,0.13020665244714663
1441,0.1298066001099918
1442,0.12951468159332674
1443,0.12939066692181894
1444,0.1291454833520296
1445,0.12891078368469092
1446,0.1286952557735567
1447,0.12852319444380655
1448,0.12847232243901024
1449,0.1284443387207896
1450,0.12833739611271758
1451,0.12828628094559083
1452,0.12829075502388493
1453,0.12822837733537154
1454,0.12815115309280609
1455,0.12809820925850848
1456,0.12809120441615923
1457,0.12813734702164217
1458,0.12819844574990705
1459,0.1283273229657937
1460,0.12847537114543964
1461,0.1285700204808205
1462,0.12876774430161472
1463,0.12903443534115988
1464,0.1293489925462039
1465,0.12970861020117835
1466,0.1300250383795356
1467,0.1305585595534669
1468,0.13122708152942097
1469,0.13200400726235412
1470,0.13278625767408797
1471,0.13352606232917374
1472,0.13428926831091315
1473,0.13506324686650892
1474,0.135755653971268
1475,0.1364187605322004
1476,0.13703606760621123
1477,0.1377937352495775
1478,0.13850335462242422
1479,0.13930299682609204
1480,0.14007397240604447
1481,0.14099087905866053
1482,0.14199533433326844
1483,0.14294831676536035
1484,0.14386175736270093
1485,0.14489622401920554
1486,0.14591269982367386
1487,0.14685466734499542
1488,0.1477320472963032
1489,0.14862581862040997
1490,0.14952340210176907
1491,0.1503846250980598
1492,0.15130348934073914
1493,0.15220321068700837
1494,0.15309193887132777
1495,0.15399569843007704
1496,0.1549323003285864
1497,0.15589239011761785
1498,0.15689310086122313
1499,0.15796123780778154
1500,0.15897949157816807
1501,0.16002146214556007
1502,0.16107050970086956
1503,0.16215228770414453
1504,0.1632665039177633
1505,0.16435326376277493
1506,0.1654228012125314
1507,0.16651983718338376
1508,0.16759249270324092
1509,0.16869705123926915
1510,0.1698388796004902
1511,0.17097664230080029
1512,0.1721619310752378
1513,0.17336992909911053
1514,0.1745837954900406
1515,0.175820058352265
1516,0.17704957143171118
1517,0.17829373136809362
1518,0.17948139154177925
1519,0.1806389419880179
1520,0.18178309502039014
1521,0.18290024588487241
1522,0.18400655164154417
1523,0.18512128621958182
1524,0.18620805417117725
1525,0.18727694836230757
1526,0.1883680948566162
1527,0.18948924196496134
1528,0.19065929221951317
1529,0.19182518436876012
1530,0.19300031877480017
1531,0.1941470593435334
1532,0.19531441784665227
1533,0.19647604626475165
1534,0.19761969877829416
1535,0.19875030288934947
1536,0.1998375675094812
1537,0.2009604928969843
1538,0.2021195812392958
1539,0.20326577975675128
1540,0.20441428490459906
1541,0.20556843584860005
1542,0.20671280105759932
1543,0.20784695021944072
1544,0.20896948084413403
1545,0.21008368913578684
1546,0.2112153739958804
1547,0.21235034743926312
1548,0.2134824550971637
1549,0.2145971072443069
1550,0.21571088650237666
1551,0.21678160053831894
1552,0.21780766457198117
1553,0.21884243020745398
1554,0.21987891830210549
1555,0.22095284476243685
1556,0.22206926373755564
1557,0.2231560961540692
1558,0.2241987185349874
1559,0.22526342404929423
1560,0.22629762667510406
1561,0.22733007313022377
1562,0.22836723598764835
1563,0.22933518526156577
1564,0.23026427993033025
1565,0.23122639764387276
1566,0.23219645421813825
1567,0.23317341884402398
1568,0.23416743415753433
1569,0.23514924004582394
1570,0.2361425938388076
