Wavelength,12FEB18
522,0.13021227120776369
523,0.13046672039539542
524,0.13071166074063564
525,0.1309974375581154
526,0.13126835055710562
527,0.13153211033226997
528,0.1317762988522534
529,0.13204142709835515
530,0.13230598530372698
531,0.1325422475842002
532,0.13276607615832428
533,0.13302891743627512
534,0.13328933242132726
535,0.1335288615892431
536,0.1337955060589121
537,0.13404780474290634
538,0.13428083255799775
539,0.13452258802924563
540,0.13477826201071053
541,0.13501791814419806
542,0.1352497617497342
543,0.13548656934133363
544,0.13571961618335493
545,0.13594138967236577
546,0.13617053387519673
547,0.1363895525478914
548,0.1366328514015486
549,0.136851980252979
550,0.13706426007393732
551,0.13729345391187575
552,0.13751944850438894
553,0.1377331084013118
554,0.137936695245526
555,0.13816809601663665
556,0.13839211523750639
557,0.13859765895546658
558,0.13880564673238488
559,0.13902837195322543
560,0.13923399793667177
561,0.13943441432239093
562,0.13961866315423443
563,0.13981353016106962
564,0.14000181812961401
565,0.14015931057258724
566,0.14032628627556762
567,0.14051939781255193
568,0.14070691299830518
569,0.14094054794672828
570,0.14118176993491724
571,0.14138041830235532
572,0.14155325781811237
573,0.14172690327686957
574,0.14186476636319142
575,0.1420337660984073
576,0.1421889312070948
577,0.14235625456098894
578,0.14251010895364782
579,0.14267182852615995
580,0.14285032762936248
581,0.14302142165442921
582,0.1431938867942316
583,0.1433712781103664
584,0.14357358383301672
585,0.1437743474003606
586,0.14395730310871147
587,0.1441149344170172
588,0.14433005336107524
589,0.14452478262633914
590,0.14468936096118162
591,0.1448727110118087
592,0.14499005831891182
593,0.14513902935804862
594,0.1452920721697038
595,0.14544447620109116
596,0.1456061369851333
597,0.14576853488110922
598,0.14592635813500543
599,0.14607890834559661
600,0.14625634427934875
601,0.1464511961398492
602,0.14662345178084532
603,0.14678727879713613
604,0.14694474509029226
605,0.14708470639066104
606,0.1472692533018081
607,0.1474630022589534
608,0.14764519338041648
609,0.14783690269913718
610,0.14801298431223178
611,0.1481916695592187
612,0.14839129465130002
613,0.1485873131193546
614,0.1487824748328215
615,0.14897468608904146
616,0.149163414676276
617,0.14937376807847488
618,0.14957163603859044
619,0.1497514659688573
620,0.14995085860732962
621,0.15014594424508607
622,0.15034488433589857
623,0.150561352100713
624,0.15075133669986557
625,0.15095029649068034
626,0.151160229652307
627,0.15137117514116505
628,0.15157658031187465
629,0.15177999578110699
630,0.15198996766929462
631,0.15218919930850663
632,0.15239162004082243
633,0.1526052164992077
634,0.15280736191179956
635,0.15299748058692167
636,0.15319842926746868
637,0.15340940342978365
638,0.15360689332767796
639,0.153829837262424
640,0.15405081402749968
641,0.1542529532560068
642,0.15444698475681148
643,0.15465267706755892
644,0.15486175368558208
645,0.15505505414810128
646,0.15527664481056092
647,0.1554638853383864
648,0.15567404751331113
649,0.15591056256471614
650,0.15613390625125934
651,0.15633082921617364
652,0.15651953370817637
653,0.15675448970878184
654,0.1569681694557001
655,0.15719876510832465
656,0.15742246939455437
657,0.1576474020546931
658,0.15788511390443108
659,0.15813392826816844
660,0.1583502654034755
661,0.15855769193901043
662,0.15878278588114728
663,0.1590334361267146
664,0.15924844949289646
665,0.15946456257996916
666,0.15968852460535224
667,0.15990075222772476
668,0.1601384759178171
669,0.16037539166228912
670,0.16060353160565727
671,0.16084802195063436
672,0.16108970351933885
673,0.1613248628581877
674,0.16155047878606843
675,0.16176366237343884
676,0.1619937535229464
677,0.16223365465562997
678,0.1624741958029545
679,0.16271355706831137
680,0.1629566165681924
681,0.16319623050762014
682,0.16344745625970775
683,0.16369510314924154
684,0.1639411657667398
685,0.1641885440575762
686,0.16442492968088582
687,0.16466993000443858
688,0.16492637338356173
689,0.16517618399652792
690,0.16543445935004913
691,0.1656695032262603
692,0.16589488934741214
693,0.1660978348806335
694,0.1662760424571288
695,0.16651810264478675
696,0.1668288061279836
697,0.16714706739701166
698,0.1673789528183644
699,0.16756060567298575
700,0.1677841864949123
701,0.16803524756643232
702,0.1683124088791313
703,0.16859179959863327
704,0.16882695481848226
705,0.1690901253456315
706,0.1693556782036197
707,0.16959797383427797
708,0.16987950558544318
709,0.17015009584549207
710,0.17040361566492965
711,0.17065006734365976
712,0.17090557067337628
713,0.17115630284370476
714,0.1713859684794938
715,0.17158494368458138
716,0.17189088410231068
717,0.17189916424963028
718,0.1719505461033773
719,0.1721459866487167
720,0.17251861579742836
721,0.17295235054478414
722,0.17331634990447747
723,0.17348555517948908
724,0.17362220314024673
725,0.17383162760111365
726,0.174134690807014
727,0.17443859128250375
728,0.17471874770297444
729,0.17497694844152265
730,0.17524847144593633
731,0.17556321569634165
732,0.17592412293850568
733,0.1763115624822379
734,0.17665747468546664
735,0.1769452161077057
736,0.17721436477269464
737,0.17753531151744034
738,0.17779682155258214
739,0.17805393302092454
740,0.1783132670819227
741,0.17856092768348217
742,0.1788206904407154
743,0.17910314656881418
744,0.17938890439664887
745,0.17964654124812948
746,0.17992149851690775
747,0.18019323954406233
748,0.18046606722713276
749,0.18073673811232643
750,0.18102436992668844
751,0.18132245351525875
752,0.1816085052000187
753,0.181884980176058
754,0.18216834095055304
755,0.18245956925259688
756,0.18273739827717353
757,0.1830378182366834
758,0.18332398051995163
759,0.1835282190012657
760,0.18376000935069237
761,0.1841338824223509
762,0.1845314366852149
763,0.18481116632395445
764,0.18511101520806164
765,0.18542366504389696
766,0.18571503850251936
767,0.18599652683703644
768,0.18622209920152155
769,0.1864487138550424
770,0.186725706165887
771,0.18700604855492642
772,0.1873063688235292
773,0.18760930775596413
774,0.18787598506146638
775,0.18815983822975654
776,0.18846322552143088
777,0.18875873675416255
778,0.1890398153833045
779,0.18932193096166983
780,0.18960296411421873
781,0.1898817935030945
782,0.19016410403058595
783,0.19046715111490922
784,0.1907739323519162
785,0.19104368881951353
786,0.1913123829164946
787,0.1915695994113849
788,0.19181631242012362
789,0.19205511998496771
790,0.1923039168042993
791,0.19257999672314927
792,0.1928838951033336
793,0.19320850121110328
794,0.19350392049955126
795,0.19377347100045414
796,0.19403324343341102
797,0.19428165320240026
798,0.19454902489255452
799,0.19483574692098704
800,0.1951278164906492
801,0.1953864287457146
802,0.19564850311097748
803,0.19593229120315442
804,0.1962238527090943
805,0.19653033943231724
806,0.196832822285833
807,0.1971125530180194
808,0.19736197650380335
809,0.19758629276764242
810,0.19778032005386445
811,0.19793702459280615
812,0.19809421218937706
813,0.1983063648634181
814,0.19846302387097922
815,0.19847523025662966
816,0.19864889382477857
817,0.1989384862867909
818,0.19925341193172375
819,0.19965578740575357
820,0.20000877504009326
821,0.20029321305021913
822,0.20052659237268283
823,0.2007328169737247
824,0.201038004300927
825,0.2012682050133985
826,0.2015257641919701
827,0.2017904635926551
828,0.202042144613076
829,0.2022724943322506
830,0.2024859356384484
831,0.202744257484631
832,0.20301222410934516
833,0.20331699736605652
834,0.20364145119443536
835,0.20391952538211508
836,0.2041774294501976
837,0.20444523231424475
838,0.2046979038248698
839,0.2049538045998539
840,0.20519973141672262
841,0.2054083837951137
842,0.20566261018718124
843,0.20592315421720947
844,0.20618004433217652
845,0.20644422884202493
846,0.20666392307553552
847,0.2068747356651678
848,0.20709411324945615
849,0.20732229685124567
850,0.20755387479084816
851,0.20776707536485362
852,0.20796241090859185
853,0.2081557165412112
854,0.20836578595928493
855,0.20859388857362907
856,0.20883159438296317
857,0.2090368183307835
858,0.20924060462734712
859,0.20942280604658323
860,0.20959814723593861
861,0.20981085850191925
862,0.2099954230477857
863,0.21015017571174804
864,0.21030595860541448
865,0.21054878581997474
866,0.21077428353110367
867,0.21098573058750333
868,0.21120205938667147
869,0.2113974693033128
870,0.21162613899307703
871,0.21185014161707508
872,0.21199045630507848
873,0.21218534531855734
874,0.2123637284216968
875,0.2125224774953489
876,0.21273052019353095
877,0.212924419183884
878,0.21311572255006572
879,0.2133171025441951
880,0.21352780722787557
881,0.21369730369707562
882,0.2138827655233891
883,0.21409352758213693
884,0.21424057666380958
885,0.21441147944445746
886,0.21465235660527868
887,0.21492377398315907
888,0.21510840699248165
889,0.2152932632217079
890,0.21545189733682624
891,0.215567570320596
892,0.21567177972535617
893,0.21578072323849135
894,0.2158761132917963
895,0.2159177332489737
896,0.2159522012430207
897,0.21607106382110683
898,0.21614412918873743
899,0.21628866610360012
900,0.2165873709750491
901,0.2167900658884201
902,0.21702752796165245
903,0.2171850269338558
904,0.21736695080650514
905,0.21754871670988485
906,0.217740894417463
907,0.21789887717626477
908,0.21803236299884352
909,0.21806681897053012
910,0.21825556188431994
911,0.21838768696227198
912,0.218599324976073
913,0.21878962102703645
914,0.21902356918919294
915,0.2192755980160876
916,0.2195123874719643
917,0.21971128692309289
918,0.2199730459472749
919,0.22030972517987812
920,0.2204886064773017
921,0.22066769927648053
922,0.22088984910747175
923,0.22105028071304003
924,0.221176111469999
925,0.22118978340788803
926,0.22132933660451024
927,0.2213120723678967
928,0.22118221855904222
929,0.22088487692277445
930,0.22053526952572255
931,0.22038298893792038
932,0.22021794119175683
933,0.2201246283012694
934,0.22046871169530793
935,0.22053660757971363
936,0.22068757329743444
937,0.22097514244904842
938,0.22127528083060585
939,0.22151933141059982
940,0.22183255117757622
941,0.2220705369772326
942,0.22235654909435942
943,0.22247953705716936
944,0.22266586602556043
945,0.2229256169594433
946,0.2230492291115651
947,0.22320934193610817
948,0.22350877662092306
949,0.22375068963370742
950,0.2238300731657311
951,0.22404247389252716
952,0.22430096880757067
953,0.2245141382257162
954,0.22472670503641534
955,0.22491934703160288
956,0.22502205313276485
957,0.225396766876919
958,0.22572948237832138
959,0.22581522538063906
960,0.22619708491200016
961,0.22647007803283
962,0.22681879775599736
963,0.22712438805114293
964,0.22769268227942624
965,0.22802195216459087
966,0.22849594120003835
967,0.22860110725082103
968,0.22900486475419707
969,0.2293608681291409
970,0.22963684378004393
971,0.22988100772237666
972,0.23002009233332588
973,0.23027927046012822
974,0.230547000482163
975,0.2307443628966498
976,0.23095121267386914
977,0.23117259178264837
978,0.23133950603602246
979,0.23158545746429995
980,0.2318164325029602
981,0.2321797480536078
982,0.23257125894392125
983,0.2328246464534007
984,0.23312939422821066
985,0.23328367679635556
986,0.23334818839288066
987,0.23350599354367632
988,0.23400492399441736
989,0.23422999521791726
990,0.23427565841564185
991,0.23440050954127759
992,0.2349030838416616
993,0.23470957783547763
994,0.23476052185550095
995,0.23544046281866163
996,0.23548867133935453
997,0.23541040010306707
998,0.23568148480965062
999,0.2360438927331027
1000,0.23599885987852467
1001,0.24058323394755562
1002,0.24075334792046602
1003,0.2409201083564937
1004,0.24113936305330227
1005,0.24135085120763286
1006,0.24152648270307342
1007,0.24173034158824744
1008,0.24195749822070092
1009,0.24213866783484644
1010,0.24233818151895684
1011,0.24245437718037144
1012,0.24265421299231524
1013,0.24288353023212536
1014,0.24305868809980627
1015,0.2432279147823277
1016,0.24345831178554517
1017,0.2436298096030583
1018,0.24379797839557554
1019,0.24397894917040555
1020,0.2441409470915964
1021,0.2443332591823833
1022,0.24449775095583448
1023,0.24468963057254645
1024,0.24492161949010316
1025,0.24509825819739278
1026,0.24529041913810326
1027,0.24548478316972536
1028,0.2456850603127661
1029,0.2458190071629586
1030,0.2459410416222484
1031,0.24611875816391796
1032,0.24628392978562977
1033,0.246461265526792
1034,0.246636783566575
1035,0.24681159099190905
1036,0.2469853584157219
1037,0.24713040961537097
1038,0.24731441093286202
1039,0.24748690761590308
1040,0.2476592894792435
1041,0.24788481744149315
1042,0.24807196969563203
1043,0.24824863808501707
1044,0.24841294385322246
1045,0.2486005287113583
1046,0.24874133553976696
1047,0.2488709378618613
1048,0.24906427686198437
1049,0.24919927946921336
1050,0.24937300093847706
1051,0.24948800999223408
1052,0.2496866973040489
1053,0.24987689244976766
1054,0.25009267251736234
1055,0.2502595912600674
1056,0.2504209972549876
1057,0.25058236515434124
1058,0.25082274419760536
1059,0.2509917530972383
1060,0.25111620214474933
1061,0.2512647810235402
1062,0.25138000737076377
1063,0.2514869131589871
1064,0.2516568512055319
1065,0.2518110854071056
1066,0.2519781261291788
1067,0.2521210035719818
1068,0.25227420787800897
1069,0.2524262703360532
1070,0.2525606753473291
1071,0.2527384102290497
1072,0.25291072794379094
1073,0.25308668932627937
1074,0.2532650608120661
1075,0.2534602118534375
1076,0.25362165763503947
1077,0.2537852873938086
1078,0.2539210926350815
1079,0.25406152624255773
1080,0.25421153306229827
1081,0.2543686050471147
1082,0.2544896928691888
1083,0.2546839598951106
1084,0.2548196088993029
1085,0.2549431854890563
1086,0.25509360711187246
1087,0.25524409548074467
1088,0.25538940628351653
1089,0.255545072477337
1090,0.2556819907391626
1091,0.2558428786737982
1092,0.25602328411041053
1093,0.2561774015139617
1094,0.2562901245841179
1095,0.25639340938346744
1096,0.25654094785841514
1097,0.2566854956319789
1098,0.2568620627072585
1099,0.25701291250135494
1100,0.25720493404299777
1101,0.25739518234068104
1102,0.25759508494593647
1103,0.2576958908114169
1104,0.2576606267915849
1105,0.25765707372465574
1106,0.2577968362631982
1107,0.2578742871745885
1108,0.2579645016380558
1109,0.25807122780566716
1110,0.2581655531332065
1111,0.2583400006597681
1112,0.2583593687651826
1113,0.25822670309953194
1114,0.25834517943324653
1115,0.2584695951750982
1116,0.2580566305888883
1117,0.258105525594897
1118,0.25790850871551935
1119,0.2583609232833979
1120,0.2587286137569039
1121,0.2591424439097241
1122,0.2593298186744275
1123,0.2596565724792315
1124,0.25994839856899893
1125,0.2599301016389436
1126,0.2601582247685442
1127,0.26028913077135213
1128,0.2606225335630876
1129,0.26085528368900285
1130,0.26087661278863433
1131,0.26091188721976905
1132,0.2613303248024315
1133,0.26136602680003934
1134,0.26135893303278834
1135,0.26140483287997474
1136,0.2615661294003047
1137,0.26158432463985476
1138,0.261764118478237
1139,0.26189928659620504
1140,0.2620573805416927
1141,0.2621832723685256
1142,0.2623001543326581
1143,0.2624200178920093
1144,0.2625690886076047
1145,0.2627189280442196
1146,0.2629107305975774
1147,0.2631227759875423
1148,0.2633926291134833
1149,0.2636690054086351
1150,0.2639819547177294
1151,0.26433577967080185
1152,0.2644827201679377
1153,0.2647281592683431
1154,0.264992096408885
1155,0.2652370281477912
1156,0.2654842356320729
1157,0.26571021021716373
1158,0.2660202550519445
1159,0.2661976039194693
1160,0.2664548878483372
1161,0.26668463789892216
1162,0.2668919769379486
1163,0.2671088026452776
1164,0.26727252340831087
1165,0.2674432024953222
1166,0.26764972198027565
1167,0.2678340492711078
1168,0.2679899654700885
1169,0.2682154033408902
1170,0.2685094703038079
1171,0.2687829258724552
1172,0.2690246623060213
1173,0.26926090032444283
1174,0.26949742327922105
1175,0.26966860859622666
1176,0.2698181494509911
1177,0.26997299366773103
1178,0.2701208197828732
1179,0.2702988090384069
1180,0.27045731913476456
1181,0.2706443629168327
1182,0.2708101640969748
1183,0.27099171924632476
1184,0.2711526547331694
1185,0.2713343647899583
1186,0.2715137911760611
1187,0.27169718499661655
1188,0.27189553681010475
1189,0.2721102477992081
1190,0.2722953925757509
1191,0.27248388592924283
1192,0.2726577216332102
1193,0.2728091430348577
1194,0.2729827687374733
1195,0.2731622388745342
1196,0.273303036744821
1197,0.2734489917556585
1198,0.27361466563667103
1199,0.2737989493247535
1200,0.27398253208028084
1201,0.274195370307505
1202,0.2743888529520137
1203,0.274577530209987
1204,0.27476272480396957
1205,0.27496463219348216
1206,0.27515651297367716
1207,0.2753595108879323
1208,0.27556951416961734
1209,0.27574038308144316
1210,0.27587859699525324
1211,0.2760529171371973
1212,0.27622199447384943
1213,0.2764060201884853
1214,0.27659323584545886
1215,0.2768077072583584
1216,0.27702472622760416
1217,0.27720013549040173
1218,0.27737068783243335
1219,0.27756218236818214
1220,0.27772966950550915
1221,0.2779291945779578
1222,0.2781315492389001
1223,0.2783633595391428
1224,0.27856029495026335
1225,0.2787575431238238
1226,0.2789446119345917
1227,0.2791068622625315
1228,0.2792928640999689
1229,0.2794783890131178
1230,0.2796589367884467
1231,0.2798350270482862
1232,0.28001596368893883
1233,0.2801835037676917
1234,0.2803739104399222
1235,0.28058724154746184
1236,0.28078139793925627
1237,0.2809516083489668
1238,0.28110276220165537
1239,0.28128054122563906
1240,0.2814742003365212
1241,0.2816733487403406
1242,0.2818852740098211
1243,0.28207434946952925
1244,0.28226699720421117
1245,0.282447570817657
1246,0.2826059848699465
1247,0.2827619223702905
1248,0.28293099378148395
1249,0.28310155871066495
1250,0.2832597715589497
1251,0.28343295617232
1252,0.2836178463948538
1253,0.2838121572994534
1254,0.28402617484056847
1255,0.284213729498403
1256,0.2844226304169913
1257,0.28460549287789816
1258,0.28473279179808847
1259,0.2848834684750238
1260,0.28504368134502583
1261,0.28520490159007006
1262,0.2853885864696725
1263,0.28559749679195695
1264,0.2857856041349641
1265,0.28597729572344793
1266,0.286171247127869
1267,0.28635193352462684
1268,0.28656045582702117
1269,0.2867847090144453
1270,0.28698899376677633
1271,0.28714881512558643
1272,0.2873376310377095
1273,0.287517685817161
1274,0.2876934654925302
1275,0.28786314670289176
1276,0.2880224573390534
1277,0.2881405110187885
1278,0.28829150528250125
1279,0.28846281183449096
1280,0.2886396444746732
1281,0.28879952736985787
1282,0.2889680349511306
1283,0.2891514606055066
1284,0.28932974714655246
1285,0.2894929470101288
1286,0.2896788427593325
1287,0.28984444765205253
1288,0.29000177998776133
1289,0.29015467433939224
1290,0.2903234827709141
1291,0.2904720490429413
1292,0.29061001393618086
1293,0.29076249410519317
1294,0.2909332604734117
1295,0.2911158056425665
1296,0.29129463645399356
1297,0.2914634328749784
1298,0.29160496356489285
1299,0.29174289139293197
1300,0.2919053844731032
1301,0.29206394337090513
1302,0.2922215045822527
1303,0.29240706723877413
1304,0.29262077845096757
1305,0.2928062693900234
1306,0.2929644513542654
1307,0.29310588576833346
1308,0.29324247321865765
1309,0.2933321695461413
1310,0.29349869818503127
1311,0.2936960542002137
1312,0.29384845344777544
1313,0.29394550314580176
1314,0.29404776460903825
1315,0.2941262783410538
1316,0.29421682050320885
1317,0.2943272054631741
1318,0.2944473057980125
1319,0.2945783262006285
1320,0.29469230929820406
1321,0.29483036842134186
1322,0.29492133798048714
1323,0.294964722616442
1324,0.29505224455004175
1325,0.29516603882557146
1326,0.29524729883750434
1327,0.2955150515047039
1328,0.295649149327782
1329,0.29580921259230203
1330,0.29587762369414444
1331,0.2960565515490745
1332,0.2960149810680761
1333,0.29596789478415236
1334,0.2960729187664624
1335,0.2963117663923724
1336,0.29654167801049913
1337,0.2967542424842034
1338,0.29693678926775974
1339,0.29700997190149375
1340,0.2969485595374536
1341,0.297169002228214
1342,0.2972688100173369
1343,0.2973157449157216
1344,0.2973729590008477
1345,0.2974798366216201
1346,0.29786572769437725
1347,0.29748475101249783
1348,0.2974626897639001
1349,0.2974768692439315
1350,0.2965413259186713
1351,0.2968640906862119
1352,0.2969265107987808
1353,0.2970080336780954
1354,0.29701696880609213
1355,0.2970776493345381
1356,0.2973157951297482
1357,0.2960860724291679
1358,0.2948219418543838
1359,0.295172250937887
1360,0.2935828100806831
1361,0.2944189949350599
1362,0.29575513636565737
1363,0.2958936732013464
1364,0.29674562833713164
1365,0.2966833138161451
1366,0.2963877927575623
1367,0.29670667700494613
1368,0.29662860618132947
1369,0.2972602979079169
1370,0.29610439392699256
1371,0.2963433658826015
1372,0.29537292486350236
1373,0.2941238669860568
1374,0.2933200088685615
1375,0.29264237630892476
1376,0.29287102151027944
1377,0.2924657109647469
1378,0.29172078787515937
1379,0.29052805296170714
1380,0.2901887538542201
1381,0.2900194845008743
1382,0.2910905558122791
1383,0.29029520967620526
1384,0.2899801780490437
1385,0.2891105317765761
1386,0.28877981565537086
1387,0.2882411582565607
1388,0.28674069226844456
1389,0.28639778962402745
1390,0.28599238707750224
1391,0.28538103469686393
1392,0.28406096528262714
1393,0.28386157435247045
1394,0.28440319450338664
1395,0.2836724929549904
1396,0.28408967861353746
1397,0.2842288264367555
1398,0.2846097659832684
1399,0.28305223336930907
1400,0.2833416459519096
1401,0.2828796877364171
1402,0.2823450202587745
1403,0.2816760247540061
1404,0.28058713777630484
1405,0.2799492793582981
1406,0.27976503606138653
1407,0.2790315147812322
1408,0.27849266692507596
1409,0.278341192712139
1410,0.2781127709449792
1411,0.27836224002240795
1412,0.27864573702535206
1413,0.2791646690189578
1414,0.27965016021970585
1415,0.27987964547092076
1416,0.28027787233296453
1417,0.2808666757875298
1418,0.2815252860548857
1419,0.28258007853461675
1420,0.28339924470145056
1421,0.28411249717727793
1422,0.2851354399319695
1423,0.2853343571935991
1424,0.285438693768282
1425,0.286041165221191
1426,0.2863784588451246
1427,0.286701834393509
1428,0.28724149563629436
1429,0.28786704931079876
1430,0.2885288671823811
1431,0.2891824071666857
1432,0.28983575039204196
1433,0.29049131541289464
1434,0.29107116179281045
1435,0.29172168919582625
1436,0.2923638015009862
1437,0.29307281403562846
1438,0.2936882393301355
1439,0.29420201276289426
1440,0.29479861415575376
1441,0.29539746732944294
1442,0.29588970093548606
1443,0.2964153678920506
1444,0.2967890467140755
1445,0.29685847747523936
1446,0.2969659783322901
1447,0.2975269867522856
1448,0.2985870155524208
1449,0.2989642333257865
1450,0.29937864287069654
1451,0.2999752005720139
1452,0.30073121135970604
1453,0.30097616037987746
1454,0.30112126258910793
1455,0.301314357093254
1456,0.30154310682110536
1457,0.3017013139184632
1458,0.3018511096432439
1459,0.3020085593313981
1460,0.30217195545641584
1461,0.3023386065108995
1462,0.3024794886388755
1463,0.30267937408847906
1464,0.3028725854663202
1465,0.30311024548000276
1466,0.3034028112644838
1467,0.30365411803381276
1468,0.30374459796436326
1469,0.30397270305217217
1470,0.30430119195928096
1471,0.3047829533509323
1472,0.30541785128241206
1473,0.30579813981107923
1474,0.30611857983517315
1475,0.3064326727368235
1476,0.30667920446959296
1477,0.3069724097518702
1478,0.3073045417186143
1479,0.30775302850486214
1480,0.30823841963973425
1481,0.30850466563074114
1482,0.3087184671620211
1483,0.30892000574778655
1484,0.3091492253357023
1485,0.3093295481626712
1486,0.30955992076685857
1487,0.3099084021601732
1488,0.3101217689328131
1489,0.31060320984331674
1490,0.311125106808012
1491,0.3114722649056155
1492,0.311658843806541
1493,0.3118400362546892
1494,0.3121294312511375
1495,0.31242883909119024
1496,0.3127373760809964
1497,0.31284187973340244
1498,0.31322759676949646
1499,0.31349265402507087
1500,0.3136666523311566
1501,0.31381805575117466
1502,0.31401958437109073
1503,0.31426913553276764
1504,0.3144954204860388
1505,0.31475191736615316
1506,0.3151332160474052
1507,0.31538439671107615
1508,0.3156563625389177
1509,0.31596406165855206
1510,0.3162414261842293
1511,0.31648836601292774
1512,0.31680674926452135
1513,0.3170590495454057
1514,0.3172785554568054
1515,0.3175257092543333
1516,0.31778410920396777
1517,0.31804169765401835
1518,0.31831794039145567
1519,0.3185714805176847
1520,0.3188312326169043
1521,0.3190990431090247
1522,0.31937322268405177
1523,0.3196466091143244
1524,0.31989723691727817
1525,0.32015335262613004
1526,0.3203908566632647
1527,0.3205984312440516
1528,0.3208115076110162
1529,0.3210077299448665
1530,0.3212161656741183
1531,0.32142836789476964
1532,0.3216326857718395
1533,0.32184037840168644
1534,0.32205441666226564
1535,0.32224192521080836
1536,0.32244710683736133
1537,0.32268120249857357
1538,0.3228887155821209
1539,0.323067052043991
1540,0.32323838940771066
1541,0.323397602040006
1542,0.323566626321052
1543,0.3237697194204469
1544,0.323952906363049
1545,0.32414036021378706
1546,0.32430735463378435
1547,0.3244621890391564
1548,0.3246346380407611
1549,0.3247908610083254
1550,0.3249568631508855
1551,0.3251184756844557
1552,0.3252827649608457
1553,0.3254217489887648
1554,0.32553334626739805
1555,0.32570264532751364
1556,0.32587955279150665
1557,0.32601618109301733
1558,0.32618885162380923
1559,0.32637618626378423
1560,0.3265228398868374
1561,0.3266887123998009
1562,0.3268619959899389
1563,0.3269712736884583
1564,0.32708536349284095
1565,0.32724179836121275
1566,0.3273813758096795
1567,0.327523149727294
1568,0.3276551224828428
1569,0.3277406355881557
1570,0.3278557963993667
1571,0.328046189253355
1572,0.32820834685417927
