Wavelength,20MAY18CSIRO
652,0.5329290148896506
653,0.5334786941525503
654,0.5340617465634067
655,0.5346954844376799
656,0.5353364519048304
657,0.5358849724123065
658,0.5363964532210371
659,0.5369304974311903
660,0.5374769894809811
661,0.5380681373067971
662,0.5386898386165602
663,0.5393226571307888
664,0.5399419326501909
665,0.5405510226851127
666,0.5411577094310804
667,0.5417775236576584
668,0.5424208262851821
669,0.5430600190351307
670,0.5436909416037325
671,0.54435444822917
672,0.5450237224541287
673,0.5456841343517016
674,0.5463350279724971
675,0.5469877047349408
676,0.5476335015697519
677,0.5482895490610297
678,0.5490007015008785
679,0.5496989395523841
680,0.5503919941647103
681,0.5510915957197933
682,0.5517777634830949
683,0.5524978860811484
684,0.5532580196372765
685,0.55402588335428
686,0.5546946212326173
687,0.5554494912564918
688,0.5562240633305434
689,0.5569129459319445
690,0.5576373479611301
691,0.5584090388490772
692,0.5591830011910081
693,0.5599618231743317
694,0.5607106997355595
695,0.5614477517373913
696,0.5622145909240351
697,0.562992498955686
698,0.5637778691477299
699,0.5645659152636274
700,0.5653356236107769
701,0.5661348139876716
702,0.5669425191452192
703,0.5677252079000968
704,0.5685262583884239
705,0.5693285722552247
706,0.5701565055700137
707,0.5710379327590221
708,0.5718434511873798
709,0.572635978767442
710,0.5734576217180896
711,0.574254036196742
712,0.575096907310668
713,0.5759423658595154
714,0.5767295214527218
715,0.5775708500734701
716,0.5783340082111963
717,0.5788690982701504
718,0.5795855909929817
719,0.5803609832134539
720,0.5812264011152898
721,0.5821460779408897
722,0.5829980379984597
723,0.5837218236863218
724,0.5844206466757241
725,0.58521709042029
726,0.5860383993052198
727,0.5867967144126721
728,0.5875153152056616
729,0.5882908271598223
730,0.5890302357657452
731,0.5897584577832147
732,0.5905080196036196
733,0.5912772022799794
734,0.5920216894526509
735,0.592737901058603
736,0.5934238531545738
737,0.5940493564815184
738,0.5947444382189639
739,0.5955243695963992
740,0.5962466139248671
741,0.596917446822561
742,0.5975623878004428
743,0.5982037813724126
744,0.5988584389117159
745,0.5995078806380689
746,0.6001113680329385
747,0.600671152531483
748,0.6012458734958607
749,0.6018286599845031
750,0.6024048015745873
751,0.6029551852253394
752,0.6035176721029613
753,0.6040619937776901
754,0.6045694500108582
755,0.6050870234602991
756,0.6056371330514395
757,0.6062080785630473
758,0.6069701710073693
759,0.6072109068062344
760,0.607515975033034
761,0.6076900151940519
762,0.608028850485771
763,0.6084881668339671
764,0.6091554860024629
765,0.6096902970850674
766,0.6100440218453476
767,0.6106310666290927
768,0.6109899336234943
769,0.6113305731314963
770,0.6117042370021324
771,0.612046422535365
772,0.6123462087169362
773,0.6126546394442677
774,0.6129739264471898
775,0.6132698614557632
776,0.6135507258405647
777,0.6139228680578477
778,0.6142404143580215
779,0.6145271192161236
780,0.6148497152352826
781,0.6151565685615886
782,0.615445366685015
783,0.6157103270915826
784,0.6159457216146836
785,0.6162464060828268
786,0.6165147939804879
787,0.6166976117706191
788,0.6168789359447503
789,0.6170612130713504
790,0.6172464972141666
791,0.6174413310273696
792,0.6176859637411904
793,0.6179051121127602
794,0.6180931618628117
795,0.6182892685875842
796,0.6184235028195358
797,0.6186053022755008
798,0.6188469178362035
799,0.6189942624764131
800,0.6191575072678969
801,0.6193181060332992
802,0.6194425479009052
803,0.6195491904817936
804,0.6196822394003991
805,0.6198547241994242
806,0.6200467079967654
807,0.6201511772932345
808,0.6202421538797696
809,0.6203023243519216
810,0.6202251525241694
811,0.6201291710478527
812,0.6200063265898657
813,0.6198562230003052
814,0.619731768486871
815,0.6195806282666966
816,0.6194406392946364
817,0.6193754732535396
818,0.6193825045526383
819,0.6194733702304467
820,0.6195765834168626
821,0.6195738693322048
822,0.6194052033958198
823,0.6192604162161894
824,0.6192512554255117
825,0.61931681453976
826,0.6193260931109582
827,0.6192847947953001
828,0.6192160000693658
829,0.619079473262912
830,0.6190083278468698
831,0.6190202658421581
832,0.619065160348151
833,0.6190678501582306
834,0.6190358251374121
835,0.6190012037808861
836,0.6190025931243485
837,0.61897717448468
838,0.6189241953283413
839,0.6188617941683926
840,0.6188216781039924
841,0.6187648119629993
842,0.6186701023687632
843,0.6185573220803458
844,0.618554516340147
845,0.618528460296722
846,0.6184688638401775
847,0.6184180617847503
848,0.6183622823821199
849,0.618294035340133
850,0.6182148013971215
851,0.6181385094223263
852,0.6181071139205182
853,0.6180245472693762
854,0.6179074532621867
855,0.6177942539875639
856,0.6177509437925378
857,0.6176979472368636
858,0.6176958983187923
859,0.6176658794040574
860,0.6177237095056862
861,0.6176526951727834
862,0.6176168388220595
863,0.6176106611147439
864,0.6175845296860737
865,0.6175033508075534
866,0.6174366390407161
867,0.6174805243999003
868,0.6175612866985946
869,0.6176731765851395
870,0.6177113119557105
871,0.6177207724953493
872,0.6177426651250126
873,0.617796532159973
874,0.6178595742977908
875,0.6178550295670934
876,0.6178725121921418
877,0.6179970206771486
878,0.6180731939388938
879,0.6181666351514975
880,0.6181760411916318
881,0.6182344790465958
882,0.6182623696613841
883,0.6182499603724081
884,0.6182741162218006
885,0.6182852618654618
886,0.6183507562953415
887,0.6183534515144519
888,0.6182634067135045
889,0.6182110517148974
890,0.6182522120088123
891,0.6182688114802021
892,0.6181812797513685
893,0.6180998998433789
894,0.6181077592912418
895,0.618222040458752
896,0.6182146043838794
897,0.6182042227808053
898,0.618234485790756
899,0.6183176410368167
900,0.6184358883373904
901,0.6185631614550631
902,0.618625375511669
903,0.6186490777830578
904,0.6187259783035995
905,0.6187822367835992
906,0.6189315004968725
907,0.6191123808906319
908,0.6190580416028274
909,0.619176779144065
910,0.6193300130576811
911,0.619379293370139
912,0.6193905974641775
913,0.6196624905238767
914,0.6198764116806615
915,0.619795245881308
916,0.619837292056798
917,0.6199746359240614
918,0.6200503076402729
919,0.6199932933778689
920,0.6202683932600693
921,0.6203802271660492
922,0.6204162957269707
923,0.6206516968261193
924,0.6206065368492703
925,0.620726576698059
926,0.6210064447513864
927,0.6210809853450021
928,0.621093683567698
929,0.6209788279253032
930,0.6208548571758685
931,0.621058254768334
932,0.6211788741595115
933,0.6212136939607932
934,0.6212662546103208
935,0.6214644619652919
936,0.62181166365444
937,0.6220446206161745
938,0.6221106813819208
939,0.6223750622463463
940,0.6226554437590176
941,0.6227090144977738
942,0.6225844020472573
943,0.6230457406317947
944,0.623183752000765
945,0.6230412553026965
946,0.622940108155934
947,0.6230303855803552
948,0.6231178689136698
949,0.6232450204383801
950,0.623490564592297
951,0.6236813705283928
952,0.6239372679036088
953,0.6242699023348568
954,0.6245947005769615
955,0.6246676526564178
956,0.6247574620304354
957,0.6250308396432532
958,0.625476759998396
959,0.6256383381442806
960,0.6257376972232512
961,0.6259498548337896
962,0.6262993829461794
963,0.6263305137412342
964,0.6264518743051499
965,0.6268042211856271
966,0.6271888198072962
967,0.6271242931991907
968,0.6275744534724585
969,0.6283933913542127
970,0.6283219442542471
971,0.628529676697742
972,0.6286945966340146
973,0.6287633601188843
974,0.6292097994043119
975,0.6295593717839377
976,0.6298920879500902
977,0.6302691608066923
978,0.6303830343542278
979,0.6310815281717522
980,0.6315330158967407
981,0.6314592549303851
982,0.6317651763098912
983,0.6318586635781972
984,0.6321899032120314
985,0.6324410694171535
986,0.6331247107325881
987,0.633305348244678
988,0.6332097588279495
989,0.63364849155605
990,0.6341291522339264
991,0.634107000959421
992,0.6344337393128666
993,0.6346010330663269
994,0.6352081021358403
995,0.6353730830130434
996,0.6357217113317079
997,0.6363106668612759
998,0.6362539564286561
999,0.6360703717515171
1000,0.6361701824529836
1001,0.6473079333930001
1002,0.6477331359453109
1003,0.6480267634770132
1004,0.6481879092026336
1005,0.6483105753774305
1006,0.6488944709616151
1007,0.6492647839270425
1008,0.6495174169112429
1009,0.6499312129733489
1010,0.6503507698592677
1011,0.6506233656592213
1012,0.6509159851016943
1013,0.651159358932088
1014,0.6514824292853225
1015,0.65180429547664
1016,0.6520979256097975
1017,0.6524245376477835
1018,0.6527410503882419
1019,0.6531272474464325
1020,0.6533927361261075
1021,0.6536059986142018
1022,0.6540556734094192
1023,0.6544769257866815
1024,0.6547033665940409
1025,0.6551604449442213
1026,0.6555072832982245
1027,0.6556567424341351
1028,0.6560131021814589
1029,0.6563357550119558
1030,0.6566369221597688
1031,0.656995750708971
1032,0.6574374644144215
1033,0.6577684374530471
1034,0.6581060468612274
1035,0.6584330843128429
1036,0.6586773355345407
1037,0.6590832691285623
1038,0.6595096585360248
1039,0.659802173335005
1040,0.6600330389548418
1041,0.6602628087871029
1042,0.6604668759469379
1043,0.6607661014753291
1044,0.661139120075906
1045,0.6616368010602842
1046,0.6619219725511675
1047,0.6622881869999058
1048,0.6627343230240503
1049,0.6630594282512995
1050,0.6633835990618367
1051,0.6637360654657414
1052,0.6640647820104372
1053,0.6643249074917165
1054,0.6647733174554709
1055,0.6650094712396436
1056,0.6652084578628628
1057,0.6656304721904983
1058,0.665908739571817
1059,0.6663565003907063
1060,0.6666549537316777
1061,0.6670044596097259
1062,0.6673228918561808
1063,0.6676443168755757
1064,0.6678947452802251
1065,0.6682422048232377
1066,0.6686398989366391
1067,0.6690985515709607
1068,0.6696150660730481
1069,0.6699366622510357
1070,0.6701510823281918
1071,0.6703544101599936
1072,0.6705480351557855
1073,0.670875674609473
1074,0.671297187075235
1075,0.6717474941400294
1076,0.6721665200796372
1077,0.6725375082858177
1078,0.672865760444868
1079,0.6731662365362301
1080,0.6735714144818327
1081,0.6739713168442849
1082,0.6743346587194875
1083,0.6747053269120366
1084,0.6750257697915377
1085,0.6754828670964225
1086,0.6759945038826991
1087,0.6764498126110453
1088,0.6769394050554021
1089,0.6772056761569908
1090,0.6773416067452274
1091,0.6776979858036243
1092,0.6780285158532435
1093,0.6783292117958958
1094,0.6787051614704095
1095,0.6791889527403655
1096,0.6795456297028382
1097,0.6799284018478634
1098,0.6804535412824497
1099,0.6809976384962209
1100,0.6814814724431711
1101,0.6818998830154468
1102,0.6821134563442633
1103,0.6823691932216059
1104,0.6826119561824179
1105,0.6827636002458182
1106,0.683116087228892
1107,0.6835845989510623
1108,0.6841820156900131
1109,0.6846733680818039
1110,0.6851801828315436
1111,0.6856264647302206
1112,0.6858008302635169
1113,0.6858975371799747
1114,0.6859508382367054
1115,0.6861958048685044
1116,0.6862872184271107
1117,0.6863412643258122
1118,0.6866455262948081
1119,0.6868595444847141
1120,0.6875229996273715
1121,0.6883975904352638
1122,0.689245085368259
1123,0.6898243272782734
1124,0.6900333515172353
1125,0.6904267803629238
1126,0.6909735469629793
1127,0.6913461373059975
1128,0.6918255578110205
1129,0.6924703973484744
1130,0.6928747850001667
1131,0.6932411000824169
1132,0.6937049478615818
1133,0.6939275559969593
1134,0.6944309094933702
1135,0.6949787685552804
1136,0.6951978273471182
1137,0.695492517843489
1138,0.6958173258759764
1139,0.6959477801043862
1140,0.6960715482239254
1141,0.6961890058115486
1142,0.6965360978079435
1143,0.6970680220086439
1144,0.6974697075177618
1145,0.6978306995911358
1146,0.6982355448355659
1147,0.6985368384458523
1148,0.698665528035053
1149,0.6990634027079675
1150,0.6995896278076729
1151,0.7001840774668493
1152,0.7008643652260924
1153,0.7012797438279165
1154,0.7017337615379741
1155,0.7021446117136355
1156,0.7023956907749117
1157,0.7025624922836023
1158,0.7028357472594968
1159,0.7030906415119282
1160,0.7033146839656207
1161,0.7035616525179715
1162,0.7038253840384265
1163,0.7039906786614605
1164,0.704305695108237
1165,0.7048127686876837
1166,0.7051525024356808
1167,0.7054683316219448
1168,0.705790339376486
1169,0.7061778068023754
1170,0.7065620538475418
1171,0.7069784083321566
1172,0.707419848230807
1173,0.7077735229651676
1174,0.7081264829348038
1175,0.7084662835074919
1176,0.7087676493843686
1177,0.7090965183839237
1178,0.7094353915681341
1179,0.7097667554105521
1180,0.7100900180935864
1181,0.7104370591186738
1182,0.7108013809442302
1183,0.7111545472354761
1184,0.7115655442993871
1185,0.7118726597947194
1186,0.7120368539005907
1187,0.7123473411572928
1188,0.71269870976828
1189,0.7130009566947426
1190,0.7134124176232424
1191,0.713807771861934
1192,0.7140982813838748
1193,0.7143575400278156
1194,0.7145751627196186
1195,0.7147117803701131
1196,0.7149189628743111
1197,0.7151478140670459
1198,0.7153798576971206
1199,0.7156792182400225
1200,0.7159173028159846
1201,0.7161082378466762
1202,0.7163465942751664
1203,0.7165796525815744
1204,0.7168339375937407
1205,0.7170932146617047
1206,0.7173826258544401
1207,0.7177492530536719
1208,0.71803710297879
1209,0.7183458874592817
1210,0.7185727054535836
1211,0.7187065070193512
1212,0.7188280088435482
1213,0.7190325543796201
1214,0.7192620635777822
1215,0.7194406900886369
1216,0.7196567929424295
1217,0.7199017240370917
1218,0.7201971219353791
1219,0.7204386463873108
1220,0.7205527755619031
1221,0.7208082504657293
1222,0.7211937699267178
1223,0.7214473279008179
1224,0.7217233865325445
1225,0.7219228571651992
1226,0.7219673270265271
1227,0.7220959674324554
1228,0.7221982941075644
1229,0.7223581063364746
1230,0.7225228317108351
1231,0.7228158107562652
1232,0.7230375854239875
1233,0.7233926322539406
1234,0.7236811304211244
1235,0.7239964812408148
1236,0.724206838902778
1237,0.7243656064811702
1238,0.7245508112706847
1239,0.7246729187108486
1240,0.724839013586297
1241,0.7250188196214614
1242,0.7252411928182194
1243,0.7254705955528015
1244,0.7256298849683399
1245,0.7257784945074525
1246,0.7259384650011473
1247,0.7261300577775907
1248,0.7263538725951547
1249,0.7266412739376881
1250,0.7268121345960391
1251,0.726898352891802
1252,0.7270426414191076
1253,0.7271946864224633
1254,0.7273849774008762
1255,0.7275269723620867
1256,0.7276415847151478
1257,0.72782523635018
1258,0.7279462161524234
1259,0.7281203187834594
1260,0.7284637724822175
1261,0.7285875720124062
1262,0.7285327842292367
1263,0.7286540717245851
1264,0.7288206785718168
1265,0.7289305246158524
1266,0.7291569133125437
1267,0.7292724307081859
1268,0.729146138912976
1269,0.7291817506726938
1270,0.7292937789802543
1271,0.7293812121436564
1272,0.7295496757182064
1273,0.7296517164271679
1274,0.7296891815866862
1275,0.7297141274571329
1276,0.7298275232917507
1277,0.7299703682753681
1278,0.7300862178071066
1279,0.7302520252187544
1280,0.7303885168647842
1281,0.730511445741844
1282,0.7305801842234796
1283,0.7306453744016862
1284,0.7306939880730557
1285,0.7307047592778282
1286,0.7306717642778933
1287,0.7306273260807192
1288,0.7305679000205413
1289,0.7303680525992334
1290,0.7303256931731874
1291,0.7303862450106214
1292,0.7304061851997152
1293,0.7304845912655681
1294,0.7304885910856795
1295,0.7304156777636218
1296,0.7303859652912422
1297,0.7303544509188186
1298,0.7302840944713417
1299,0.7301770509916071
1300,0.7300572859639229
1301,0.7300001754510814
1302,0.7298899704724697
1303,0.7297933195401113
1304,0.7298939491961782
1305,0.7299447741726601
1306,0.7298908450419715
1307,0.7298096087713638
1308,0.7297397659467493
1309,0.7296625067553044
1310,0.7295520428856699
1311,0.7294935415605761
1312,0.7294813444608449
1313,0.7294352143952723
1314,0.7294167896048277
1315,0.7293640926472673
1316,0.7292781459823781
1317,0.7291844211877512
1318,0.7290755718919246
1319,0.7289628253466898
1320,0.72880428547325
1321,0.7286848263651718
1322,0.7286221126437815
1323,0.7284848333452666
1324,0.728398467583028
1325,0.7283661910729484
1326,0.7282260918940718
1327,0.7280289198046812
1328,0.7278625831586827
1329,0.7276385892557407
1330,0.7274505807729651
1331,0.7273167247794443
1332,0.7271300322262304
1333,0.7269086855752527
1334,0.7266979723952294
1335,0.7264594834131627
1336,0.726372542679869
1337,0.7261555087186162
1338,0.7260350082730691
1339,0.725993645293194
1340,0.7259105731857327
1341,0.725651097139253
1342,0.7255026592368476
1343,0.7254596355019137
1344,0.7253095839951109
1345,0.725132530853486
1346,0.7248412998291794
1347,0.7244411510861238
1348,0.7239168001122637
1349,0.7236623734952584
1350,0.7233849301676802
1351,0.7227480193794965
1352,0.7218789727226804
1353,0.7210900602713513
1354,0.7200441995761228
1355,0.7194534315111994
1356,0.7202351066293479
1357,0.7203894058272657
1358,0.7194641061347613
1359,0.7198004663063936
1360,0.7173259170221215
1361,0.7181591656909943
1362,0.7180000558513788
1363,0.717330181881508
1364,0.7140804248788054
1365,0.7143495044639631
1366,0.7161195438184003
1367,0.7121690478847783
1368,0.7047785946114384
1369,0.7031098343583565
1370,0.704539231904022
1371,0.7024707459098257
1372,0.7025375110742477
1373,0.7021891206780123
1374,0.7048889615173243
1375,0.7036584121442769
1376,0.7015443911644591
1377,0.7005905632184386
1378,0.7002859530326333
1379,0.6994732386298899
1380,0.698590617074261
1381,0.6954167161866951
1382,0.6925050372265809
1383,0.6892013306998919
1384,0.6871006644282597
1385,0.6839728797891449
1386,0.6813880605537771
1387,0.6780313662583936
1388,0.6765203981360625
1389,0.6770095212299362
1390,0.6753760440454986
1391,0.6753266625990416
1392,0.6748553501149434
1393,0.6743588093119681
1394,0.6727149138917851
1395,0.6703393888175995
1396,0.6690354764664105
1397,0.6679632748644176
1398,0.6663968552258414
1399,0.6646375104604391
1400,0.6646395625443425
1401,0.6630646582985255
1402,0.6621342372990864
1403,0.6607824132617678
1404,0.6585099596480448
1405,0.6562282640437778
1406,0.6537429367726793
1407,0.6510157063157032
1408,0.6484063070962358
1409,0.6461597915938687
1410,0.6443497647220865
1411,0.6436271420086893
1412,0.6430802482052362
1413,0.6435997245011904
1414,0.6443573015272637
1415,0.64597279107604
1416,0.6473718037450139
1417,0.6478468706043298
1418,0.6491570098709524
1419,0.6510621503325966
1420,0.6530904366927138
1421,0.654242327018955
1422,0.6551314075511229
1423,0.6563510757052831
1424,0.6578184877637726
1425,0.6588352772809285
1426,0.6596293962942057
1427,0.6603609985784569
1428,0.6608345789543868
1429,0.6614185908937099
1430,0.6617126507505819
1431,0.6620077449498286
1432,0.6622082819833591
1433,0.6625198498977569
1434,0.6626520613218497
1435,0.6628127982632191
1436,0.6631049960156633
1437,0.6633072886381505
1438,0.6633466620587802
1439,0.6634497154768954
1440,0.6636316083979057
1441,0.6637982375888423
1442,0.6637688905464636
1443,0.6639863142804966
1444,0.6644981623118104
1445,0.6646076583086844
1446,0.6652561103423049
1447,0.6655153012142278
1448,0.665833928881826
1449,0.666040932233298
1450,0.6662092784187496
1451,0.6664359368562548
1452,0.6666738119732168
1453,0.6665868249477845
1454,0.66650309984542
1455,0.6664297711224414
1456,0.6663508658672627
1457,0.666457935267633
1458,0.6664822643112314
1459,0.6665488096193877
1460,0.6667924416027431
1461,0.6671031172226409
1462,0.6673935010954412
1463,0.6678192525746675
1464,0.6680820834431027
1465,0.6682397727600699
1466,0.6684077800217306
1467,0.66849140899912
1468,0.6687368440589797
1469,0.6691143445395497
1470,0.6694193726343897
1471,0.6697290495609621
1472,0.6702061009475184
1473,0.6709108248226219
1474,0.6713624853455996
1475,0.6716473320626735
1476,0.6720322032413806
1477,0.6724020808047944
1478,0.6728715630245709
1479,0.673423244301441
1480,0.6739494490688969
1481,0.6745686693775303
1482,0.6750360524451003
1483,0.6752702558291094
1484,0.6756517445525009
1485,0.6761649848172867
1486,0.6766188739191562
1487,0.6770873443042373
1488,0.6775399526069548
1489,0.677945365644213
1490,0.6784015521500483
1491,0.6788466914321375
1492,0.6792773706175261
1493,0.6798340467535047
1494,0.6804830730854295
1495,0.6810188675494957
1496,0.6815721306686832
1497,0.6819988443343044
1498,0.6823509963684654
1499,0.6827144648869758
1500,0.6829756514099146
1501,0.6833905810554212
1502,0.6838548431144575
1503,0.6843630503527759
1504,0.6849857436929785
1505,0.6855125648689626
1506,0.6860512252550557
1507,0.6864469546315568
1508,0.686874054741179
1509,0.687287345771074
1510,0.6876784819516761
1511,0.6880776455058369
1512,0.6885096677655558
1513,0.6889257415409001
1514,0.6892433350903905
1515,0.6895871791396923
1516,0.6899266198485264
1517,0.6902779760753979
1518,0.690673458926052
1519,0.6910365027113283
1520,0.6913841326384496
1521,0.6917203345252704
1522,0.6921017678046181
1523,0.6925149447814007
1524,0.6928322663549885
1525,0.6931484199106376
1526,0.6935620475043006
1527,0.693911152907259
1528,0.6942517511124391
1529,0.6945895681967376
1530,0.6949314214452736
1531,0.6952202777773374
1532,0.6954708011143743
1533,0.6957387610922176
1534,0.6959439930496899
1535,0.6962043697911575
1536,0.6965458339948074
1537,0.6968977017472268
1538,0.6973670665121986
1539,0.6977207102312969
1540,0.6979636702151423
1541,0.698280179583884
1542,0.6985667796301926
1543,0.6988673151016782
1544,0.6992829468313981
1545,0.6996068822210585
1546,0.699819346572528
1547,0.7000888822262055
1548,0.7003492134003992
1549,0.7006208723580059
1550,0.700903936503477
1551,0.701234101738139
1552,0.7016434294155605
1553,0.7019800103924945
1554,0.7022999574322416
1555,0.7026145486741844
1556,0.7028725211057888
1557,0.7030310502063404
1558,0.7032365099368881
1559,0.7034443643982329
1560,0.703666791948289
1561,0.7038676586982678
1562,0.7041065492610713
1563,0.7044033996164771
1564,0.7046282309319409
1565,0.7048394856516224
1566,0.7050275082594378
1567,0.7051735848796756
1568,0.7053451227035018
1569,0.7055193245483986
1570,0.7056701873753876
1571,0.7058108307162575
1572,0.7059553212783792
1573,0.7060539598854186
1574,0.7062405488792266
1575,0.7064667151343847
